names,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
random--la14,0.0,0.0,2.0,10.0,16.0,4.0,4.0,12.0,12.0,5.0,0.0,2.0,0.0,2.0,1.0,13.0
random--la108,8.0,2.0,5.0,28.0,137.0,64.0,11.0,19.0,16.0,9.0,2.0,98.0,37.0,6.0,61.0,17.0
random--la24,0.0,0.0,5.0,45.0,73.0,55.0,43.0,15.0,30.0,13.0,15.0,120.0,40.0,13.0,0.0,0.0
random--la28,0.0,29.0,2.0,2.0,3.0,1.0,2.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
random--la214,9.0,58.0,53.0,69.0,48.0,54.0,57.0,31.0,60.0,29.0,45.0,141.0,8.0,13.0,14.0,68.0
random--la218,0.0,3.0,0.0,5.0,49.0,40.0,53.0,23.0,26.0,67.0,67.0,7.0,0.0,2.0,2.0,22.0
random--la220,13.0,6.0,1.0,2.0,13.0,39.0,55.0,23.0,18.0,30.0,28.0,56.0,2.0,3.0,2.0,12.0
random--la35,38.0,9.0,29.0,5.0,1.0,25.0,35.0,39.0,42.0,45.0,32.0,72.0,36.0,10.0,11.0,15.0
random--la42,44.0,5.0,2.0,6.0,3.0,1.0,2.0,11.0,33.0,56.0,50.0,14.0,2.0,6.0,1.0,31.0
random--la44,32.0,10.0,1.0,2.0,46.0,68.0,43.0,47.0,61.0,7.0,17.0,47.0,14.0,19.0,88.0,9.0
random--la412,45.0,49.0,43.0,85.0,10.0,16.0,21.0,19.0,16.0,73.0,107.0,37.0,4.0,7.0,62.0,54.0
random--la59,0.0,5.0,42.0,25.0,85.0,61.0,19.0,22.0,54.0,53.0,49.0,4.0,0.0,15.0,69.0,16.0
random--la510,63.0,53.0,6.0,14.0,18.0,6.0,5.0,14.0,31.0,7.0,5.0,9.0,33.0,36.0,50.0,62.0
random--la517,38.0,10.0,2.0,9.0,117.0,44.0,3.0,7.0,53.0,25.0,100.0,49.0,1.0,20.0,52.0,21.0
random--la520,32.0,2.0,37.0,116.0,94.0,44.0,16.0,16.0,65.0,32.0,33.0,65.0,15.0,14.0,105.0,69.0
random--la61,0.0,0.0,32.0,3.0,1.0,1.0,0.0,4.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
random--la63,25.0,10.0,14.0,80.0,8.0,44.0,34.0,27.0,50.0,39.0,32.0,85.0,4.0,5.0,36.0,18.0
random--la616,57.0,52.0,15.0,20.0,130.0,35.0,12.0,28.0,77.0,12.0,21.0,105.0,11.0,34.0,88.0,39.0
random--la623,45.0,28.0,6.0,5.0,31.0,53.0,52.0,32.0,48.0,40.0,78.0,73.0,36.0,21.0,55.0,0.0
random--la625,44.0,103.0,18.0,19.0,73.0,68.0,11.0,17.0,26.0,4.0,42.0,66.0,3.0,53.0,164.0,0.0
random--la75,60.0,68.0,20.0,27.0,30.0,42.0,21.0,46.0,37.0,39.0,15.0,18.0,7.0,71.0,64.0,39.0
random--la77,0.0,50.0,2.0,5.0,0.0,3.0,9.0,4.0,13.0,44.0,72.0,29.0,1.0,2.0,2.0,23.0
random--la79,0.0,1.0,49.0,16.0,32.0,43.0,35.0,8.0,18.0,3.0,27.0,27.0,68.0,8.0,1.0,12.0
random--la714,11.0,0.0,0.0,3.0,3.0,0.0,1.0,13.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
random--la87,71.0,5.0,4.0,15.0,51.0,6.0,8.0,18.0,59.0,83.0,76.0,14.0,2.0,28.0,31.0,28.0
random--la818,0.0,12.0,90.0,6.0,59.0,44.0,31.0,31.0,50.0,54.0,89.0,16.0,3.0,21.0,78.0,8.0
random--la821,19.0,51.0,8.0,10.0,62.0,51.0,53.0,54.0,66.0,5.0,35.0,78.0,28.0,51.0,70.0,15.0
random--la824,0.0,9.0,55.0,16.0,116.0,57.0,9.0,10.0,41.0,5.0,1.0,3.0,4.0,0.0,58.0,95.0
random--la92,71.0,11.0,59.0,7.0,81.0,120.0,34.0,45.0,95.0,7.0,26.0,79.0,104.0,53.0,8.0,87.0
random--la917,38.0,2.0,10.0,41.0,99.0,103.0,26.0,28.0,22.0,36.0,95.0,91.0,2.0,5.0,15.0,90.0
