road,one-plus-o243,random--la17,random--la26,random--la211,random--la231,random--la232,random--la235,random--la237,random--la413,random--la419,random--la421,random--la430,random--la52,random--la53,random--la54,random--la68,random--la614,random--la623,random--la625,random--la642,random--la653,random--la654,random--la655,random--la657,random--la658,random--la78,random--la732,random--la93,random--la913,random--la923
one-plus-o243,1.0,0.7882352941176471,0.8,0.8156862745098039,0.8405228758169935,0.8196078431372549,0.8095238095238095,0.7633986928104575,0.8266666666666667,0.7712418300653595,0.803921568627451,0.8248366013071895,0.8222222222222222,0.8092592592592592,0.7833333333333333,0.7878787878787878,0.7973856209150326,0.8444444444444444,0.8169934640522876,0.9474747474747475,0.8209150326797385,0.7644444444444445,0.7999999999999999,0.8018518518518518,0.7555555555555555,0.8412698412698413,0.8088888888888889,0.7947712418300653,0.8088888888888889,0.8161616161616162
random--la17,0.7882352941176471,1.0,0.791812865497076,0.8296296296296296,0.8144444444444444,0.8070175438596492,0.8285714285714285,0.8567901234567902,0.8474074074074074,0.8382716049382716,0.819047619047619,0.7724867724867724,0.845679012345679,0.812962962962963,0.8,0.7595959595959596,0.7873015873015873,0.7841269841269841,0.8308641975308642,0.8787878787878788,0.7962962962962963,0.8133333333333334,0.8211640211640212,0.7722222222222223,0.792063492063492,0.7873015873015874,0.8111111111111111,0.8137566137566138,0.802962962962963,0.8464646464646465
random--la26,0.8,0.791812865497076,1.0,0.7876543209876543,0.8350877192982457,0.7883040935672515,0.8031746031746032,0.7790123456790123,0.7837037037037038,0.7777777777777778,0.7426900584795322,0.7859649122807018,0.7901234567901234,0.8074074074074075,0.8375,0.8262626262626263,0.8023391812865497,0.8063492063492064,0.8148148148148148,0.8141414141414142,0.8074074074074074,0.8474074074074074,0.8093567251461988,0.8018518518518519,0.8365079365079365,0.8031746031746032,0.888888888888889,0.8701754385964913,0.8296296296296296,0.8808080808080808
random--la211,0.8156862745098039,0.8296296296296296,0.7876543209876543,1.0,0.8246913580246913,0.7987654320987654,0.788888888888889,0.8098765432098766,0.8340740740740741,0.7777777777777778,0.7975308641975309,0.7999999999999999,0.8407407407407408,0.8388888888888889,0.8069444444444445,0.7717171717171718,0.8172839506172839,0.8095238095238095,0.8,0.8242424242424242,0.7913580246913581,0.8266666666666667,0.817283950617284,0.8055555555555556,0.8365079365079364,0.7873015873015874,0.8244444444444444,0.7777777777777778,0.794074074074074,0.8707070707070708
random--la231,0.8405228758169935,0.8144444444444444,0.8350877192982457,0.8246913580246913,1.0,0.8058479532163743,0.8253968253968254,0.8382716049382716,0.8192592592592592,0.7888888888888889,0.7666666666666666,0.8133333333333332,0.8074074074074075,0.8629629629629629,0.8277777777777777,0.8545454545454545,0.8066666666666666,0.807936507936508,0.7814814814814816,0.8505050505050505,0.8209876543209876,0.8340740740740741,0.8055555555555556,0.7648148148148148,0.8142857142857143,0.7936507936507937,0.9333333333333333,0.8300000000000001,0.7822222222222222,0.8525252525252526
random--la232,0.8196078431372549,0.8070175438596492,0.7883040935672515,0.7987654320987654,0.8058479532163743,1.0,0.8507936507936509,0.8135802469135802,0.76,0.8012345679012346,0.7976608187134503,0.7964912280701755,0.7888888888888889,0.8314814814814815,0.8013888888888889,0.793939393939394,0.8315789473684211,0.8206349206349206,0.837037037037037,0.8747474747474748,0.8481481481481481,0.797037037037037,0.8269005847953217,0.8185185185185185,0.7634920634920634,0.8174603174603174,0.808888888888889,0.8046783625730994,0.7985185185185185,0.8323232323232324
random--la235,0.8095238095238095,0.8285714285714285,0.8031746031746032,0.788888888888889,0.8253968253968254,0.8507936507936509,1.0,0.807936507936508,0.7968253968253969,0.8444444444444444,0.8158730158730159,0.8,0.8412698412698413,0.787037037037037,0.8428571428571429,0.8282828282828283,0.8698412698412699,0.807936507936508,0.807936507936508,0.795959595959596,0.8317460317460318,0.8841269841269841,0.853968253968254,0.8185185185185185,0.8650793650793651,0.8365079365079365,0.8444444444444444,0.8238095238095238,0.7841269841269841,0.8262626262626263
random--la237,0.7633986928104575,0.8567901234567902,0.7790123456790123,0.8098765432098766,0.8382716049382716,0.8135802469135802,0.807936507936508,1.0,0.8148148148148149,0.8716049382716049,0.8,0.762962962962963,0.7765432098765432,0.8222222222222222,0.8055555555555556,0.7676767676767677,0.8296296296296296,0.7746031746031745,0.7604938271604939,0.8606060606060606,0.7790123456790123,0.8074074074074074,0.7975308641975308,0.7518518518518519,0.7746031746031746,0.7793650793650794,0.7911111111111111,0.8061728395061728,0.797037037037037,0.8202020202020202
random--la413,0.8266666666666667,0.8474074074074074,0.7837037037037038,0.8340740740740741,0.8192592592592592,0.76,0.7968253968253969,0.8148148148148149,1.0,0.7866666666666666,0.7837037037037038,0.7925925925925925,0.8192592592592592,0.8148148148148148,0.7659259259259259,0.7616161616161616,0.7940740740740742,0.7634920634920634,0.8,0.8383838383838385,0.8148148148148149,0.8103703703703704,0.8562962962962963,0.7981481481481482,0.7603174603174603,0.7825396825396825,0.8333333333333334,0.8059259259259259,0.7837037037037038,0.8080808080808082
random--la419,0.7712418300653595,0.8382716049382716,0.7777777777777778,0.7777777777777778,0.7888888888888889,0.8012345679012346,0.8444444444444444,0.8716049382716049,0.7866666666666666,1.0,0.7851851851851852,0.7827160493827161,0.7913580246913581,0.8351851851851851,0.8305555555555555,0.8767676767676768,0.7728395061728395,0.8111111111111111,0.7876543209876543,0.7838383838383838,0.8012345679012346,0.8162962962962963,0.825925925925926,0.7740740740740741,0.7984126984126985,0.7777777777777778,0.8377777777777777,0.8074074074074074,0.7955555555555556,0.8545454545454545
random--la421,0.803921568627451,0.819047619047619,0.7426900584795322,0.7975308641975309,0.7666666666666666,0.7976608187134503,0.8158730158730159,0.8,0.7837037037037038,0.7851851851851852,1.0,0.7312169312169312,0.7987654320987655,0.8648148148148148,0.7638888888888888,0.8444444444444444,0.7798941798941799,0.8,0.8049382716049382,0.797979797979798,0.7975308641975308,0.7925925925925926,0.8455026455026455,0.8425925925925926,0.8555555555555556,0.8269841269841269,0.8333333333333334,0.7747474747474747,0.7792592592592593,0.8141414141414142
random--la430,0.8248366013071895,0.7724867724867726,0.7859649122807018,0.7999999999999999,0.8133333333333332,0.7964912280701755,0.8,0.762962962962963,0.7925925925925925,0.7827160493827161,0.7312169312169312,1.0,0.7876543209876543,0.8333333333333334,0.8500000000000001,0.806060606060606,0.7693121693121693,0.9,0.8111111111111111,0.793939393939394,0.8049382716049382,0.8014814814814815,0.7968253968253968,0.8203703703703704,0.7904761904761906,0.8222222222222222,0.8488888888888889,0.7873015873015873,0.797037037037037,0.8363636363636364
random--la52,0.8222222222222222,0.845679012345679,0.7901234567901234,0.8407407407407408,0.8074074074074075,0.7888888888888889,0.8412698412698413,0.7765432098765432,0.8192592592592592,0.791358024691358,0.7987654320987655,0.7876543209876543,1.0,0.8277777777777778,0.8097222222222222,0.8181818181818182,0.7814814814814814,0.8047619047619048,0.7987654320987654,0.8262626262626263,0.8419753086419753,0.8429629629629629,0.8555555555555555,0.7925925925925926,0.7857142857142857,0.8126984126984127,0.8444444444444444,0.8185185185185185,0.7881481481481482,0.8242424242424242
random--la53,0.8092592592592592,0.812962962962963,0.8074074074074075,0.8388888888888889,0.8629629629629629,0.8314814814814815,0.787037037037037,0.8222222222222222,0.8148148148148148,0.8351851851851851,0.8648148148148148,0.8333333333333334,0.8277777777777778,1.0,0.8648148148148148,0.8404040404040404,0.7925925925925926,0.8222222222222222,0.8537037037037037,0.8020202020202021,0.8240740740740741,0.837037037037037,0.9166666666666666,0.8462962962962963,0.7740740740740741,0.825925925925926,0.7911111111111111,0.8611111111111112,0.8314814814814815,0.8161616161616162
random--la54,0.7833333333333333,0.8,0.8375,0.8069444444444445,0.8277777777777777,0.8013888888888889,0.8428571428571429,0.8055555555555556,0.7659259259259259,0.8305555555555555,0.7638888888888888,0.8500000000000001,0.8097222222222222,0.8648148148148148,1.0,0.8222222222222222,0.798611111111111,0.8714285714285714,0.825,0.8020202020202021,0.8513888888888889,0.8488888888888889,0.8486111111111111,0.7907407407407407,0.8206349206349206,0.788888888888889,0.9022222222222223,0.8597222222222223,0.7985185185185185,0.8444444444444444
random--la68,0.7878787878787878,0.7595959595959596,0.8262626262626263,0.7717171717171718,0.8545454545454545,0.793939393939394,0.8282828282828283,0.7676767676767677,0.7616161616161616,0.8767676767676768,0.8444444444444444,0.806060606060606,0.8181818181818182,0.8404040404040404,0.8222222222222222,1.0,0.7898989898989899,0.8646464646464647,0.7838383838383838,0.7414141414141415,0.8101010101010101,0.8323232323232324,0.8040404040404041,0.8040404040404041,0.797979797979798,0.7838383838383838,0.8400000000000001,0.7919191919191919,0.7838383838383839,0.8727272727272728
random--la614,0.7973856209150326,0.7873015873015873,0.8023391812865497,0.8172839506172839,0.8066666666666666,0.8315789473684211,0.8698412698412699,0.8296296296296296,0.7940740740740742,0.7728395061728395,0.7798941798941799,0.7693121693121694,0.7814814814814814,0.7925925925925926,0.798611111111111,0.7898989898989899,1.0,0.7952380952380953,0.8098765432098766,0.8303030303030303,0.8135802469135802,0.7822222222222223,0.7968253968253968,0.8722222222222222,0.8428571428571429,0.8142857142857143,0.8022222222222222,0.8105820105820105,0.76,0.8343434343434344
random--la623,0.8444444444444444,0.7841269841269841,0.8063492063492064,0.8095238095238095,0.807936507936508,0.8206349206349206,0.807936507936508,0.7746031746031745,0.7634920634920634,0.8111111111111111,0.8,0.9,0.8047619047619048,0.8222222222222222,0.8714285714285714,0.8646464646464647,0.7952380952380953,1.0,0.8460317460317461,0.8202020202020203,0.8238095238095238,0.8174603174603174,0.8365079365079365,0.8388888888888889,0.8031746031746032,0.8126984126984127,0.8688888888888889,0.8111111111111111,0.819047619047619,0.8222222222222222
random--la625,0.8169934640522876,0.8308641975308642,0.8148148148148148,0.7999999999999999,0.7814814814814816,0.837037037037037,0.807936507936508,0.7604938271604939,0.8,0.7876543209876543,0.8049382716049382,0.8111111111111111,0.7987654320987655,0.8537037037037037,0.825,0.7838383838383838,0.8098765432098766,0.8460317460317461,1.0,0.8383838383838385,0.774074074074074,0.7792592592592593,0.7888888888888889,0.8185185185185185,0.780952380952381,0.8063492063492064,0.7777777777777778,0.7962962962962963,0.8059259259259259,0.797979797979798
random--la642,0.9474747474747475,0.8787878787878788,0.8141414141414142,0.8242424242424242,0.8505050505050505,0.8747474747474748,0.795959595959596,0.8606060606060606,0.8383838383838385,0.7838383838383838,0.797979797979798,0.793939393939394,0.8262626262626263,0.8020202020202021,0.8020202020202021,0.7414141414141415,0.8303030303030303,0.8202020202020203,0.8383838383838385,1.0,0.8626262626262626,0.8020202020202021,0.8686868686868687,0.7878787878787878,0.7898989898989899,0.7898989898989899,0.808888888888889,0.7898989898989899,0.8141414141414142,0.7838383838383839
random--la653,0.8209150326797385,0.7962962962962963,0.8074074074074074,0.7913580246913581,0.8209876543209876,0.8481481481481481,0.8317460317460318,0.7790123456790123,0.8148148148148149,0.8012345679012345,0.7975308641975308,0.8049382716049382,0.8419753086419753,0.8240740740740741,0.8513888888888889,0.8101010101010101,0.8135802469135802,0.8238095238095238,0.774074074074074,0.8626262626262626,1.0,0.837037037037037,0.8320987654320988,0.7962962962962963,0.807936507936508,0.8222222222222222,0.8355555555555556,0.8234567901234567,0.8118518518518518,0.8585858585858586
random--la654,0.7644444444444445,0.8133333333333334,0.8474074074074074,0.8266666666666667,0.8340740740740741,0.797037037037037,0.8841269841269841,0.8074074074074074,0.8103703703703704,0.8162962962962963,0.7925925925925926,0.8014814814814815,0.8429629629629629,0.837037037037037,0.8488888888888889,0.8323232323232324,0.7822222222222223,0.8174603174603174,0.7792592592592593,0.8020202020202021,0.837037037037037,1.0,0.8325925925925926,0.8462962962962963,0.8650793650793651,0.8365079365079365,0.8622222222222222,0.8414814814814815,0.7807407407407407,0.8404040404040405
random--la655,0.7999999999999999,0.8211640211640212,0.8093567251461988,0.817283950617284,0.8055555555555556,0.8269005847953217,0.853968253968254,0.7975308641975308,0.8562962962962963,0.825925925925926,0.8455026455026455,0.7968253968253969,0.8555555555555555,0.9166666666666666,0.8486111111111111,0.8040404040404041,0.7968253968253969,0.8365079365079365,0.7888888888888889,0.8686868686868687,0.8320987654320988,0.8325925925925926,1.0,0.8277777777777778,0.8031746031746032,0.8571428571428572,0.8222222222222222,0.8137566137566137,0.7985185185185185,0.8505050505050505
random--la657,0.8018518518518518,0.7722222222222223,0.8018518518518519,0.8055555555555556,0.7648148148148148,0.8185185185185185,0.8185185185185185,0.7518518518518519,0.7981481481481482,0.7740740740740741,0.8425925925925926,0.8203703703703704,0.7925925925925926,0.8462962962962963,0.7907407407407407,0.8040404040404041,0.8722222222222222,0.8388888888888889,0.8185185185185185,0.7878787878787878,0.7962962962962963,0.8462962962962963,0.8277777777777778,1.0,0.8351851851851853,0.9018518518518519,0.8288888888888889,0.7925925925925926,0.7574074074074074,0.8222222222222222
random--la658,0.7555555555555555,0.792063492063492,0.8365079365079365,0.8365079365079364,0.8142857142857143,0.7634920634920634,0.8650793650793651,0.7746031746031746,0.7603174603174603,0.7984126984126985,0.8555555555555556,0.7904761904761906,0.7857142857142857,0.7740740740740741,0.8206349206349206,0.797979797979798,0.8428571428571429,0.8031746031746032,0.780952380952381,0.7898989898989899,0.807936507936508,0.8650793650793651,0.8031746031746032,0.8351851851851853,1.0,0.8507936507936509,0.8177777777777778,0.8507936507936509,0.7476190476190476,0.8161616161616162
random--la78,0.8412698412698413,0.7873015873015874,0.8031746031746032,0.7873015873015874,0.7936507936507937,0.8174603174603174,0.8365079365079364,0.7793650793650794,0.7825396825396825,0.7777777777777778,0.8269841269841269,0.8222222222222222,0.8126984126984127,0.825925925925926,0.788888888888889,0.7838383838383838,0.8142857142857143,0.8126984126984127,0.8063492063492064,0.7898989898989899,0.8222222222222222,0.8365079365079365,0.8571428571428572,0.9018518518518519,0.8507936507936508,1.0,0.8422222222222222,0.8206349206349206,0.7793650793650794,0.8404040404040404
random--la732,0.8088888888888889,0.8111111111111111,0.888888888888889,0.8244444444444444,0.9333333333333333,0.808888888888889,0.8444444444444444,0.7911111111111111,0.8333333333333334,0.8377777777777777,0.8333333333333334,0.8488888888888889,0.8444444444444444,0.7911111111111111,0.9022222222222223,0.8400000000000001,0.8022222222222222,0.8688888888888889,0.7777777777777778,0.808888888888889,0.8355555555555556,0.8622222222222222,0.8222222222222222,0.8288888888888889,0.8177777777777778,0.8422222222222222,1.0,0.8311111111111111,0.8133333333333334,0.8711111111111112
