road,one-plus-o23,one-plus-o212,one-plus-o217,one-plus-o225,one-plus-o226,one-plus-o228,random--la125,random--la102,random--la107,random--la1020,random--la1024,random--la26,random--la238,random--la240,random--la33,random--la43,random--la412,random--la427,random--la430,random--la438,random--la53,random--la519,random--la523,random--la625,random--la631,random--la652,random--la76,random--la727,random--la733,random--la87
one-plus-o23,1.0,0.8736842105263158,0.9363636363636364,0.8962962962962964,0.8555555555555555,0.8777777777777778,0.825925925925926,0.8244444444444444,0.7973856209150327,0.8522875816993464,0.8691358024691358,0.8081871345029239,0.8155555555555556,0.8324786324786325,0.8365079365079364,0.8412698412698413,0.8158730158730159,0.8104575163398693,0.7862433862433862,0.8333333333333333,0.8240740740740741,0.8506172839506173,0.8166666666666667,0.7802469135802469,0.8477777777777777,0.8486111111111111,0.8281481481481482,0.8213333333333332,0.7968253968253969,0.7909090909090909
one-plus-o212,0.8736842105263158,1.0,0.8280701754385965,0.8481481481481481,0.8491228070175438,0.8666666666666667,0.8222222222222222,0.8257309941520468,0.8091503267973856,0.8718954248366013,0.8469135802469135,0.815204678362573,0.8355555555555556,0.8478632478632478,0.8555555555555556,0.8128654970760233,0.8444444444444444,0.8065359477124183,0.7976608187134503,0.8333333333333333,0.8185185185185185,0.817283950617284,0.8350877192982455,0.828395061728395,0.839766081871345,0.8444444444444444,0.8148148148148148,0.8631578947368421,0.8253968253968254,0.8046783625730994
one-plus-o217,0.9363636363636364,0.8280701754385965,1.0,0.8814814814814815,0.8363636363636363,0.8629629629629629,0.825925925925926,0.8411111111111111,0.8287581699346405,0.8366013071895425,0.817283950617284,0.7906432748538011,0.8222222222222222,0.8068376068376069,0.8174603174603174,0.8095238095238095,0.8587301587301588,0.8104575163398693,0.8052910052910053,0.8222222222222222,0.8518518518518519,0.8320987654320988,0.7866666666666666,0.7876543209876543,0.8177777777777777,0.8194444444444444,0.8325925925925926,0.8181818181818181,0.8063492063492064,0.7969696969696969
one-plus-o225,0.8962962962962964,0.8481481481481481,0.8814814814814815,1.0,0.8888888888888888,0.9814814814814815,0.8037037037037037,0.8419753086419753,0.8287581699346405,0.8954248366013072,0.8469135802469135,0.8123456790123457,0.8222222222222222,0.8581196581196582,0.8174603174603174,0.7975308641975308,0.8158730158730159,0.8143790849673203,0.8604938271604938,0.8074074074074075,0.8240740740740741,0.7765432098765432,0.7925925925925926,0.7839506172839507,0.8345679012345679,0.8402777777777778,0.8103703703703704,0.825925925925926,0.8301587301587301,0.8024691358024691
one-plus-o226,0.8555555555555555,0.8491228070175438,0.8363636363636363,0.8888888888888888,1.0,0.8703703703703703,0.8148148148148148,0.8644444444444445,0.8013071895424837,0.8836601307189542,0.8691358024691358,0.7871345029239766,0.8222222222222222,0.8222222222222222,0.8269841269841269,0.8222222222222222,0.8301587301587302,0.8026143790849674,0.8021164021164021,0.8555555555555556,0.8296296296296296,0.8358024691358025,0.7966666666666666,0.7876543209876543,0.8377777777777777,0.8277777777777777,0.8325925925925927,0.836111111111111,0.7968253968253969,0.796969696969697
one-plus-o228,0.8777777777777778,0.8666666666666667,0.8629629629629629,0.9814814814814815,0.8703703703703703,1.0,0.8222222222222222,0.8530864197530864,0.8248366013071895,0.8758169934640523,0.828395061728395,0.8308641975308642,0.8222222222222222,0.8581196581196582,0.8412698412698413,0.7925925925925926,0.8301587301587301,0.7947712418300654,0.8790123456790123,0.8037037037037037,0.8518518518518519,0.7728395061728395,0.7888888888888888,0.8024691358024691,0.845679012345679,0.8277777777777777,0.8103703703703704,0.8074074074074074,0.8111111111111111,0.7987654320987654
random--la125,0.825925925925926,0.8222222222222222,0.825925925925926,0.8037037037037037,0.8148148148148148,0.8222222222222222,1.0,0.8148148148148149,0.8130718954248366,0.8183006535947712,0.8209876543209876,0.7691358024691357,0.8200000000000001,0.8188034188034188,0.819047619047619,0.8209876543209876,0.8285714285714285,0.776470588235294,0.7802469135802469,0.7888888888888889,0.8555555555555556,0.8444444444444444,0.7716049382716049,0.7950617283950617,0.8049382716049382,0.8291666666666666,0.7748148148148148,0.8271604938271605,0.8158730158730159,0.8160493827160493
random--la102,0.8244444444444444,0.8257309941520468,0.8411111111111111,0.8419753086419753,0.8644444444444445,0.8530864197530864,0.8148148148148149,1.0,0.8026143790849674,0.8575163398692811,0.837037037037037,0.8771929824561403,0.8222222222222222,0.8529914529914531,0.819047619047619,0.8333333333333333,0.838095238095238,0.8836601307189542,0.8044444444444445,0.8061728395061728,0.8240740740740741,0.8086419753086419,0.8044444444444445,0.8345679012345679,0.8222222222222222,0.8333333333333333,0.8118518518518518,0.8144444444444444,0.8253968253968254,0.7977777777777778
random--la107,0.7973856209150327,0.8091503267973856,0.8287581699346405,0.8287581699346405,0.8013071895424837,0.8248366013071895,0.8130718954248366,0.8026143790849674,1.0,0.8339869281045752,0.8366013071895425,0.865359477124183,0.8244444444444445,0.8632478632478633,0.8714285714285714,0.8248366013071895,0.8285714285714285,0.807843137254902,0.803921568627451,0.7803921568627451,0.8240740740740741,0.8156862745098039,0.7856209150326797,0.7607843137254902,0.7947712418300654,0.8208333333333333,0.8340740740740741,0.7934640522875818,0.8222222222222222,0.7803921568627451
random--la1020,0.8522875816993464,0.8718954248366013,0.8366013071895425,0.8954248366013072,0.8836601307189542,0.8758169934640523,0.8183006535947712,0.8575163398692811,0.8339869281045752,1.0,0.9019607843137255,0.803921568627451,0.8488888888888889,0.8307692307692307,0.8523809523809525,0.8287581699346405,0.8317460317460318,0.8274509803921568,0.8470588235294118,0.8614379084967321,0.8203703703703704,0.8287581699346405,0.8209150326797385,0.8209150326797385,0.85359477124183,0.8388888888888889,0.8251851851851852,0.8352941176470587,0.8126984126984127,0.8392156862745097
