road,one-plus-o1014,one-plus-o219,one-plus-o221,one-plus-o320,one-plus-o328,one-plus-o335,one-plus-o348,one-plus-o349,one-plus-o350,one-plus-o356,one-plus-o359,one-plus-o368,random--la124,random--la23,random--la213,random--la240,random--la315,random--la431,random--la434,random--la510,random--la635,random--la637,random--la651,random--la656,random--la658,random--la77,random--la726,random--la734,random--la910,random--la924
one-plus-o1014,1.0,0.8285714285714285,0.8571428571428572,0.8533333333333333,0.837037037037037,0.825,0.9666666666666667,0.8416666666666667,0.8733333333333333,0.8518518518518519,0.8197530864197531,0.8296296296296296,0.8158730158730159,0.7936507936507936,0.8476190476190477,0.8324786324786325,0.8685185185185186,0.8444444444444444,0.8148148148148148,0.8492063492063493,0.8301587301587301,0.8380952380952381,0.8222222222222222,0.8634920634920635,0.8015873015873016,0.8444444444444444,0.8383838383838385,0.9288888888888889,0.7920634920634921,0.8478632478632478
one-plus-o219,0.8285714285714285,1.0,0.8857142857142857,0.8733333333333333,0.8740740740740741,0.85,0.9333333333333333,0.9,0.86,0.8962962962962964,0.8567901234567902,0.8666666666666667,0.8308641975308642,0.8319444444444444,0.8444444444444444,0.8222222222222222,0.8351851851851853,0.8271604938271605,0.837037037037037,0.845679012345679,0.8430555555555556,0.8177777777777777,0.8162962962962963,0.853968253968254,0.7920634920634921,0.8777777777777778,0.8686868686868687,0.8355555555555556,0.8492063492063493,0.8529914529914531
one-plus-o221,0.8571428571428572,0.8857142857142857,1.0,0.8571428571428572,0.8285714285714285,0.8952380952380953,0.8666666666666667,0.8476190476190476,0.8571428571428572,0.8571428571428572,0.8,0.8571428571428572,0.8571428571428572,0.8634920634920635,0.8666666666666667,0.8317460317460317,0.8857142857142857,0.8793650793650793,0.8634920634920635,0.8761904761904762,0.8571428571428572,0.8698412698412699,0.8317460317460318,0.8603174603174604,0.8126984126984127,0.8444444444444444,0.8952380952380953,0.8666666666666667,0.8761904761904762,0.8507936507936509
one-plus-o320,0.8533333333333333,0.8733333333333333,0.8571428571428572,1.0,1.0,0.975,0.9666666666666667,0.825,0.86,0.9259259259259259,0.8049382716049382,0.9333333333333333,0.8666666666666667,0.8,0.8533333333333333,0.8422222222222222,0.8466666666666667,0.8466666666666667,0.8177777777777778,0.9,0.8533333333333333,0.8400000000000001,0.8133333333333334,0.8288888888888889,0.8333333333333334,0.8277777777777777,0.8555555555555556,0.8755555555555555,0.8288888888888889,0.88
one-plus-o328,0.837037037037037,0.8740740740740741,0.8285714285714285,1.0,1.0,0.975,0.9666666666666667,0.9416666666666667,0.8444444444444444,0.9259259259259259,0.908641975308642,0.9333333333333333,0.8962962962962964,0.8271604938271605,0.837037037037037,0.8617283950617284,0.8395061728395061,0.8444444444444444,0.8469135802469137,0.9037037037037037,0.837037037037037,0.8617283950617284,0.837037037037037,0.8320987654320988,0.8148148148148149,0.8277777777777777,0.8395061728395062,0.8617283950617284,0.8444444444444444,0.8666666666666667
one-plus-o335,0.825,0.85,0.8952380952380953,0.975,0.975,1.0,0.9333333333333333,0.8833333333333333,0.8666666666666667,0.9583333333333334,0.9055555555555556,0.9666666666666667,0.925,0.9138888888888889,0.825,0.8944444444444445,0.8416666666666667,0.85,0.8694444444444445,0.8666666666666667,0.8777777777777778,0.8694444444444445,0.8777777777777778,0.85,0.8194444444444444,0.8111111111111111,0.85,0.8861111111111111,0.8583333333333334,0.8416666666666667
one-plus-o348,0.9666666666666667,0.9333333333333333,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.8666666666666667,1.0,0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.7666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
one-plus-o349,0.8416666666666667,0.9,0.8476190476190476,0.825,0.9416666666666667,0.8833333333333333,0.9333333333333333,1.0,0.9666666666666667,0.9333333333333333,0.9555555555555556,0.9166666666666666,0.9,0.7972222222222223,0.8388888888888889,0.9277777777777778,0.8666666666666667,0.9083333333333333,0.8527777777777779,0.8444444444444444,0.875,0.875,0.8583333333333334,0.8694444444444445,0.8694444444444445,0.8611111111111112,0.825,0.8944444444444445,0.8361111111111111,0.8666666666666667
one-plus-o350,0.8733333333333333,0.86,0.8571428571428572,0.86,0.8444444444444444,0.8666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9037037037037037,0.9604938271604938,0.8962962962962964,0.8555555555555556,0.8377777777777777,0.8155555555555556,0.8622222222222222,0.8422222222222222,0.8400000000000001,0.8555555555555556,0.8422222222222222,0.8622222222222222,0.8688888888888889,0.8466666666666667,0.8555555555555556,0.8555555555555556,0.8444444444444444,0.8488888888888889,0.9088888888888889,0.8222222222222222,0.8355555555555556
one-plus-o356,0.8518518518518519,0.8962962962962964,0.8571428571428572,0.9259259259259259,0.9259259259259259,0.9583333333333334,0.9333333333333333,0.9333333333333333,0.9037037037037037,1.0,0.8938271604938272,0.962962962962963,0.8839506172839506,0.8271604938271605,0.8320987654320988,0.9135802469135803,0.8395061728395061,0.8444444444444444,0.8765432098765432,0.8740740740740741,0.8839506172839506,0.891358024691358,0.8320987654320988,0.8691358024691358,0.8469135802469137,0.8444444444444444,0.8617283950617284,0.891358024691358,0.8444444444444444,0.8222222222222222
