road,one-plus-o216,one-plus-o218,one-plus-o220,one-plus-o222,one-plus-o225,one-plus-o226,one-plus-o357,random--la115,random--la102,random--la107,random--la1010,random--la1021,random--la218,random--la33,random--la318,random--la43,random--la47,random--la411,random--la412,random--la427,random--la519,random--la614,random--la625,random--la653,random--la76,random--la729,random--la733,random--la82,random--la86,random--la910
one-plus-o216,1.0,1.0,0.837037037037037,0.8666666666666667,0.8666666666666667,0.8842105263157894,0.8727272727272728,0.7816993464052288,0.8257309941520468,0.8013071895424837,0.8362573099415205,0.7716049382716049,0.8070175438596491,0.8317460317460318,0.8350877192982455,0.8035087719298245,0.8629629629629629,0.8152046783625732,0.8158730158730159,0.8222222222222222,0.8358024691358025,0.8058479532163743,0.7765432098765432,0.8197530864197531,0.8014814814814815,0.8640522875816994,0.8301587301587302,0.8130718954248366,0.8222222222222222,0.8920634920634921
one-plus-o218,1.0,1.0,0.8740740740740741,0.8444444444444444,0.8444444444444444,0.8814814814814815,0.8666666666666667,0.8169934640522876,0.8234567901234567,0.8326797385620914,0.8345679012345679,0.782716049382716,0.8111111111111111,0.8555555555555556,0.8395061728395061,0.8185185185185185,0.8351851851851853,0.8123456790123457,0.834920634920635,0.8065359477124183,0.8358024691358025,0.808641975308642,0.7913580246913581,0.8049382716049382,0.8059259259259259,0.8640522875816994,0.8111111111111111,0.8013071895424837,0.8222222222222222,0.8873015873015873
one-plus-o220,0.837037037037037,0.8740740740740741,1.0,0.9333333333333333,0.9333333333333333,0.8592592592592593,0.8666666666666667,0.8013071895424837,0.8197530864197531,0.8209150326797385,0.845679012345679,0.7901234567901234,0.8148148148148149,0.8126984126984127,0.7851851851851852,0.8148148148148149,0.8351851851851853,0.8160493827160493,0.8301587301587301,0.8065359477124183,0.8135802469135802,0.7876543209876543,0.7913580246913581,0.8345679012345679,0.8059259259259259,0.8601307189542484,0.8682539682539683,0.7895424836601308,0.837037037037037,0.8396825396825397
one-plus-o222,0.8666666666666667,0.8444444444444444,0.9333333333333333,1.0,1.0,0.8888888888888888,0.8424242424242424,0.8287581699346406,0.8419753086419753,0.8287581699346405,0.8641975308641976,0.7753086419753086,0.8148148148148148,0.8174603174603174,0.8148148148148148,0.7975308641975308,0.8185185185185185,0.8049382716049382,0.8158730158730159,0.8143790849673203,0.7765432098765432,0.8469135802469135,0.7839506172839507,0.8345679012345679,0.8103703703703704,0.8366013071895425,0.8301587301587301,0.8366013071895425,0.8222222222222222,0.8444444444444444
one-plus-o225,0.8666666666666667,0.8444444444444444,0.9333333333333333,1.0,1.0,0.8888888888888888,0.8424242424242424,0.8287581699346406,0.8419753086419753,0.8287581699346405,0.8641975308641976,0.7753086419753086,0.8148148148148148,0.8174603174603174,0.8148148148148148,0.7975308641975308,0.8185185185185185,0.8049382716049382,0.8158730158730159,0.8143790849673203,0.7765432098765432,0.8469135802469135,0.7839506172839507,0.8345679012345679,0.8103703703703704,0.8366013071895425,0.8301587301587301,0.8366013071895425,0.8222222222222222,0.8444444444444444
one-plus-o226,0.8842105263157894,0.8814814814814815,0.8592592592592593,0.8888888888888888,0.8888888888888888,1.0,0.8666666666666667,0.8130718954248366,0.8644444444444445,0.8013071895424837,0.8296296296296296,0.7901234567901234,0.8175438596491228,0.8269841269841269,0.8105263157894737,0.8222222222222222,0.8351851851851853,0.8144444444444444,0.8301587301587302,0.8026143790849674,0.8358024691358025,0.8052910052910053,0.7876543209876543,0.8382716049382716,0.8325925925925927,0.8522875816993464,0.7968253968253969,0.8169934640522876,0.8407407407407408,0.8873015873015873
one-plus-o357,0.8727272727272728,0.8666666666666667,0.8666666666666667,0.8424242424242424,0.8424242424242424,0.8666666666666667,1.0,0.8040404040404041,0.8444444444444444,0.8505050505050505,0.8383838383838385,0.804040404040404,0.8,0.802020202020202,0.8383838383838385,0.8484848484848485,0.8080808080808081,0.8363636363636364,0.8121212121212121,0.8888888888888888,0.8464646464646465,0.8383838383838385,0.8141414141414142,0.8444444444444444,0.8202020202020202,0.8565656565656565,0.814141414141414,0.8202020202020203,0.8424242424242424,0.8323232323232324
random--la115,0.7816993464052288,0.8169934640522876,0.8013071895424837,0.8287581699346406,0.8287581699346406,0.8130718954248366,0.8040404040404041,1.0,0.8169934640522876,0.8104575163398693,0.8130718954248366,0.7947712418300654,0.8013071895424837,0.8412698412698413,0.8104575163398693,0.8300653594771241,0.8055555555555556,0.8431372549019608,0.8492063492063493,0.8169934640522876,0.7934640522875818,0.7790849673202614,0.788235294117647,0.8339869281045751,0.794074074074074,0.803921568627451,0.7968253968253969,0.7751633986928104,0.7790849673202614,0.7968253968253969
random--la102,0.8257309941520468,0.8234567901234567,0.8197530864197531,0.8419753086419753,0.8419753086419753,0.8644444444444445,0.8444444444444444,0.8169934640522876,1.0,0.8026143790849674,0.8477777777777777,0.7962962962962963,0.8187134502923976,0.819047619047619,0.7836257309941521,0.8333333333333333,0.8333333333333334,0.8255555555555556,0.838095238095238,0.8836601307189542,0.8086419753086419,0.8255555555555556,0.8345679012345679,0.8234567901234567,0.8118518518518518,0.8339869281045752,0.8253968253968254,0.8013071895424837,0.8506172839506173,0.8222222222222222
random--la107,0.8013071895424837,0.8326797385620914,0.8209150326797385,0.8287581699346405,0.8287581699346405,0.8013071895424837,0.8505050505050505,0.8104575163398693,0.8026143790849674,1.0,0.8248366013071895,0.8065359477124183,0.8444444444444444,0.8714285714285714,0.7660130718954248,0.8248366013071895,0.8314814814814815,0.8326797385620914,0.8285714285714285,0.807843137254902,0.8156862745098039,0.7869281045751634,0.7607843137254902,0.8392156862745098,0.8340740740740741,0.8026143790849674,0.8222222222222222,0.8183006535947712,0.8013071895424837,0.8126984126984127
