road,random--la18,random--la117,random--la1018,random--la214,random--la216,random--la219,random--la31,random--la311,random--la322,random--la49,random--la412,random--la53,random--la510,random--la511,random--la520,random--la61,random--la66,random--la610,random--la616,random--la617,random--la626,random--la711,random--la714,random--la84,random--la811,random--la814,random--la821,random--la822,random--la912,random--la922
random--la18,1.0,0.7856209150326797,0.7944444444444445,0.8065359477124183,0.7830065359477124,0.8013071895424837,0.8915032679738563,0.7686274509803922,0.8614379084967321,0.8143790849673203,0.8196078431372549,0.8352941176470589,0.8143790849673203,0.7686274509803921,0.7777777777777778,0.803921568627451,0.7843137254901961,0.796078431372549,0.8,0.8209150326797385,0.8296296296296296,0.788888888888889,0.846031746031746,0.8326797385620915,0.7777777777777778,0.8,0.8444444444444444,0.8601307189542484,0.7843137254901961,0.7803921568627451
random--la117,0.7856209150326797,1.0,0.8375,0.8035087719298246,0.8395061728395061,0.8187134502923976,0.7871345029239766,0.8187134502923976,0.7988304093567251,0.8091503267973856,0.8160493827160493,0.8187134502923976,0.8187134502923977,0.7836257309941521,0.8187134502923976,0.8046783625730994,0.8128654970760234,0.831578947368421,0.8245614035087719,0.7660818713450293,0.8074074074074074,0.7968253968253969,0.7968253968253969,0.7859649122807018,0.8047619047619048,0.8483660130718954,0.8196078431372549,0.7742690058479532,0.8185185185185185,0.8345679012345679
random--la1018,0.7944444444444445,0.8375,1.0,0.8,0.8500000000000001,0.7972222222222222,0.8027777777777778,0.8486111111111111,0.8222222222222222,0.7944444444444445,0.8097222222222222,0.798611111111111,0.8055555555555556,0.7944444444444444,0.8097222222222222,0.8277777777777778,0.8,0.8319444444444444,0.8180555555555555,0.7972222222222222,0.7762962962962963,0.7857142857142857,0.8253968253968254,0.8138888888888889,0.8015873015873016,0.8263888888888888,0.8069444444444445,0.7847222222222222,0.7888888888888889,0.8208333333333333
random--la214,0.8065359477124183,0.8035087719298246,0.8,1.0,0.8469135802469135,0.8116959064327485,0.8538011695906432,0.8052910052910053,0.802020202020202,0.7986928104575164,0.8160493827160494,0.8070175438596492,0.8031746031746032,0.7851851851851852,0.8187134502923976,0.776608187134503,0.7806763285024154,0.8115942028985507,0.8048309178743961,0.7955555555555556,0.845925925925926,0.8206349206349206,0.8492063492063493,0.816374269005848,0.8634920634920635,0.8026143790849674,0.8117647058823529,0.8074074074074074,0.8222222222222223,0.8629629629629629
random--la216,0.7830065359477124,0.8395061728395061,0.8500000000000001,0.8469135802469135,1.0,0.8098765432098766,0.7839506172839505,0.8382716049382716,0.8123456790123457,0.8052287581699347,0.8209876543209876,0.7827160493827161,0.8444444444444444,0.7987654320987654,0.8222222222222222,0.7728395061728395,0.782716049382716,0.8419753086419752,0.8185185185185185,0.7814814814814814,0.8251851851851852,0.8095238095238095,0.8047619047619048,0.7765432098765431,0.8111111111111111,0.8797385620915033,0.8091503267973856,0.7938271604938272,0.8024691358024691,0.8111111111111111
random--la219,0.8013071895424837,0.8187134502923976,0.7972222222222222,0.8116959064327485,0.8098765432098766,1.0,0.8140350877192982,0.8210526315789474,0.816374269005848,0.8261437908496732,0.8234567901234567,0.8128654970760234,0.8,0.7976608187134503,0.7871345029239766,0.7918128654970761,0.856140350877193,0.8070175438596491,0.8444444444444444,0.8011695906432748,0.8266666666666667,0.7920634920634921,0.819047619047619,0.8081871345029239,0.8476190476190477,0.7856209150326797,0.7869281045751634,0.7742690058479532,0.7962962962962963,0.8061728395061728
random--la31,0.8915032679738563,0.7871345029239766,0.8027777777777778,0.8538011695906432,0.7839506172839505,0.8140350877192982,1.0,0.8245614035087719,0.8105263157894738,0.8274509803921568,0.8345679012345679,0.823391812865497,0.839766081871345,0.8327485380116959,0.7789473684210526,0.7789473684210526,0.8116959064327485,0.8280701754385965,0.8023391812865497,0.8198830409356724,0.8059259259259259,0.807936507936508,0.853968253968254,0.8070175438596491,0.8,0.803921568627451,0.8235294117647058,0.8175438596491228,0.7999999999999999,0.7975308641975308
random--la311,0.7686274509803922,0.8187134502923976,0.8486111111111111,0.8052910052910053,0.8382716049382716,0.8210526315789474,0.8245614035087719,1.0,0.7957671957671957,0.8718954248366013,0.8209876543209876,0.791812865497076,0.7947089947089947,0.7883597883597884,0.8011695906432748,0.8070175438596491,0.8105820105820105,0.8275132275132275,0.8137566137566138,0.8033333333333333,0.8162962962962963,0.8142857142857143,0.8206349206349206,0.847953216374269,0.8507936507936509,0.8392156862745098,0.8274509803921568,0.782010582010582,0.8037037037037037,0.817283950617284
random--la322,0.8614379084967321,0.7988304093567251,0.8222222222222222,0.802020202020202,0.8123456790123457,0.816374269005848,0.8105263157894738,0.7957671957671957,1.0,0.7960784313725491,0.8135802469135802,0.8175438596491228,0.7798941798941799,0.7767195767195767,0.7988304093567251,0.7695906432748538,0.7626262626262625,0.8191919191919191,0.8363636363636364,0.7733333333333333,0.7748148148148148,0.7825396825396825,0.8238095238095238,0.823391812865497,0.8682539682539683,0.8026143790849674,0.8352941176470589,0.7873015873015874,0.8012345679012346,0.7802469135802469
random--la49,0.8143790849673203,0.8091503267973856,0.7944444444444445,0.7986928104575164,0.8052287581699347,0.8261437908496732,0.8274509803921568,0.8718954248366013,0.7960784313725491,1.0,0.8026143790849674,0.803921568627451,0.8261437908496732,0.7830065359477124,0.8026143790849674,0.7725490196078432,0.7986928104575164,0.8274509803921568,0.8026143790849674,0.796078431372549,0.7822222222222223,0.7555555555555555,0.8555555555555556,0.7960784313725491,0.8603174603174604,0.8313725490196078,0.8156862745098039,0.8143790849673203,0.8104575163398693,0.7803921568627451
