road,one-plus-o220,one-plus-o243,random--la114,random--la119,random--la124,random--la102,random--la107,random--la1010,random--la1018,random--la1020,random--la1021,random--la1024,random--la26,random--la213,random--la219,random--la33,random--la314,random--la318,random--la42,random--la412,random--la431,random--la52,random--la519,random--la652,random--la654,random--la658,random--la660,random--la727,random--la86,random--la920
one-plus-o220,1.0,0.7157894736842105,0.7642857142857142,0.745,0.785,0.75,0.7263157894736842,0.735,0.75,0.75,0.745,0.7684210526315789,0.7736842105263158,0.735,0.755,0.7285714285714286,0.76,0.73,0.72,0.7285714285714286,0.735,0.7444444444444445,0.7555555555555555,0.7647058823529411,0.7666666666666666,0.69375,0.7111111111111111,0.74,0.7666666666666666,0.7588235294117647
one-plus-o243,0.7157894736842105,1.0,0.7785714285714286,0.7631578947368421,0.7684210526315789,0.7526315789473684,0.7578947368421053,0.7684210526315789,0.7421052631578947,0.7842105263157895,0.7736842105263158,0.7894736842105263,0.7052631578947368,0.7842105263157895,0.7631578947368421,0.7642857142857142,0.7266666666666667,0.736842105263158,0.7473684210526316,0.7357142857142858,0.7526315789473684,0.7666666666666666,0.7555555555555555,0.8058823529411765,0.7722222222222223,0.6875,0.7333333333333334,0.7736842105263158,0.7444444444444445,0.7294117647058824
random--la114,0.7642857142857142,0.7785714285714286,1.0,0.7571428571428571,0.8,0.7714285714285715,0.7785714285714286,0.7785714285714286,0.7214285714285714,0.7571428571428571,0.7357142857142858,0.7214285714285714,0.7428571428571429,0.7857142857142857,0.7214285714285714,0.7357142857142858,0.7642857142857142,0.7571428571428571,0.75,0.7357142857142858,0.7142857142857143,0.8071428571428572,0.7714285714285715,0.7928571428571428,0.7285714285714286,0.7071428571428571,0.7285714285714286,0.8142857142857143,0.7714285714285715,0.7142857142857143
random--la119,0.745,0.7631578947368421,0.7571428571428571,1.0,0.71,0.77,0.7157894736842105,0.8,0.785,0.775,0.785,0.7789473684210526,0.6947368421052631,0.81,0.735,0.7714285714285715,0.8,0.75,0.72,0.75,0.8,0.7277777777777779,0.7722222222222223,0.7294117647058824,0.75,0.75,0.7777777777777778,0.72,0.7333333333333334,0.8235294117647058
random--la124,0.785,0.7684210526315789,0.8,0.71,1.0,0.7272727272727273,0.736842105263158,0.7260869565217392,0.7217391304347827,0.7619047619047619,0.7428571428571429,0.7894736842105263,0.6947368421052631,0.74,0.7608695652173914,0.7357142857142858,0.7666666666666666,0.7619047619047619,0.740909090909091,0.7571428571428571,0.7217391304347827,0.7888888888888889,0.7666666666666666,0.8588235294117648,0.8444444444444444,0.7,0.7611111111111111,0.7478260869565218,0.8055555555555556,0.7941176470588236
random--la102,0.75,0.7526315789473684,0.7714285714285715,0.77,0.7272727272727273,1.0,0.7210526315789474,0.7727272727272727,0.7454545454545455,0.780952380952381,0.7428571428571429,0.7473684210526316,0.7526315789473684,0.775,0.740909090909091,0.8142857142857143,0.76,0.7476190476190476,0.740909090909091,0.7571428571428571,0.7363636363636363,0.7166666666666667,0.7277777777777779,0.7705882352941177,0.8055555555555556,0.775,0.7222222222222222,0.7227272727272727,0.7666666666666666,0.7411764705882353
random--la107,0.7263157894736842,0.7578947368421053,0.7785714285714286,0.7157894736842105,0.736842105263158,0.7210526315789474,1.0,0.8,0.7157894736842105,0.7631578947368421,0.7894736842105263,0.7473684210526316,0.7263157894736842,0.7526315789473684,0.736842105263158,0.8,0.8200000000000001,0.7684210526315789,0.7736842105263158,0.8,0.7210526315789474,0.7611111111111111,0.7333333333333334,0.7647058823529411,0.7333333333333334,0.7375,0.6888888888888889,0.7842105263157895,0.75,0.7176470588235294
random--la1010,0.735,0.7684210526315789,0.7785714285714286,0.8,0.7260869565217392,0.7727272727272727,0.8,1.0,0.7666666666666666,0.8095238095238095,0.7619047619047619,0.7473684210526316,0.7,0.74,0.7958333333333334,0.7928571428571428,0.78,0.7857142857142857,0.75,0.8357142857142857,0.7782608695652173,0.8055555555555556,0.75,0.7764705882352941,0.7944444444444445,0.71875,0.7777777777777778,0.7692307692307692,0.7444444444444445,0.7823529411764706
random--la1018,0.75,0.7421052631578947,0.7214285714285714,0.785,0.7217391304347827,0.7454545454545455,0.7157894736842105,0.7666666666666666,1.0,0.7714285714285715,0.7666666666666666,0.8263157894736842,0.7315789473684211,0.84,0.75,0.8071428571428572,0.76,0.7333333333333334,0.7454545454545455,0.7785714285714286,0.782608695652174,0.7333333333333334,0.7666666666666666,0.7470588235294118,0.8111111111111111,0.79375,0.7611111111111111,0.7875,0.7611111111111111,0.8235294117647058
random--la1020,0.75,0.7842105263157895,0.7571428571428571,0.775,0.7619047619047619,0.780952380952381,0.7631578947368421,0.8095238095238095,0.7714285714285715,1.0,0.7857142857142857,0.8578947368421053,0.7315789473684211,0.77,0.7666666666666666,0.7571428571428571,0.76,0.7619047619047619,0.7571428571428571,0.7714285714285715,0.7761904761904762,0.7611111111111111,0.7722222222222223,0.7705882352941177,0.7777777777777778,0.7125,0.7444444444444445,0.8238095238095238,0.7666666666666666,0.7823529411764706
