road,one-plus-o220,one-plus-o243,random--la114,random--la119,random--la124,random--la102,random--la107,random--la1010,random--la1018,random--la1020,random--la1021,random--la1024,random--la26,random--la213,random--la219,random--la33,random--la314,random--la318,random--la42,random--la412,random--la431,random--la52,random--la519,random--la652,random--la654,random--la658,random--la660,random--la727,random--la86,random--la920
one-plus-o220,1.0,0.6796875,0.75,0.5859375,0.72265625,0.75390625,0.6953125,0.75390625,0.671875,0.75,0.74609375,0.71484375,0.75,0.76171875,0.69921875,0.67578125,0.71484375,0.7109375,0.73828125,0.734375,0.81640625,0.7421875,0.70703125,0.7265625,0.7578125,0.77734375,0.73828125,0.7109375,0.74609375,0.75
one-plus-o243,0.6796875,1.0,0.7265625,0.6484375,0.76171875,0.77734375,0.7734375,0.80078125,0.71875,0.734375,0.75390625,0.70703125,0.7734375,0.76953125,0.72265625,0.73046875,0.69921875,0.7109375,0.76171875,0.703125,0.69921875,0.7421875,0.77734375,0.765625,0.7734375,0.76953125,0.75390625,0.7734375,0.76953125,0.78125
random--la114,0.75,0.7265625,1.0,0.765625,0.74609375,0.76953125,0.765625,0.78515625,0.71875,0.796875,0.73828125,0.73828125,0.765625,0.81640625,0.76953125,0.76171875,0.73046875,0.75,0.74609375,0.8125,0.74609375,0.7890625,0.80078125,0.8046875,0.796875,0.80078125,0.76171875,0.75,0.75390625,0.796875
random--la119,0.5859375,0.6484375,0.765625,1.0,0.70703125,0.61328125,0.6796875,0.61328125,0.765625,0.7109375,0.67578125,0.76171875,0.6484375,0.68359375,0.76171875,0.73828125,0.67578125,0.6796875,0.63671875,0.78125,0.60546875,0.6640625,0.68359375,0.734375,0.7265625,0.70703125,0.71484375,0.640625,0.66015625,0.671875
random--la124,0.72265625,0.76171875,0.74609375,0.70703125,1.0,0.7734375,0.77734375,0.78125,0.80859375,0.81640625,0.78125,0.7734375,0.78515625,0.796875,0.75,0.7421875,0.7734375,0.77734375,0.8046875,0.73046875,0.7265625,0.78515625,0.78125,0.78515625,0.75390625,0.828125,0.7890625,0.79296875,0.7734375,0.78515625
random--la102,0.75390625,0.77734375,0.76953125,0.61328125,0.7734375,1.0,0.76171875,0.8125,0.72265625,0.79296875,0.7421875,0.6875,0.79296875,0.796875,0.71875,0.7265625,0.7421875,0.70703125,0.8203125,0.72265625,0.734375,0.80078125,0.78125,0.81640625,0.76953125,0.796875,0.75,0.76953125,0.765625,0.83203125
random--la107,0.6953125,0.7734375,0.765625,0.6796875,0.77734375,0.76171875,1.0,0.77734375,0.7578125,0.7890625,0.73828125,0.73046875,0.75,0.76953125,0.76171875,0.68359375,0.77734375,0.75,0.76953125,0.703125,0.69921875,0.8203125,0.78515625,0.78125,0.7890625,0.76953125,0.77734375,0.8046875,0.71484375,0.7578125
random--la1010,0.75390625,0.80078125,0.78515625,0.61328125,0.78125,0.8125,0.77734375,1.0,0.70703125,0.76953125,0.765625,0.703125,0.80859375,0.78125,0.7734375,0.7421875,0.765625,0.73828125,0.796875,0.74609375,0.7578125,0.80859375,0.8203125,0.81640625,0.80859375,0.8125,0.78125,0.76171875,0.796875,0.78515625
random--la1018,0.671875,0.71875,0.71875,0.765625,0.80859375,0.72265625,0.7578125,0.70703125,1.0,0.765625,0.73828125,0.77734375,0.7421875,0.76953125,0.73046875,0.75390625,0.75390625,0.7421875,0.77734375,0.78125,0.71484375,0.7890625,0.74609375,0.734375,0.734375,0.76953125,0.76953125,0.765625,0.74609375,0.75
random--la1020,0.75,0.734375,0.796875,0.7109375,0.81640625,0.79296875,0.7890625,0.76953125,0.765625,1.0,0.73046875,0.75390625,0.765625,0.83984375,0.72265625,0.76171875,0.75390625,0.734375,0.78515625,0.7890625,0.76953125,0.8046875,0.80078125,0.796875,0.7421875,0.82421875,0.80078125,0.765625,0.79296875,0.8359375
random--la1021,0.74609375,0.75390625,0.73828125,0.67578125,0.78125,0.7421875,0.73828125,0.765625,0.73828125,0.73046875,1.0,0.7578125,0.78515625,0.7578125,0.7734375,0.703125,0.7109375,0.75390625,0.7734375,0.73046875,0.71875,0.74609375,0.75,0.80078125,0.76171875,0.828125,0.7890625,0.80078125,0.7421875,0.77734375
random--la1024,0.71484375,0.70703125,0.73828125,0.76171875,0.7734375,0.6875,0.73046875,0.703125,0.77734375,0.75390625,0.7578125,1.0,0.70703125,0.7734375,0.734375,0.7109375,0.7421875,0.70703125,0.7421875,0.78515625,0.6796875,0.73828125,0.734375,0.73828125,0.75390625,0.7578125,0.7421875,0.73046875,0.734375,0.74609375
random--la26,0.75,0.7734375,0.765625,0.6484375,0.78515625,0.79296875,0.75,0.80859375,0.7421875,0.765625,0.78515625,0.70703125,1.0,0.80078125,0.74609375,0.76171875,0.76171875,0.734375,0.80859375,0.7421875,0.73046875,0.8203125,0.79296875,0.78125,0.7890625,0.80078125,0.76953125,0.78125,0.75390625,0.7890625
random--la213,0.76171875,0.76953125,0.81640625,0.68359375,0.796875,0.796875,0.76953125,0.78125,0.76953125,0.83984375,0.7578125,0.7734375,0.80078125,1.0,0.71875,0.8125,0.7890625,0.76171875,0.828125,0.80078125,0.7734375,0.80859375,0.78125,0.77734375,0.76953125,0.8125,0.78125,0.81640625,0.8046875,0.85546875
random--la219,0.69921875,0.72265625,0.76953125,0.76171875,0.75,0.71875,0.76171875,0.7734375,0.73046875,0.72265625,0.7734375,0.734375,0.74609375,0.71875,1.0,0.71875,0.7265625,0.76171875,0.7421875,0.74609375,0.671875,0.73828125,0.7578125,0.76953125,0.81640625,0.7890625,0.796875,0.74609375,0.703125,0.74609375
random--la33,0.67578125,0.73046875,0.76171875,0.73828125,0.7421875,0.7265625,0.68359375,0.7421875,0.75390625,0.76171875,0.703125,0.7109375,0.76171875,0.8125,0.71875,1.0,0.71875,0.73046875,0.7578125,0.76953125,0.7109375,0.75390625,0.71875,0.74609375,0.73828125,0.7265625,0.75,0.77734375,0.7421875,0.77734375
random--la314,0.71484375,0.69921875,0.73046875,0.67578125,0.7734375,0.7421875,0.77734375,0.765625,0.75390625,0.75390625,0.7109375,0.7421875,0.76171875,0.7890625,0.7265625,0.71875,1.0,0.73046875,0.78125,0.71484375,0.734375,0.76953125,0.7421875,0.75390625,0.76171875,0.734375,0.734375,0.76953125,0.7734375,0.76953125
random--la318,0.7109375,0.7109375,0.75,0.6796875,0.77734375,0.70703125,0.75,0.73828125,0.7421875,0.734375,0.75390625,0.70703125,0.734375,0.76171875,0.76171875,0.73046875,0.73046875,1.0,0.76953125,0.734375,0.70703125,0.75,0.74609375,0.7578125,0.796875,0.76171875,0.80078125,0.84375,0.75390625,0.7734375
random--la42,0.73828125,0.76171875,0.74609375,0.63671875,0.8046875,0.8203125,0.76953125,0.796875,0.77734375,0.78515625,0.7734375,0.7421875,0.80859375,0.828125,0.7421875,0.7578125,0.78125,0.76953125,1.0,0.74609375,0.75,0.81640625,0.796875,0.76953125,0.79296875,0.8203125,0.8125,0.80859375,0.8125,0.81640625
random--la412,0.734375,0.703125,0.8125,0.78125,0.73046875,0.72265625,0.703125,0.74609375,0.78125,0.7890625,0.73046875,0.78515625,0.7421875,0.80078125,0.74609375,0.76953125,0.71484375,0.734375,0.74609375,1.0,0.74609375,0.734375,0.76953125,0.75,0.8046875,0.80078125,0.80859375,0.75,0.78515625,0.796875
