road,random--la102,random--la103,random--la108,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la210,random--la211,random--la213,random--la214,random--la222,random--la35,random--la36,random--la310,random--la311,random--la318,random--la321,random--la323,random--la44,random--la56,random--la57,random--la58,random--la59,random--la517,random--la518,random--la520,random--la68,random--la614,random--la615,random--la616,random--la621,random--la622,random--la623,random--la625,random--la626,random--la72,random--la74,random--la75,random--la711,random--la716,random--la718,random--la84,random--la85,random--la813,random--la818,random--la819,random--la820,random--la821,random--la822,random--la92,random--la910,random--la912,random--la916,random--la917,random--la918,random--la921,random--la923
random--la102,1.0,0.6001355315435742,0.5592428513894483,0.478699926945087,0.7083560851829249,0.6190942318572468,0.6252102173568143,0.4876004798367657,0.5971420949077935,0.3893668821575882,0.42911873734092554,0.6343879463575564,0.6893287698855657,0.5188670345738409,0.5212645992750704,0.6971752229721083,0.6771472335198376,0.43173164294059097,0.5754957956528637,0.5264093817758739,0.6705694613784694,0.44158935733749727,0.6272264802720353,0.4605661405998853,0.6246809712596717,0.6171454091086173,0.6426182165710962,0.7914860788460871,0.41958798087867066,0.5022843758611187,0.6994084637412861,0.7621571249715456,0.5604171860716364,0.41185749689162565,0.583524350325163,0.6855168592278407,0.4009053228621292,0.48770680628272256,0.48206806282722514,0.7422852883048437,0.5109006871727749,0.4095093829048767,0.5290006829046209,0.7251804810021579,0.6559383570182,0.6461955324261088,0.5883596292627706,0.6469530784014845,0.6687514873869586,0.6820888136891841,0.6629280945290359,0.6809204507221827,0.6387833610011493,0.5833311436210395,0.6567860345376182,0.5559084849522986,0.700310890564813,0.6733338050091977,0.7332580501659651
random--la103,0.6001355315435744,1.0,0.5960447354064375,0.533151904997526,0.6635665491885308,0.6695649793803146,0.640006447453256,0.5921074612358954,0.47919772326873555,0.4905744200566735,0.6362271574261014,0.5747608608074051,0.6461241671300495,0.6533927544565843,0.6632569558101473,0.7663936434003362,0.6926916872127356,0.681569075669656,0.5741134751773049,0.6834031807436063,0.5607607805582157,0.6032412591763094,0.7294636981794254,0.6041260807008162,0.6859344894026975,0.7315519172104876,0.7331560283687943,0.651472453149218,0.5593035549094754,0.519813363195222,0.6157184279612868,0.6801283533765032,0.5995440729483283,0.5640703949403637,0.7057707914329064,0.5764880150821438,0.6143617021276595,0.5663262411347518,0.6091755319148936,0.5885820299657132,0.6210992907801418,0.5797473902302972,0.6154116558741907,0.7889368623331786,0.6345618034447822,0.6240708367088788,0.6628450258769408,0.6183230092467906,0.6240127337201805,0.5896795537104307,0.598997982952697,0.6445645134208065,0.5927067116415845,0.5549511910800252,0.656537753222836,0.675037579572854,0.5568214686520195,0.6364960705386238,0.6951397580308718
random--la108,0.5592428513894483,0.5960447354064375,1.0,0.5430903398926654,0.5004365266635206,0.45027378282095276,0.6561188811188811,0.7144477845494976,0.47304017638412543,0.4004948775829137,0.455979786636721,0.5831089320191037,0.6842767961062322,0.5106029106029106,0.5846153846153845,0.5276904684051337,0.5255227247716519,0.6101398601398601,0.5919580419580419,0.5540598290598291,0.6100368809272918,0.4248538011695907,0.49512291831879474,0.4653190167103991,0.6199384911812658,0.6308111126622924,0.5261599511599512,0.6266428935303108,0.4598901098901099,0.4519433198380567,0.5077985550361241,0.7031145484949832,0.465964590964591,0.365328693923201,0.5695688225538971,0.5622376392946014,0.5040521978021977,0.5533846153846154,0.6020833333333333,0.4939505858380031,0.4594951923076923,0.3710025929127053,0.37904682274247503,0.5863949483352469,0.5119619963369965,0.5041852936642517,0.48165280665280663,0.5061343719571567,0.5704763986013985,0.6189727954971858,0.5458715596330277,0.5648014049085075,0.5414165103189492,0.6576488755911591,0.6186145346366341,0.649141043877886,0.4588216840255991,0.548908523908524,0.4800025138260432
random--la1017,0.4786999269450871,0.533151904997526,0.5430903398926654,1.0,0.5476886859751748,0.6054115640831306,0.7384778012684989,0.5722760320701161,0.6670400681380535,0.6269062680455667,0.5914636734001018,0.6099447789622439,0.5895854659159976,0.576353970249319,0.6708407871198568,0.6541346415243556,0.4988812922114648,0.5195320007687872,0.6289200140944327,0.5758016208597603,0.60694374914668,0.49087107303141586,0.4438983457204507,0.4628708091520187,0.6158813908679481,0.5521039969611277,0.5813722775932078,0.5797166178961959,0.6608948432760364,0.6759547123623011,0.4214554156494926,0.511785894843276,0.49648163528977474,0.43851908554683094,0.5814315052643759,0.47622187060478194,0.5698712624584718,0.6133837209302326,0.6809108527131782,0.5287328661635607,0.6593023255813952,0.43366213744447346,0.3031648129423661,0.5589138386778096,0.5332571982281284,0.48783613739106124,0.553936203645506,0.3976578598763614,0.5399048625792813,0.5856140102098695,0.3759334328995092,0.5883956896777744,0.643079977311401,0.6265966487700971,0.6322272902479764,0.7617354196301565,0.3513671800902918,0.7580373978629793,0.5562395500835993
random--la1018,0.7083560851829249,0.6635665491885306,0.5004365266635207,0.5476886859751747,1.0,0.6788164665523155,0.7110429447852762,0.45247697744380666,0.5716072056582392,0.47364248223905603,0.5885092472347857,0.5664817531262409,0.6135243584442326,0.6181396120046426,0.5814535158093441,0.6951226667883663,0.6761697253745491,0.4558256857476044,0.5757203941253022,0.5982602094565286,0.7208679000636308,0.5823646539662037,0.5804345076212762,0.5077196528290249,0.6745717933260045,0.5785214835268835,0.7254357775830168,0.6337606143095112,0.5162995846511451,0.487952857604133,0.6405535030335898,0.6409959322485996,0.6344824228259811,0.4504668126901692,0.6408677471538016,0.670756646216769,0.5379875109553023,0.5559263803680982,0.6249616564417177,0.7201885182627066,0.5655770705521473,0.37952367822430555,0.5418391571085623,0.629919069118776,0.6727468594799884,0.6811982861428378,0.7264757088376721,0.6579948745825892,0.5800596068042386,0.7064847373933862,0.726494343445714,0.5994926719278466,0.6069411192578185,0.5594984258453866,0.5919482764464631,0.532612205360026,0.7104929993294569,0.606242745813298,0.6737038373631661
random--la1020,0.6190942318572468,0.6695649793803147,0.45027378282095254,0.6054115640831306,0.6788164665523155,1.0,0.7328187535734706,0.45281182394834363,0.7510652128786969,0.6043621185663011,0.7185586758648321,0.7103104019432127,0.6197465559018595,0.7442669942669942,0.7296543079561947,0.7896128894665176,0.7706034349487261,0.5398994230469358,0.5101772441395083,0.7349199542595769,0.6665268048054298,0.7427527509454024,0.6589870205655073,0.6809081978622306,0.6792783324575232,0.6785728738952723,0.716542105693049,0.6581577363034318,0.6893397824488883,0.5828509524239414,0.6397065094813452,0.6486431687672458,0.6073028124914919,0.5771828074385456,0.7649772862389026,0.5525640932853734,0.6415017765253614,0.6455746140651801,0.6607668667810177,0.6918087535356059,0.659372319897084,0.4573255343342264,0.591799537623984,0.6308810873722166,0.7644112962509189,0.7230928409133877,0.7077804112002226,0.6883359207069502,0.702454974271012,0.6713853909551103,0.610961178340441,0.658530595353892,0.7895243274902732,0.5840835379672054,0.6633032609004672,0.6426488780014104,0.5771240056074923,0.7174818042742571,0.8096082915727755
random--la23,0.6252102173568141,0.6400064474532559,0.6561188811188812,0.7384778012684989,0.7110429447852761,0.7328187535734706,1.0,0.6238433586399326,0.6900212314225054,0.6451193652096587,0.6706812652068126,0.654885713141988,0.7146721687299403,0.6445536445536446,0.7617715617715618,0.7125591730267606,0.6736701781766159,0.5988980716253443,0.6318181818181818,0.658080808080808,0.8096424123821384,0.5794524189261032,0.5751171508903468,0.577727000707252,0.7441758626729724,0.724646647967882,0.7427849927849928,0.7224262492474413,0.720214568040655,0.6331259968102074,0.5803197723087226,0.7056982872200264,0.5501443001443,0.5342989670534097,0.7683627317955676,0.6856028640838767,0.6560335497835498,0.7175151515151514,0.8144886363636363,0.6546156933574152,0.6585227272727272,0.4891045284303711,0.46110671936758896,0.6430191698848415,0.7139745670995672,0.6993350337037711,0.7107903357903358,0.6119629842731109,0.6120265151515152,0.7712121212121212,0.601396997497915,0.652593864234225,0.7656134515890612,0.6328133911258127,0.6996735308890005,0.7261692314323893,0.5600919472045083,0.7543407043407043,0.6967320261437908
random--la24,0.4876004798367658,0.5921074612358952,0.7144477845494976,0.5722760320701161,0.45247697744380655,0.45281182394834374,0.6238433586399325,1.0,0.5170010502052674,0.5285695641455715,0.5288024195439128,0.6875472039692351,0.6697554409456008,0.5814379690182687,0.674715862296162,0.4909078910539837,0.5515925166879574,0.5979436176048984,0.6115209914995783,0.5939453420716805,0.5911656616534736,0.48433449791502303,0.530610499128016,0.5826525551766691,0.5611969980154554,0.5170626114869986,0.5831612623636179,0.5809322574698299,0.5503245241863621,0.550600698749014,0.5803766843730405,0.5846988176147472,0.560275823391455,0.4357999536449272,0.6086981225208717,0.5011429449127657,0.6557656520852453,0.6398201284796574,0.6188838329764454,0.4283027496915638,0.5570730728051392,0.4852934100040902,0.4223070477609161,0.6082599684824108,0.5042396375038238,0.4807473619616106,0.46344189478557785,0.44020376494185887,0.5897684689507495,0.6045235546038543,0.4915451937999725,0.6021403619736909,0.5914177155690186,0.7513131416258507,0.654489098157985,0.6273846256941038,0.4584676757338326,0.6048613924416921,0.46605715805237147
random--la210,0.5971420949077934,0.47919772326873555,0.47304017638412543,0.6670400681380537,0.5716072056582392,0.751065212878697,0.6900212314225053,0.5170010502052675,1.0,0.7265387988670184,0.5314287042633317,0.6623320347668049,0.623848991142379,0.6439576519194354,0.6977951984321411,0.6016451532114501,0.6090593477488313,0.3623598462915196,0.551795020266358,0.5232098050569389,0.6957009485584654,0.605831191567028,0.564441197714886,0.6265194570549693,0.6021716186198348,0.5294571537563434,0.6539278131634819,0.5581473826296031,0.6250741781065792,0.5521555481059337,0.604356547137277,0.5934471060648021,0.6001289050652108,0.4294603994525791,0.6722253910912528,0.5253769249375151,0.6064130269942372,0.700140127388535,0.6527534501061572,0.6460749989454591,0.6880971337579617,0.3297430759321549,0.519227360841872,0.5590543119775936,0.7218778434940856,0.6396551063911262,0.5867834394904459,0.4984681125534146,0.6198700781702373,0.7402905080006215,0.5250467480862502,0.6352946667719861,0.8384291983843405,0.5491452820689049,0.6556814582820143,0.521121943264082,0.5704351575731756,0.6461525219487002,0.6594646351109447
random--la211,0.3893668821575881,0.4905744200566735,0.4004948775829137,0.6269062680455668,0.47364248223905603,0.6043621185663011,0.6451193652096586,0.5285695641455717,0.7265387988670184,1.0,0.5664060569112389,0.500690321484057,0.532188001651861,0.6376619282939825,0.7126063552700121,0.5115853409873268,0.48737151105901044,0.4019644422886778,0.5907620220261305,0.5307904097407483,0.5959147071426363,0.5534879806740327,0.518916827627935,0.6359812118289287,0.5407908071173511,0.4956635380776999,0.6112723494213337,0.3951713931203563,0.6456227303955246,0.5998859451110848,0.5748101218462767,0.4009624349788986,0.6497635171450071,0.4386051922382639,0.6516102706931857,0.3488584735834499,0.7072584112651833,0.7627652370203161,0.6536634687735139,0.4609899391565635,0.6785270880361174,0.3650797676719,0.5191009912650897,0.464946495167849,0.6319147721165215,0.5569242322116015,0.5675637544994205,0.358352144469526,0.4593038169505439,0.5763399493475747,0.36293930043282885,0.6033959296688307,0.6847505918625778,0.4288174333207768,0.6309036828255365,0.5292763358582535,0.4215658475690365,0.5448386309560124,0.5472233287596453
