road,random--la102,random--la103,random--la108,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la210,random--la211,random--la213,random--la214,random--la222,random--la35,random--la36,random--la310,random--la311,random--la318,random--la321,random--la323,random--la44,random--la56,random--la57,random--la58,random--la59,random--la517,random--la518,random--la520,random--la68,random--la614,random--la615,random--la616,random--la621,random--la622,random--la623,random--la625,random--la626,random--la72,random--la74,random--la75,random--la711,random--la716,random--la718,random--la84,random--la85,random--la813,random--la818,random--la819,random--la820,random--la821,random--la822,random--la92,random--la910,random--la912,random--la916,random--la917,random--la918,random--la921,random--la923
random--la213,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la214,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la222,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la35,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la36,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la310,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la311,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la318,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la321,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la323,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la44,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la56,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la57,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la58,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la59,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la517,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la518,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la520,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la68,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la614,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la615,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la616,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la621,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la622,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la623,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la625,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la626,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la72,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la74,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la75,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la711,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la716,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la718,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la84,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la85,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la813,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375
random--la818,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la819,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la820,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la821,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
random--la822,0.9375,0.9375,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0
