road,random--la102,random--la103,random--la108,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la210,random--la211,random--la213,random--la214,random--la222,random--la35,random--la36,random--la310,random--la311,random--la318,random--la321,random--la323,random--la44,random--la56,random--la57,random--la58,random--la59,random--la517,random--la518,random--la520,random--la68,random--la614,random--la615,random--la616,random--la621,random--la622,random--la623,random--la625,random--la626,random--la72,random--la74,random--la75,random--la711,random--la716,random--la718,random--la84,random--la85,random--la813,random--la818,random--la819,random--la820,random--la821,random--la822,random--la92,random--la910,random--la912,random--la916,random--la917,random--la918,random--la921,random--la923
random--la102,1.0,0.7054138353570235,0.6200714861055174,0.4835740594179958,0.7855410657501687,0.7756425511661114,0.6558940187212439,0.44646540802941803,0.6859805915896888,0.5113177053171498,0.48468490847250356,0.6990886110092884,0.8256812764210664,0.7082331022121597,0.6443415223519935,0.7242274565879008,0.7922677497397179,0.4765479641729047,0.6827701094716802,0.6316337458353165,0.6632014528539667,0.6202963779431125,0.8140652831003401,0.7056560012031545,0.6641358734578175,0.648382046920877,0.6730605418432645,0.8412615720675427,0.43571753764105237,0.5314701019564618,0.7685849411356338,0.7674105110402913,0.6566681210005818,0.5275387172351962,0.6194974082467244,0.7785877865405999,0.5619974756918473,0.6515287958115183,0.5025796247818499,0.9095471724281405,0.6159399541884817,0.5385610918289312,0.6882346915547461,0.7056303761097853,0.7240518262278733,0.7891083213547514,0.6588589571246639,0.8625447345748558,0.6944275047596382,0.6981427978546801,0.8318453095729862,0.7637508337415962,0.6120666262290895,0.6399694206678184,0.7640290995342918,0.5745114431047194,0.7807292689801252,0.6722866845903496,0.8245217807891044
random--la103,0.7054138353570234,1.0,0.741728041462084,0.6426531832426192,0.7347822303441673,0.7975028283639283,0.7758220502901354,0.6447313469102616,0.6988638930297693,0.6188283463810575,0.5822591499715276,0.8517278450771523,0.8266520822968187,0.8279183438757907,0.7213038734315329,0.7874328276090774,0.8363657809028096,0.6633550202215579,0.8728239845261122,0.8757656350741457,0.6463008840959875,0.7518041557795198,0.873926116838488,0.7801370691521194,0.8101863239453941,0.772546047804765,0.681758696386356,0.8199626602789911,0.5373661953217921,0.6621911160880926,0.7522726382195055,0.7690024668516806,0.7510764944275583,0.5730172779248157,0.7269327123249003,0.6643736720830715,0.7173093971631206,0.7462836879432624,0.6945257092198582,0.7431074162791791,0.6343694592198581,0.666387759980875,0.6400385445575085,0.772875597462768,0.6455325481256332,0.8055064028766753,0.6803778512555108,0.753192611545022,0.71493693584784,0.8035644784639335,0.802593695100527,0.8987962452125661,0.5736842674277807,0.7997510611602018,0.9068414247090631,0.5549960654943857,0.6445585019610565,0.7249377036611079,0.7156167431511612
random--la108,0.6200714861055174,0.7417280414620839,1.0,0.5833184257602861,0.6863732892873997,0.6681092492413248,0.7557692307692307,0.8088659199472904,0.6533929446349829,0.5421948254905364,0.5175814149354295,0.7937328523524032,0.7733520262406094,0.6578222453222453,0.6038461538461539,0.6369073407994768,0.7583333333333333,0.82453909726637,0.6883158508158509,0.771950271950272,0.6229978925184405,0.6412505623031939,0.7487113402061856,0.6752175113934539,0.6390636579220395,0.8509318721206198,0.613980463980464,0.7437404482934284,0.45081223124701386,0.5419838056680162,0.6459944751381215,0.8325459866220736,0.5927960927960928,0.528251211631664,0.536064867967853,0.6680298604349237,0.6223672161172162,0.647,0.6777243589743589,0.6450012735608762,0.6078125,0.5028522039757995,0.5621739130434783,0.7038030998851894,0.5848214285714286,0.5766937721597041,0.5472713097713097,0.7023612463485881,0.7035511363636364,0.625703564727955,0.7423429781227946,0.6790618766802532,0.5746951219512195,0.8169023260303059,0.7337229069273268,0.5630785643943539,0.5205326891705359,0.6823544698544697,0.6594771241830066
random--la1017,0.4835740594179959,0.6426531832426192,0.5833184257602863,1.0,0.6305642745042088,0.6733340978898241,0.7791666666666667,0.5956065434988298,0.7006832321137608,0.7778164208094913,0.6052081565099303,0.7195055451445425,0.6340868014458909,0.7406963649696208,0.6854203935599285,0.6781743506413267,0.6890948863825399,0.681493849702095,0.6344829105003523,0.6774430350011745,0.6885581167796841,0.6997739018087856,0.567632162550947,0.6871307565446119,0.7200298539230183,0.674408053011438,0.5437776854928018,0.5939733174187587,0.7579896721074678,0.6881364749082007,0.6228960555055891,0.558487108190091,0.6015134736064969,0.6237120543261825,0.6381693759882756,0.5428114676348411,0.5884897563676634,0.6952093023255814,0.8159883720930232,0.4911587478823348,0.6225835755813953,0.662268095113666,0.4260540950455005,0.7153974648225776,0.6342746400885936,0.6192078925292446,0.5747171590194846,0.5883776125993524,0.6407406183932347,0.6821114577424845,0.5590729677832302,0.7104026834639889,0.7404636982416335,0.6649973738729538,0.6601969035076449,0.638805038208343,0.43183542623013016,0.7733068824638591,0.6188155494756042
random--la1018,0.7855410657501687,0.7347822303441675,0.6863732892873997,0.6305642745042089,1.0,0.7645350366730156,0.700650678564789,0.6272661289263146,0.7081005040834669,0.6014208755141326,0.5932112310241369,0.7710388115826924,0.7989637218251323,0.6944812911070579,0.7246106654082114,0.7810399457567005,0.8785052265725796,0.6072605587385286,0.7645101319947946,0.6699975212245151,0.7193371591850456,0.71249955153733,0.7685393080766556,0.7736036611558414,0.769975590150951,0.7629713961230558,0.7539621676891615,0.8733240563929631,0.5092596120870326,0.5911107523409751,0.9295156424770362,0.6545745532141904,0.8335280942642905,0.561223326758972,0.6652308498407757,0.7967866911720294,0.6825427256792288,0.6972147239263804,0.6158870143149284,0.7666273920286027,0.6527894938650307,0.6476011580616254,0.7709069085089356,0.8025020602508928,0.6437244376278118,0.7683910766317912,0.778871663074117,0.7938329968160286,0.7612111335750139,0.7954043842585665,0.8342714020374853,0.864324323389657,0.649988777495137,0.7712799531987283,0.7769548859438024,0.6388920402481915,0.7345199611685466,0.7228734869839164,0.8443201411443924
random--la1020,0.7756425511661114,0.7975028283639283,0.6681092492413248,0.6733340978898241,0.7645350366730157,1.0,0.8125643224699829,0.5267592493967186,0.804153783963903,0.6692014914681979,0.6183329994616319,0.8605944291246252,0.8312834293992322,0.829105048444671,0.7786119540836521,0.8356716970195205,0.8145623372767271,0.5569546234211757,0.7231989708404802,0.804388221841052,0.7756089865161977,0.8016259917948101,0.7874540238015243,0.8020607826169969,0.7249394369036641,0.7245862037835465,0.6520818018459529,0.783349425783513,0.6010701767469611,0.6946357316963077,0.7560934582981909,0.7115673241852487,0.6887098750306296,0.6519340384674002,0.7351236954165706,0.6930614962618784,0.5698894266111247,0.7736638078902229,0.647905946255003,0.7776189042745334,0.7012824292452831,0.6439907876732129,0.6414945186069058,0.7532971112244556,0.7991581924364943,0.8697085422990063,0.6593748551295721,0.7623203313285711,0.7438759648370498,0.7899479144877212,0.7252860087809023,0.8229021834348247,0.7303698803497469,0.6641759083699379,0.8200285719700918,0.6514862790930318,0.6460480330405536,0.7738016318204998,0.780448771847218
random--la23,0.6558940187212439,0.7758220502901354,0.7557692307692307,0.7791666666666667,0.700650678564789,0.8125643224699828,1.0,0.6075530465252093,0.7725342597954062,0.691504206854094,0.5894713558947136,0.8793222849365518,0.8215434954774707,0.7821867321867322,0.7162004662004662,0.6983809937848195,0.7957276628950449,0.6790633608815427,0.7045454545454546,0.793939393939394,0.7066743758524581,0.7883040935672514,0.7457005623242736,0.774903432892661,0.7133604834471886,0.7646702964307319,0.5829184704184704,0.7568683523981538,0.6399585921325053,0.6707177033492824,0.686338523355098,0.7573616600790514,0.6530483405483405,0.6380232045821705,0.6605231418664255,0.651432041938371,0.6183441558441558,0.7049696969696969,0.83125,0.6428456752960063,0.6776041666666667,0.611150834184542,0.5766930171277997,0.7541244824826914,0.7234577922077923,0.7102857229610737,0.5858210483210483,0.6912015726889145,0.6781723484848485,0.7465447154471545,0.7438629413400055,0.7444014553653787,0.7629942719881745,0.7094426067449906,0.7992800937552319,0.622244493297125,0.5777744821790498,0.7746109746109746,0.7043374925727868
random--la24,0.44646540802941803,0.6447313469102617,0.8088659199472904,0.5956065434988298,0.6272661289263146,0.5267592493967186,0.6075530465252093,1.0,0.49477284196456583,0.5928045591426956,0.5532577095609497,0.6550708731355316,0.5994185721144358,0.5525806856106641,0.6322352166035249,0.6439070012993604,0.6218856549429744,0.8554603854389722,0.6909918240218026,0.7012847965738758,0.5867489115267122,0.6179514632405425,0.5960410273957482,0.6608898235038578,0.6974291690906165,0.7940983300753545,0.6041666666666667,0.5765276458159025,0.5305504941013739,0.5871114617378564,0.5769754043086823,0.6504137184619683,0.6060467013357806,0.48684242388600796,0.573314725444867,0.5462885160388751,0.7647550856531049,0.6931434689507494,0.6906272305496075,0.4713951954847767,0.5946466809421842,0.6349577749440609,0.45171957918257155,0.6403577565966905,0.41110622514530437,0.46588251449365536,0.630554068522484,0.5199716070799338,0.6896093902082928,0.6116003812607719,0.5746002200263245,0.6245651559885956,0.520577636183214,0.7974873656296766,0.6135081098347275,0.5915912531487872,0.3497350412720813,0.6246556513687134,0.5684245147023834
random--la210,0.6859805915896888,0.6988638930297691,0.6533929446349829,0.7006832321137609,0.7081005040834669,0.8041537839639029,0.7725342597954062,0.4947728419645657,1.0,0.8062788457390979,0.6282835092286949,0.7758521316965225,0.7364397795670191,0.829574797727664,0.8102155805977462,0.7244165307268999,0.7234629999179902,0.5133310522714114,0.6229202856591392,0.6723927169787043,0.6890261383324816,0.784556933735613,0.6476336266333969,0.783256526661254,0.6927656689125339,0.6725611800201139,0.6681263269639066,0.7208661998565824,0.7243442655378407,0.6786925913509889,0.6782207833339198,0.6230701329271671,0.6638989990900819,0.6107215253696634,0.728204782879657,0.6856674460479992,0.5441499848346982,0.678687898089172,0.7269373673036092,0.6978213185978825,0.7418789808917198,0.704859371645316,0.6761534201052339,0.6685439168683773,0.7923206703063391,0.7667516561785992,0.66196849715958,0.6425310408772071,0.667428162999421,0.7743611154264409,0.6334365686904693,0.7166601440481406,0.8088977784682305,0.6196724979820825,0.6819861350599994,0.5273645251017024,0.655448301659376,0.6114821828197625,0.7656009325173807
random--la211,0.5113177053171498,0.6188283463810575,0.5421948254905365,0.7778164208094913,0.6014208755141326,0.6692014914681979,0.691504206854094,0.5928045591426956,0.8062788457390979,1.0,0.6734050353429668,0.6430993198171469,0.5691592586497589,0.7193149695971366,0.7961104358395555,0.7365081573562537,0.5918839231795179,0.6331688524895995,0.6121605444968876,0.6362752810269741,0.7065992852504495,0.734693675498,0.5224119173396011,0.7491114524358564,0.7186636916800411,0.6043721040750861,0.6569184671611308,0.5601662356300359,0.9034603143446013,0.7926957348223833,0.6180128580871256,0.5120105015212484,0.6391083521444696,0.6576543394464968,0.7681270097967648,0.5427639829445698,0.6026214661937009,0.7356997742663657,0.782721971407073,0.5247989326237423,0.7417466139954854,0.7636644938747559,0.5270075571694965,0.5850440452711266,0.635060598731592,0.6379712019976749,0.6888421999877982,0.475899719975998,0.6647358531705315,0.7357333590265924,0.4725210719241204,0.6672553894859534,0.781461625282167,0.5978372621937231,0.5676140827856279,0.6342537143297509,0.4761985424898457,0.642463852113965,0.6613184024550377
random--la213,0.48468490847250345,0.5822591499715277,0.5175814149354294,0.6052081565099304,0.5932112310241369,0.618332999461632,0.5894713558947136,0.5532577095609497,0.6282835092286949,0.6734050353429668,1.0,0.6180550868294941,0.5395398046165123,0.5895640165713159,0.756064008983717,0.717597368849725,0.5764530664244019,0.6054473065090186,0.5541030745410308,0.593411302809113,0.7771704972359906,0.6187945532932086,0.49829276093009256,0.6774250088456146,0.6593550905025104,0.5623435161021102,0.7699136832348511,0.5380178372891187,0.6383234347372716,0.8168670764502497,0.5800298423196354,0.4862791574103459,0.5591400185378288,0.8267823661898753,0.768180084976577,0.5558032276941083,0.6499663277719847,0.6501167883211679,0.6251140510948905,0.5257770580557839,0.8140567974452555,0.7657672435003691,0.515247540463345,0.5739072045723097,0.5983391988182134,0.6231642116349487,0.7086518544091537,0.4702543195047584,0.6673907183145322,0.6233365230550116,0.46267076274023977,0.6577952830421581,0.7027605928431547,0.5729686598466879,0.558313505666008,0.7974647236556572,0.48345607935128176,0.5876602880252515,0.6501598206192452
random--la214,0.6990886110092884,0.8517278450771523,0.7937328523524032,0.7195055451445425,0.7710388115826924,0.8605944291246252,0.8793222849365518,0.6550708731355317,0.7758521316965225,0.6430993198171469,0.6180550868294941,1.0,0.8625083811977708,0.8136298451688148,0.7367493140940962,0.7356082865273037,0.8591685045441402,0.6773638874635632,0.7432878988030903,0.8395914228146725,0.7175352289266261,0.77799987639729,0.8025805540045486,0.7858787759487156,0.7682032564402125,0.8459412093299801,0.6293443731521671,0.7965548916514299,0.5598103005489141,0.6138413404713898,0.7347628396476349,0.7758690626615358,0.7045826256526388,0.5848697029128245,0.6509000571777834,0.6849619212711364,0.6767265443165377,0.7490171730515192,0.7340571334214002,0.6804952890024234,0.6887446334214002,0.6100886111647099,0.6358463040606512,0.7971038011851119,0.7094636566647795,0.7695311362487194,0.6476121514513192,0.7411365232513418,0.7153996412273328,0.760215629732255,0.7884000096954419,0.7984806220484051,0.7031093936269613,0.7789647107962654,0.8763273900318939,0.5872999468216042,0.6212382095547593,0.7548029204898425,0.7398161818668463
random--la222,0.8256812764210664,0.8266520822968187,0.7733520262406095,0.6340868014458911,0.7989637218251323,0.8312834293992323,0.8215434954774707,0.5994185721144359,0.7364397795670192,0.5691592586497589,0.5395398046165122,0.8625083811977708,1.0,0.7981120735591162,0.7127843614432335,0.7689776599274676,0.9054436186101977,0.629613946138893,0.7773613021549748,0.7686823531046365,0.7092035736493161,0.72464144083271,0.8701706277740751,0.7972237793840554,0.7509362253619674,0.8042698407547113,0.6882286958800026,0.8944933820381319,0.48907062974702475,0.5705958155360892,0.7913129716461352,0.8182524968602356,0.6980770070522477,0.5752367153837779,0.6680307768812973,0.7621982716092375,0.6824953330713303,0.7465969738651994,0.6679562127464466,0.812286498993414,0.6526263755158184,0.5842348886450397,0.6779355301716404,0.8426289881667738,0.7101960110041265,0.7661705805007539,0.6486347076099483,0.8697950220256647,0.7562904448543204,0.7378321367464018,0.8680735206895246,0.8305556804771349,0.6579389908410777,0.7771215648779208,0.8909134260983228,0.6169941750916195,0.6761277322389044,0.777674820625302,0.8331804982423965
random--la35,0.7082331022121597,0.8279183438757907,0.6578222453222453,0.7406963649696208,0.6944812911070579,0.829105048444671,0.7821867321867322,0.5525806856106642,0.829574797727664,0.7193149695971366,0.5895640165713159,0.8136298451688148,0.7981120735591162,1.0,0.7701316701316702,0.7730825937520943,0.7780854889223988,0.5826632417541509,0.7338247338247338,0.7711404586404587,0.6448207013275506,0.8051604235814762,0.7896291910467168,0.7561482038591554,0.7648349216268291,0.7289796602410032,0.6095023595023594,0.7844863074995525,0.6484528006267136,0.6750900900900901,0.7264944502513564,0.704459214649432,0.7073948948948949,0.5432094048814566,0.7263177356460939,0.6235935302390998,0.6078064671814671,0.7594054054054054,0.7181587837837837,0.6832229580573952,0.6282305743243244,0.6807875291021359,0.5953133568350959,0.752071244608558,0.7304335585585586,0.7948893282059615,0.6416103603603603,0.7310055308473029,0.6913070741195741,0.8093207536805098,0.7265838085792214,0.7801768792467778,0.703739562733465,0.7024526094475907,0.8154646359066249,0.5567211948790897,0.6228506238701997,0.7117117117117118,0.6987723017134782
random--la36,0.6443415223519935,0.7213038734315329,0.6038461538461539,0.6854203935599283,0.7246106654082114,0.7786119540836522,0.7162004662004662,0.632235216603525,0.8102155805977462,0.7961104358395554,0.756064008983717,0.7367493140940962,0.7127843614432334,0.7701316701316702,1.0,0.842816561759176,0.7182513480796742,0.6419898283534646,0.6882284382284383,0.6837024087024086,0.7859175071503839,0.8382816014394961,0.6495737509912769,0.8631887860792709,0.8230732177263969,0.67005444646098,0.79253663003663,0.6861309220580745,0.7633540372670807,0.7919838056680162,0.7080110497237568,0.5697115384615383,0.7267399267399266,0.711867776811234,0.8615671641791045,0.6837606837606838,0.7013278388278388,0.806,0.747275641025641,0.6590168110035659,0.8284855769230769,0.8246758859118409,0.6621070234113713,0.731572904707233,0.6761217948717949,0.7741906890704486,0.8300935550935551,0.6014727361246348,0.7848666958041958,0.8412523452157599,0.5988884968242767,0.7835465267539676,0.8217636022514071,0.6882540295338287,0.6848278793030174,0.6462523251996937,0.6145124858827958,0.667047817047817,0.8038712921065863
