road,random--la18,random--la117,random--la1018,random--la23,random--la219,random--la222,random--la310,random--la322,random--la44,random--la49,random--la414,random--la56,random--la59,random--la510,random--la511,random--la61,random--la66,random--la616,random--la617,random--la619,random--la626,random--la79,random--la711,random--la714,random--la719,random--la811,random--la821,random--la96,random--la921,random--la922
random--la18,1.0,0.8125,0.8125,0.6875,0.75,0.75,0.8125,0.8125,0.6875,0.875,0.625,0.6875,0.6875,0.9375,0.75,0.9375,0.9375,0.75,0.875,0.8125,0.6875,0.8125,0.75,0.5625,0.875,0.9375,0.6875,0.9375,0.625,0.375
random--la117,0.8125,1.0,0.875,0.75,0.6875,0.8125,0.875,0.625,0.75,0.9375,0.6875,0.75,0.875,0.875,0.8125,0.875,0.875,0.8125,0.8125,1.0,0.875,0.875,0.9375,0.625,0.6875,0.875,0.75,0.875,0.6875,0.4375
random--la1018,0.8125,0.875,1.0,0.875,0.6875,0.9375,1.0,0.625,0.875,0.8125,0.8125,0.875,0.875,0.875,0.9375,0.75,0.75,0.9375,0.6875,0.875,0.875,0.75,0.9375,0.75,0.8125,0.75,0.875,0.75,0.6875,0.5625
random--la23,0.6875,0.75,0.875,1.0,0.6875,0.9375,0.875,0.625,1.0,0.6875,0.9375,1.0,0.875,0.75,0.9375,0.625,0.625,0.9375,0.5625,0.75,0.875,0.75,0.8125,0.875,0.6875,0.625,1.0,0.625,0.6875,0.6875
random--la219,0.75,0.6875,0.6875,0.6875,1.0,0.625,0.6875,0.9375,0.6875,0.75,0.75,0.6875,0.5625,0.8125,0.625,0.6875,0.6875,0.75,0.625,0.6875,0.5625,0.6875,0.625,0.8125,0.625,0.6875,0.6875,0.6875,0.875,0.625
random--la222,0.75,0.8125,0.9375,0.9375,0.625,1.0,0.9375,0.5625,0.9375,0.75,0.875,0.9375,0.9375,0.8125,1.0,0.6875,0.6875,0.875,0.625,0.8125,0.9375,0.8125,0.875,0.8125,0.75,0.6875,0.9375,0.6875,0.625,0.625
random--la310,0.8125,0.875,1.0,0.875,0.6875,0.9375,1.0,0.625,0.875,0.8125,0.8125,0.875,0.875,0.875,0.9375,0.75,0.75,0.9375,0.6875,0.875,0.875,0.75,0.9375,0.75,0.8125,0.75,0.875,0.75,0.6875,0.5625
random--la322,0.8125,0.625,0.625,0.625,0.9375,0.5625,0.625,1.0,0.625,0.6875,0.6875,0.625,0.5,0.75,0.5625,0.75,0.75,0.6875,0.6875,0.625,0.5,0.625,0.5625,0.75,0.6875,0.75,0.625,0.75,0.8125,0.5625
random--la44,0.6875,0.75,0.875,1.0,0.6875,0.9375,0.875,0.625,1.0,0.6875,0.9375,1.0,0.875,0.75,0.9375,0.625,0.625,0.9375,0.5625,0.75,0.875,0.75,0.8125,0.875,0.6875,0.625,1.0,0.625,0.6875,0.6875
random--la49,0.875,0.9375,0.8125,0.6875,0.75,0.75,0.8125,0.6875,0.6875,1.0,0.625,0.6875,0.8125,0.9375,0.75,0.9375,0.9375,0.75,0.875,0.9375,0.8125,0.9375,0.875,0.5625,0.75,0.9375,0.6875,0.9375,0.625,0.375
random--la414,0.625,0.6875,0.8125,0.9375,0.75,0.875,0.8125,0.6875,0.9375,0.625,1.0,0.9375,0.8125,0.6875,0.875,0.5625,0.5625,0.875,0.5,0.6875,0.8125,0.6875,0.75,0.9375,0.625,0.5625,0.9375,0.5625,0.75,0.75
random--la56,0.6875,0.75,0.875,1.0,0.6875,0.9375,0.875,0.625,1.0,0.6875,0.9375,1.0,0.875,0.75,0.9375,0.625,0.625,0.9375,0.5625,0.75,0.875,0.75,0.8125,0.875,0.6875,0.625,1.0,0.625,0.6875,0.6875
random--la59,0.6875,0.875,0.875,0.875,0.5625,0.9375,0.875,0.5,0.875,0.8125,0.8125,0.875,1.0,0.75,0.9375,0.75,0.75,0.8125,0.6875,0.875,1.0,0.875,0.9375,0.75,0.6875,0.75,0.875,0.75,0.5625,0.5625
random--la510,0.9375,0.875,0.875,0.75,0.8125,0.8125,0.875,0.75,0.75,0.9375,0.6875,0.75,0.75,1.0,0.8125,0.875,0.875,0.8125,0.8125,0.875,0.75,0.875,0.8125,0.625,0.8125,0.875,0.75,0.875,0.6875,0.4375
random--la511,0.75,0.8125,0.9375,0.9375,0.625,1.0,0.9375,0.5625,0.9375,0.75,0.875,0.9375,0.9375,0.8125,1.0,0.6875,0.6875,0.875,0.625,0.8125,0.9375,0.8125,0.875,0.8125,0.75,0.6875,0.9375,0.6875,0.625,0.625
random--la61,0.9375,0.875,0.75,0.625,0.6875,0.6875,0.75,0.75,0.625,0.9375,0.5625,0.625,0.75,0.875,0.6875,1.0,1.0,0.6875,0.9375,0.875,0.75,0.875,0.8125,0.5,0.8125,1.0,0.625,1.0,0.5625,0.3125
random--la66,0.9375,0.875,0.75,0.625,0.6875,0.6875,0.75,0.75,0.625,0.9375,0.5625,0.625,0.75,0.875,0.6875,1.0,1.0,0.6875,0.9375,0.875,0.75,0.875,0.8125,0.5,0.8125,1.0,0.625,1.0,0.5625,0.3125
random--la616,0.75,0.8125,0.9375,0.9375,0.75,0.875,0.9375,0.6875,0.9375,0.75,0.875,0.9375,0.8125,0.8125,0.875,0.6875,0.6875,1.0,0.625,0.8125,0.8125,0.6875,0.875,0.8125,0.75,0.6875,0.9375,0.6875,0.75,0.625
random--la617,0.875,0.8125,0.6875,0.5625,0.625,0.625,0.6875,0.6875,0.5625,0.875,0.5,0.5625,0.6875,0.8125,0.625,0.9375,0.9375,0.625,1.0,0.8125,0.6875,0.8125,0.75,0.4375,0.875,0.9375,0.5625,0.9375,0.5,0.25
random--la619,0.8125,1.0,0.875,0.75,0.6875,0.8125,0.875,0.625,0.75,0.9375,0.6875,0.75,0.875,0.875,0.8125,0.875,0.875,0.8125,0.8125,1.0,0.875,0.875,0.9375,0.625,0.6875,0.875,0.75,0.875,0.6875,0.4375
random--la626,0.6875,0.875,0.875,0.875,0.5625,0.9375,0.875,0.5,0.875,0.8125,0.8125,0.875,1.0,0.75,0.9375,0.75,0.75,0.8125,0.6875,0.875,1.0,0.875,0.9375,0.75,0.6875,0.75,0.875,0.75,0.5625,0.5625
random--la79,0.8125,0.875,0.75,0.75,0.6875,0.8125,0.75,0.625,0.75,0.9375,0.6875,0.75,0.875,0.875,0.8125,0.875,0.875,0.6875,0.8125,0.875,0.875,1.0,0.8125,0.625,0.6875,0.875,0.75,0.875,0.5625,0.4375
random--la711,0.75,0.9375,0.9375,0.8125,0.625,0.875,0.9375,0.5625,0.8125,0.875,0.75,0.8125,0.9375,0.8125,0.875,0.8125,0.8125,0.875,0.75,0.9375,0.9375,0.8125,1.0,0.6875,0.75,0.8125,0.8125,0.8125,0.625,0.5
random--la714,0.5625,0.625,0.75,0.875,0.8125,0.8125,0.75,0.75,0.875,0.5625,0.9375,0.875,0.75,0.625,0.8125,0.5,0.5,0.8125,0.4375,0.625,0.75,0.625,0.6875,1.0,0.5625,0.5,0.875,0.5,0.8125,0.8125
random--la719,0.875,0.6875,0.8125,0.6875,0.625,0.75,0.8125,0.6875,0.6875,0.75,0.625,0.6875,0.6875,0.8125,0.75,0.8125,0.8125,0.75,0.875,0.6875,0.6875,0.6875,0.75,0.5625,1.0,0.8125,0.6875,0.8125,0.5,0.375
random--la811,0.9375,0.875,0.75,0.625,0.6875,0.6875,0.75,0.75,0.625,0.9375,0.5625,0.625,0.75,0.875,0.6875,1.0,1.0,0.6875,0.9375,0.875,0.75,0.875,0.8125,0.5,0.8125,1.0,0.625,1.0,0.5625,0.3125
random--la821,0.6875,0.75,0.875,1.0,0.6875,0.9375,0.875,0.625,1.0,0.6875,0.9375,1.0,0.875,0.75,0.9375,0.625,0.625,0.9375,0.5625,0.75,0.875,0.75,0.8125,0.875,0.6875,0.625,1.0,0.625,0.6875,0.6875
random--la96,0.9375,0.875,0.75,0.625,0.6875,0.6875,0.75,0.75,0.625,0.9375,0.5625,0.625,0.75,0.875,0.6875,1.0,1.0,0.6875,0.9375,0.875,0.75,0.875,0.8125,0.5,0.8125,1.0,0.625,1.0,0.5625,0.3125
random--la921,0.625,0.6875,0.6875,0.6875,0.875,0.625,0.6875,0.8125,0.6875,0.625,0.75,0.6875,0.5625,0.6875,0.625,0.5625,0.5625,0.75,0.5,0.6875,0.5625,0.5625,0.625,0.8125,0.5,0.5625,0.6875,0.5625,1.0,0.75
random--la922,0.375,0.4375,0.5625,0.6875,0.625,0.625,0.5625,0.5625,0.6875,0.375,0.75,0.6875,0.5625,0.4375,0.625,0.3125,0.3125,0.625,0.25,0.4375,0.5625,0.4375,0.5,0.8125,0.375,0.3125,0.6875,0.3125,0.75,1.0
