road,random--la18,random--la117,random--la1018,random--la23,random--la219,random--la222,random--la310,random--la322,random--la44,random--la49,random--la414,random--la56,random--la59,random--la510,random--la511,random--la61,random--la66,random--la616,random--la617,random--la619,random--la626,random--la79,random--la711,random--la714,random--la719,random--la811,random--la821,random--la96,random--la921,random--la922
random--la18,1.0,0.625,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.625,0.625,0.625,0.6875,0.6875,0.6875,0.6875,0.5625,0.6875,0.6875,0.875,0.625,0.625,0.625,0.75,0.625,0.75,0.6875,0.5625,0.6875,0.6875
random--la117,0.625,1.0,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.75,0.625,0.625,0.6875,0.6875,0.6875,0.5625,0.4375,0.6875,0.6875,0.625,0.75,0.75,0.75,0.625,0.5,0.5,0.6875,0.8125,0.6875,0.6875
random--la1018,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la23,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la219,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la222,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la310,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la322,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la44,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la49,0.625,0.75,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.875,0.875,0.9375,0.9375,0.8125,0.5625,0.6875,0.9375,0.9375,0.75,0.875,1.0,1.0,0.375,0.375,0.625,0.9375,0.9375,0.9375,0.9375
random--la414,0.625,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.875,1.0,1.0,0.8125,0.9375,0.8125,0.4375,0.5625,0.9375,0.8125,0.75,0.875,0.875,0.875,0.5,0.375,0.625,0.9375,0.8125,0.9375,0.9375
random--la56,0.625,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.875,1.0,1.0,0.8125,0.9375,0.8125,0.4375,0.5625,0.9375,0.8125,0.75,0.875,0.875,0.875,0.5,0.375,0.625,0.9375,0.8125,0.9375,0.9375
random--la59,0.6875,0.6875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,0.8125,0.8125,1.0,0.875,0.75,0.625,0.625,0.875,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,0.875,0.875,0.875,0.875
random--la510,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
random--la511,0.6875,0.6875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.8125,0.8125,0.8125,0.75,0.875,1.0,0.5,0.625,0.875,0.75,0.6875,0.6875,0.8125,0.8125,0.4375,0.4375,0.5625,0.875,0.75,0.875,0.875
random--la61,0.6875,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.4375,0.625,0.5,0.5,1.0,0.625,0.5,0.625,0.6875,0.5625,0.5625,0.5625,0.5625,0.4375,0.6875,0.5,0.625,0.5,0.5
random--la66,0.5625,0.4375,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.6875,0.5625,0.5625,0.625,0.625,0.625,0.625,1.0,0.625,0.75,0.5625,0.5625,0.6875,0.6875,0.4375,0.4375,0.5625,0.625,0.625,0.625,0.625
random--la616,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,0.5,0.625,1.0,0.875,0.8125,0.8125,0.9375,0.9375,0.4375,0.4375,0.6875,1.0,0.875,1.0,1.0
