road,random--la18,random--la1018,random--la214,random--la219,random--la222,random--la31,random--la310,random--la311,random--la322,random--la46,random--la49,random--la412,random--la57,random--la510,random--la511,random--la520,random--la61,random--la610,random--la616,random--la619,random--la627,random--la711,random--la714,random--la84,random--la811,random--la813,random--la814,random--la822,random--la921,random--la922
random--la18,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la1018,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la214,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la219,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la222,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la31,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la310,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la311,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la322,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la46,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la49,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la412,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la57,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la510,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la511,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la520,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la61,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la610,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la616,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la619,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la627,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la711,0.875,1.0,1.0,0.9375,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375
random--la714,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la84,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la811,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
random--la813,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0
random--la814,1.0,0.875,0.875,0.9375,0.875,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375
