road,one-plus-o22,one-plus-o227,one-plus-o230,one-plus-o238,one-plus-o34,one-plus-o37,one-plus-o320,one-plus-o331,one-plus-o340,one-plus-o344,one-plus-o346,random--la12,random--la1016,random--la24,random--la314,random--la43,random--la413,random--la415,random--la421,random--la424,random--la427,random--la53,random--la532,random--la619,random--la621,random--la628,random--la712,random--la717,random--la734,random--la911
one-plus-o346,0.8466666666666667,0.8466666666666667,0.8444444444444444,0.8466666666666667,0.9133333333333333,0.86,0.9466666666666667,0.8466666666666667,0.9851851851851852,0.8666666666666667,1.0,0.8133333333333334,0.8400000000000001,0.7733333333333333,0.8755555555555555,0.8933333333333333,0.8622222222222222,1.0,0.8711111111111112,0.7844444444444445,0.8377777777777777,0.8288888888888889,0.7733333333333334,0.9088888888888889,0.8577777777777778,0.8355555555555556,0.7933333333333333,0.8066666666666666,0.8755555555555555,0.8444444444444444
random--la12,0.8222222222222222,0.8269841269841269,0.8555555555555556,0.8188034188034188,0.86,0.8311111111111111,0.8400000000000001,0.7977777777777778,0.8,0.8,0.8133333333333334,1.0,0.8444444444444444,0.8393162393162393,0.8380952380952381,0.8111111111111111,0.7873015873015874,1.0,0.8111111111111111,0.8333333333333333,0.8174603174603174,0.8666666666666667,0.7920634920634921,0.8266666666666667,0.8253968253968254,0.808888888888889,0.853968253968254,0.8400000000000001,0.8466666666666667,0.7984126984126985
random--la1016,0.8518518518518519,0.8240740740740741,0.8314814814814815,0.8574074074074074,0.8733333333333333,0.8155555555555556,0.8666666666666667,0.8022222222222223,0.8148148148148149,0.817283950617284,0.8400000000000001,0.8444444444444444,1.0,0.8018518518518519,0.8074074074074075,0.8574074074074074,0.8092592592592592,0.9333333333333333,0.837037037037037,0.7851851851851851,0.8222222222222222,0.8425925925925926,0.7833333333333333,0.8244444444444445,0.8185185185185184,0.8177777777777778,0.8185185185185185,0.8111111111111111,0.8444444444444444,0.8296296296296296
random--la24,0.8564102564102565,0.8358974358974359,0.8085470085470086,0.7948717948717949,0.7955555555555556,0.7933333333333333,0.7755555555555556,0.7822222222222223,0.7802469135802469,0.7827160493827161,0.7733333333333333,0.8393162393162393,0.8018518518518519,1.0,0.7948717948717949,0.8205128205128205,0.8085470085470086,0.9333333333333333,0.8205128205128205,0.8188034188034188,0.7589743589743589,0.8462962962962963,0.7863247863247863,0.788888888888889,0.829059829059829,0.8711111111111112,0.8017094017094017,0.7955555555555556,0.8044444444444445,0.8153846153846154
random--la314,0.9015873015873016,0.8444444444444444,0.8206349206349206,0.8358974358974359,0.8822222222222222,0.8488888888888889,0.8488888888888889,0.8222222222222222,0.854320987654321,0.8246913580246914,0.8755555555555555,0.8380952380952381,0.8074074074074075,0.7948717948717949,1.0,0.8015873015873016,0.8126984126984127,1.0,0.765079365079365,0.7476190476190476,0.8523809523809525,0.7981481481481482,0.7904761904761906,0.8555555555555556,0.8,0.8644444444444445,0.8523809523809525,0.8333333333333334,0.8977777777777778,0.8111111111111111
random--la43,0.8488888888888889,0.7975308641975308,0.807843137254902,0.8017094017094017,0.8733333333333333,0.8688888888888888,0.8933333333333333,0.8822222222222222,0.8814814814814815,0.9037037037037037,0.8933333333333333,0.8111111111111111,0.8574074074074074,0.8205128205128205,0.8015873015873016,1.0,0.7911111111111111,0.9666666666666667,0.8063492063492064,0.7682539682539682,0.8143790849673203,0.8296296296296296,0.7581699346405228,0.8555555555555556,0.8031746031746032,0.8555555555555556,0.808641975308642,0.7955555555555556,0.8333333333333334,0.8142857142857143
random--la413,0.84,0.7688888888888888,0.8103703703703704,0.7794871794871795,0.8244444444444445,0.8955555555555555,0.8222222222222222,0.8688888888888889,0.8395061728395062,0.8469135802469137,0.8622222222222222,0.7873015873015874,0.8092592592592592,0.8085470085470086,0.8126984126984127,0.7911111111111111,1.0,0.9666666666666667,0.7837037037037038,0.7746031746031746,0.802962962962963,0.8148148148148148,0.7807407407407407,0.7955555555555556,0.7955555555555556,0.8133333333333334,0.7985185185185185,0.8044444444444445,0.7955555555555556,0.7777777777777778
random--la415,0.9333333333333333,0.9666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9666666666666667,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9666666666666667,0.9333333333333333,0.9333333333333333
random--la421,0.8177777777777777,0.7987654320987654,0.7960784313725491,0.8017094017094017,0.8644444444444445,0.8066666666666666,0.8711111111111112,0.8333333333333334,0.8790123456790123,0.8197530864197531,0.8711111111111112,0.8111111111111111,0.837037037037037,0.8205128205128205,0.765079365079365,0.8063492063492064,0.7837037037037038,0.9666666666666667,1.0,0.7904761904761906,0.7751633986928105,0.8648148148148148,0.7620915032679738,0.8066666666666666,0.7858585858585858,0.8844444444444445,0.7777777777777777,0.7977777777777778,0.8133333333333334,0.8158730158730159
random--la424,0.7603174603174603,0.8126984126984127,0.7841269841269841,0.8136752136752137,0.7577777777777778,0.7777777777777778,0.7711111111111111,0.7911111111111111,0.8123456790123457,0.8567901234567902,0.7844444444444445,0.8333333333333333,0.7851851851851851,0.8188034188034188,0.7476190476190476,0.7682539682539682,0.7746031746031746,0.9666666666666667,0.7904761904761906,1.0,0.7428571428571429,0.8277777777777778,0.7984126984126985,0.8088888888888889,0.7920634920634921,0.7888888888888889,0.8587301587301588,0.8200000000000001,0.7755555555555556,0.7904761904761906
random--la427,0.8192592592592592,0.8143790849673203,0.8065359477124183,0.8495726495726497,0.8711111111111112,0.8577777777777778,0.8377777777777777,0.8577777777777778,0.8493827160493828,0.8641975308641976,0.8377777777777777,0.8174603174603174,0.8222222222222222,0.7589743589743589,0.8523809523809525,0.8143790849673203,0.802962962962963,0.9333333333333333,0.7751633986928105,0.7428571428571429,1.0,0.8055555555555556,0.7647058823529411,0.8933333333333333,0.8169934640522876,0.888888888888889,0.8313725490196079,0.8155555555555556,0.8666666666666667,0.8317460317460317
random--la53,0.8240740740740741,0.8240740740740741,0.8185185185185185,0.8240740740740741,0.8422222222222222,0.8222222222222222,0.8288888888888889,0.8022222222222223,0.8024691358024691,0.8,0.8288888888888889,0.8666666666666667,0.8425925925925926,0.8462962962962963,0.7981481481481482,0.8296296296296296,0.8148148148148148,0.9,0.8648148148148148,0.8277777777777778,0.8055555555555556,1.0,0.8074074074074075,0.8111111111111111,0.8722222222222222,0.8333333333333334,0.8333333333333334,0.7955555555555556,0.8555555555555556,0.7685185185185185
random--la532,0.7985185185185185,0.8169934640522876,0.7908496732026143,0.8153846153846154,0.8044444444444445,0.86,0.7711111111111111,0.8377777777777777,0.7604938271604939,0.7975308641975308,0.7733333333333334,0.7920634920634921,0.7833333333333333,0.7863247863247863,0.7904761904761906,0.7581699346405228,0.7807407407407407,0.9666666666666667,0.7620915032679738,0.7984126984126985,0.7647058823529411,0.8074074074074075,1.0,0.8222222222222222,0.7843137254901961,0.8422222222222222,0.8026143790849674,0.8288888888888889,0.8111111111111111,0.7888888888888889
random--la619,0.8355555555555556,0.8422222222222222,0.8511111111111112,0.8688888888888888,0.8755555555555555,0.8355555555555556,0.8822222222222222,0.8222222222222222,0.9135802469135803,0.854320987654321,0.9088888888888889,0.8266666666666667,0.8244444444444445,0.788888888888889,0.8555555555555556,0.8555555555555556,0.7955555555555556,0.9666666666666667,0.8066666666666666,0.8088888888888889,0.8933333333333333,0.8111111111111111,0.8222222222222222,1.0,0.7911111111111111,0.8111111111111111,0.8266666666666667,0.8177777777777777,0.8644444444444445,0.8577777777777778
random--la621,0.7851851851851852,0.7950617283950617,0.7856209150326797,0.7846153846153846,0.8511111111111112,0.8511111111111112,0.8311111111111111,0.8377777777777777,0.8345679012345679,0.8049382716049382,0.8577777777777778,0.8253968253968254,0.8185185185185184,0.829059829059829,0.8,0.8031746031746032,0.7955555555555556,0.9333333333333333,0.7858585858585859,0.7920634920634921,0.8169934640522876,0.8722222222222222,0.7843137254901961,0.7911111111111111,1.0,0.8644444444444445,0.7691358024691358,0.7933333333333333,0.8622222222222222,0.8587301587301588
random--la628,0.8222222222222222,0.8422222222222222,0.8355555555555556,0.8288888888888889,0.8822222222222222,0.8822222222222222,0.8488888888888889,0.8555555555555556,0.8098765432098766,0.817283950617284,0.8355555555555556,0.808888888888889,0.8177777777777778,0.8711111111111112,0.8644444444444445,0.8555555555555556,0.8133333333333334,0.8666666666666667,0.8844444444444445,0.7888888888888889,0.888888888888889,0.8333333333333334,0.8422222222222222,0.8111111111111111,0.8644444444444445,1.0,0.8622222222222222,0.8022222222222222,0.8533333333333333,0.8177777777777778
random--la712,0.8177777777777777,0.8037037037037037,0.7973856209150327,0.8358974358974359,0.8266666666666667,0.8066666666666666,0.8200000000000001,0.7822222222222222,0.8148148148148149,0.8222222222222222,0.7933333333333333,0.853968253968254,0.8185185185185185,0.8017094017094017,0.8523809523809525,0.808641975308642,0.7985185185185185,1.0,0.7777777777777777,0.8587301587301588,0.8313725490196079,0.8333333333333334,0.8026143790849674,0.8266666666666667,0.7691358024691358,0.8622222222222222,1.0,0.8466666666666667,0.8666666666666667,0.7825396825396825
