names,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
random--la11,68.0,32.0,21.0,3.0,3.0,1.0,0.0,13.0,15.0,22.0,48.0,50.0,26.0,8.0,5.0,64.0
random--la111,24.0,4.0,1.0,4.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
random--la103,43.0,10.0,45.0,32.0,93.0,9.0,4.0,21.0,30.0,39.0,76.0,47.0,47.0,28.0,32.0,8.0
random--la108,8.0,2.0,5.0,28.0,137.0,64.0,11.0,19.0,16.0,9.0,2.0,98.0,37.0,6.0,61.0,17.0
random--la28,0.0,29.0,2.0,2.0,3.0,1.0,2.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
random--la211,0.0,12.0,4.0,3.0,3.0,71.0,75.0,49.0,46.0,21.0,59.0,12.0,62.0,12.0,2.0,12.0
random--la35,38.0,9.0,29.0,5.0,1.0,25.0,35.0,39.0,42.0,45.0,32.0,72.0,36.0,10.0,11.0,15.0
random--la37,33.0,53.0,5.0,15.0,29.0,23.0,23.0,23.0,92.0,8.0,24.0,48.0,11.0,8.0,5.0,39.0
random--la310,103.0,9.0,50.0,28.0,93.0,61.0,45.0,19.0,66.0,77.0,142.0,54.0,12.0,23.0,73.0,86.0
random--la318,25.0,18.0,8.0,15.0,111.0,18.0,1.0,17.0,31.0,41.0,100.0,96.0,3.0,0.0,0.0,0.0
random--la322,25.0,7.0,9.0,28.0,69.0,5.0,1.0,12.0,15.0,47.0,32.0,6.0,2.0,13.0,44.0,29.0
random--la414,6.0,2.0,3.0,2.0,15.0,24.0,18.0,9.0,23.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0
random--la53,70.0,12.0,14.0,35.0,15.0,6.0,7.0,15.0,86.0,24.0,21.0,94.0,33.0,37.0,18.0,12.0
random--la510,63.0,53.0,6.0,14.0,18.0,6.0,5.0,14.0,31.0,7.0,5.0,9.0,33.0,36.0,50.0,62.0
random--la518,58.0,11.0,13.0,8.0,39.0,46.0,43.0,17.0,36.0,16.0,76.0,36.0,22.0,43.0,31.0,9.0
random--la520,32.0,2.0,37.0,116.0,94.0,44.0,16.0,16.0,65.0,32.0,33.0,65.0,15.0,14.0,105.0,69.0
random--la61,0.0,0.0,32.0,3.0,1.0,1.0,0.0,4.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
random--la68,12.0,8.0,12.0,5.0,51.0,77.0,57.0,40.0,127.0,65.0,116.0,57.0,1.0,0.0,4.0,12.0
random--la616,57.0,52.0,15.0,20.0,130.0,35.0,12.0,28.0,77.0,12.0,21.0,105.0,11.0,34.0,88.0,39.0
random--la622,67.0,60.0,4.0,12.0,20.0,15.0,26.0,22.0,42.0,72.0,183.0,88.0,1.0,7.0,0.0,0.0
random--la716,0.0,0.0,11.0,77.0,38.0,2.0,2.0,12.0,32.0,48.0,97.0,37.0,0.0,0.0,0.0,0.0
random--la85,76.0,50.0,5.0,8.0,4.0,38.0,46.0,45.0,58.0,29.0,59.0,68.0,45.0,47.0,59.0,35.0
random--la87,71.0,5.0,4.0,15.0,51.0,6.0,8.0,18.0,59.0,83.0,76.0,14.0,2.0,28.0,31.0,28.0
random--la88,0.0,0.0,12.0,105.0,88.0,15.0,10.0,11.0,19.0,58.0,60.0,40.0,8.0,5.0,9.0,32.0
random--la811,17.0,4.0,3.0,4.0,0.0,1.0,0.0,6.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,13.0
random--la819,77.0,23.0,84.0,45.0,7.0,4.0,2.0,16.0,51.0,22.0,53.0,101.0,3.0,7.0,98.0,39.0
random--la820,53.0,56.0,22.0,71.0,22.0,52.0,27.0,25.0,31.0,5.0,77.0,127.0,11.0,25.0,31.0,69.0
random--la98,0.0,0.0,0.0,10.0,15.0,2.0,1.0,12.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0
random--la917,38.0,2.0,10.0,41.0,99.0,103.0,26.0,28.0,22.0,36.0,95.0,91.0,2.0,5.0,15.0,90.0
random--la923,45.0,30.0,15.0,67.0,16.0,26.0,23.0,37.0,53.0,42.0,77.0,35.0,7.0,30.0,65.0,44.0
