road,one-plus-o224,one-plus-o228,random--la112,random--la114,random--la125,random--la102,random--la1010,random--la1021,random--la24,random--la26,random--la218,random--la235,random--la240,random--la318,random--la43,random--la431,random--la438,random--la514,random--la532,random--la63,random--la66,random--la621,random--la630,random--la631,random--la633,random--la638,random--la641,random--la712,random--la727,random--la910
one-plus-o224,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
one-plus-o228,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
random--la112,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la114,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la125,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la102,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
random--la1010,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
random--la1021,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la24,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la26,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la218,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la235,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la240,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la318,0.5,0.5625,0.5,0.5,0.5,0.5625,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5625,0.625,0.5625,0.5,0.5,0.9375,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5,0.5625
random--la43,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la431,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
random--la438,0.875,0.9375,0.875,0.875,0.875,0.9375,0.9375,0.875,0.875,0.875,0.875,0.875,0.875,0.625,0.875,0.9375,1.0,0.9375,0.875,0.875,0.6875,0.875,0.875,0.875,0.875,0.875,0.875,0.4375,0.875,0.9375
random--la514,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
random--la532,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la63,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la66,0.5625,0.625,0.5625,0.5625,0.5625,0.625,0.625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.9375,0.5625,0.625,0.6875,0.625,0.5625,0.5625,1.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.375,0.5625,0.625
random--la621,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la630,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la631,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la633,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la638,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la641,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la712,0.4375,0.5,0.4375,0.4375,0.4375,0.5,0.5,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.5,0.4375,0.5,0.4375,0.4375,0.375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,1.0,0.4375,0.5
random--la727,1.0,0.9375,1.0,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9375,0.875,0.9375,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375
random--la910,0.9375,1.0,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5,0.9375,1.0
