road,one-plus-o243,one-plus-o35,one-plus-o38,one-plus-o324,random--la19,random--la122,random--la1017,random--la1021,random--la1022,random--la1024,random--la235,random--la240,random--la314,random--la317,random--la413,random--la415,random--la423,random--la438,random--la518,random--la62,random--la66,random--la628,random--la637,random--la638,random--la660,random--la72,random--la732,random--la86,random--la88,random--la813
one-plus-o243,1.0,0.76,0.8,0.8,0.7866666666666666,0.7315789473684211,0.8153846153846154,0.7736842105263158,0.7888888888888889,0.7894736842105263,0.7571428571428571,0.8461538461538461,0.7266666666666667,0.7642857142857142,0.7533333333333333,0.95,0.8066666666666666,0.7894736842105263,0.7842105263157895,0.7928571428571428,0.7157894736842105,0.83,0.8125,0.8,0.7333333333333334,0.7846153846153846,0.7428571428571429,0.7444444444444445,0.7,0.77
one-plus-o35,0.76,1.0,0.9,0.8875,0.8,0.73,0.75,0.78,0.77,0.81,0.81,0.81,0.85,0.87,0.77,0.9,0.76,0.77,0.84,0.77,0.85,0.84,0.83,0.76,0.79,0.83,0.71,0.75,0.79,0.87
one-plus-o38,0.8,0.9,1.0,0.9125,0.77,0.78,0.81,0.76,0.79,0.81,0.75,0.86,0.78,0.89,0.77,0.9,0.78,0.77,0.8,0.81,0.78,0.74,0.83,0.78,0.83,0.83,0.79,0.78,0.74,0.77
one-plus-o324,0.8,0.8875,0.9125,1.0,0.8125,0.7875,0.8,0.7625,0.825,0.825,0.7875,0.825,0.8,0.8,0.7625,0.9,0.7875,0.8125,0.8,0.7625,0.7875,0.75,0.85,0.825,0.8375,0.825,0.7375,0.825,0.775,0.75
random--la19,0.7866666666666666,0.8,0.77,0.8125,1.0,0.7933333333333333,0.7615384615384615,0.76,0.8333333333333334,0.7866666666666666,0.7928571428571428,0.8538461538461538,0.8,0.7928571428571428,0.6933333333333334,0.9,0.7333333333333334,0.7333333333333334,0.8466666666666667,0.7642857142857142,0.8200000000000001,0.8,0.8666666666666667,0.7714285714285715,0.7666666666666666,0.7769230769230769,0.7285714285714286,0.76,0.7285714285714286,0.83
random--la122,0.7315789473684211,0.73,0.78,0.7875,0.7933333333333333,1.0,0.7923076923076923,0.8,0.7444444444444445,0.7894736842105263,0.7357142857142858,0.7923076923076923,0.76,0.8214285714285714,0.7466666666666666,0.95,0.76,0.7789473684210526,0.775,0.8071428571428572,0.75,0.83,0.8,0.7928571428571428,0.7611111111111111,0.7538461538461538,0.7214285714285714,0.7388888888888889,0.6857142857142857,0.74
random--la1017,0.8153846153846154,0.75,0.81,0.8,0.7615384615384615,0.7923076923076923,1.0,0.8076923076923077,0.7692307692307692,0.7923076923076923,0.7076923076923076,0.7846153846153846,0.7692307692307692,0.8,0.8153846153846154,0.95,0.7307692307692308,0.8153846153846154,0.7769230769230769,0.7461538461538462,0.8307692307692307,0.74,0.7923076923076923,0.7769230769230769,0.7461538461538462,0.8,0.7230769230769231,0.8,0.6923076923076923,0.74
random--la1021,0.7736842105263158,0.78,0.76,0.7625,0.76,0.8,0.8076923076923077,1.0,0.7722222222222223,0.8105263157894737,0.7428571428571429,0.8153846153846154,0.7666666666666666,0.8,0.7333333333333334,0.9,0.7466666666666666,0.7473684210526316,0.745,0.7714285714285715,0.7428571428571429,0.8,0.75,0.7928571428571428,0.7388888888888889,0.7230769230769231,0.7214285714285714,0.7444444444444445,0.7142857142857143,0.8
random--la1022,0.7888888888888889,0.77,0.79,0.825,0.8333333333333334,0.7444444444444445,0.7692307692307692,0.7722222222222223,1.0,0.8388888888888889,0.7428571428571429,0.7384615384615385,0.76,0.7928571428571428,0.7333333333333334,0.95,0.74,0.7777777777777778,0.7444444444444445,0.7357142857142858,0.7833333333333333,0.81,0.775,0.8142857142857143,0.7333333333333334,0.8615384615384616,0.7142857142857143,0.7555555555555555,0.7071428571428571,0.77
random--la1024,0.7894736842105263,0.81,0.81,0.825,0.7866666666666666,0.7894736842105263,0.7923076923076923,0.8105263157894737,0.8388888888888889,1.0,0.7857142857142857,0.8076923076923077,0.84,0.8571428571428572,0.8,0.9,0.74,0.7473684210526316,0.7684210526315789,0.8214285714285714,0.7789473684210526,0.8200000000000001,0.79375,0.7642857142857142,0.7611111111111111,0.8769230769230769,0.7428571428571429,0.7777777777777778,0.7142857142857143,0.84
random--la235,0.7571428571428571,0.81,0.75,0.7875,0.7928571428571428,0.7357142857142858,0.7076923076923076,0.7428571428571429,0.7428571428571429,0.7857142857142857,1.0,0.7538461538461538,0.7928571428571428,0.7285714285714286,0.7428571428571429,0.95,0.7714285714285715,0.7642857142857142,0.7857142857142857,0.7214285714285714,0.7428571428571429,0.81,0.8,0.7285714285714286,0.7714285714285715,0.7692307692307692,0.7,0.7214285714285714,0.8357142857142857,0.8200000000000001
random--la240,0.8461538461538461,0.81,0.86,0.825,0.8538461538461538,0.7923076923076923,0.7846153846153846,0.8153846153846154,0.7384615384615385,0.8076923076923077,0.7538461538461538,1.0,0.8307692307692307,0.8,0.7076923076923076,0.95,0.7461538461538462,0.7384615384615385,0.7538461538461538,0.7692307692307692,0.8615384615384616,0.79,0.7692307692307692,0.7769230769230769,0.7692307692307692,0.8,0.8,0.7846153846153846,0.7076923076923076,0.79
random--la314,0.7266666666666667,0.85,0.78,0.8,0.8,0.76,0.7692307692307692,0.7666666666666666,0.76,0.84,0.7928571428571428,0.8307692307692307,1.0,0.75,0.72,1.0,0.7466666666666666,0.76,0.76,0.7285714285714286,0.8333333333333334,0.76,0.7733333333333333,0.7428571428571429,0.7533333333333333,0.7846153846153846,0.7857142857142857,0.7666666666666666,0.8,0.81
random--la317,0.7642857142857142,0.87,0.89,0.8,0.7928571428571428,0.8214285714285714,0.8,0.8,0.7928571428571428,0.8571428571428572,0.7285714285714286,0.8,0.75,1.0,0.7428571428571429,0.9,0.7571428571428571,0.7642857142857142,0.7571428571428571,0.85,0.75,0.76,0.7428571428571429,0.7428571428571429,0.7357142857142858,0.7615384615384615,0.7285714285714286,0.7428571428571429,0.6785714285714286,0.78
random--la413,0.7533333333333333,0.77,0.77,0.7625,0.6933333333333334,0.7466666666666666,0.8153846153846154,0.7333333333333334,0.7333333333333334,0.8,0.7428571428571429,0.7076923076923076,0.72,0.7428571428571429,1.0,0.95,0.76,0.7933333333333333,0.78,0.7357142857142858,0.78,0.74,0.7733333333333333,0.7571428571428571,0.8666666666666667,0.7692307692307692,0.7071428571428571,0.7666666666666666,0.7642857142857142,0.74
random--la415,0.95,0.9,0.9,0.9,0.9,0.95,0.95,0.9,0.95,0.9,0.95,0.95,1.0,0.9,0.95,1.0,0.95,0.95,0.9,0.9,0.95,0.8,0.85,0.95,0.95,0.9,0.95,0.9,0.9,0.95
random--la423,0.8066666666666666,0.76,0.78,0.7875,0.7333333333333334,0.76,0.7307692307692308,0.7466666666666666,0.74,0.74,0.7714285714285715,0.7461538461538462,0.7466666666666666,0.7571428571428571,0.76,0.95,1.0,0.7133333333333334,0.7533333333333333,0.7142857142857143,0.7733333333333333,0.77,0.8333333333333334,0.7785714285714286,0.7133333333333334,0.8538461538461538,0.7357142857142858,0.7266666666666667,0.7785714285714286,0.75
random--la438,0.7894736842105263,0.77,0.77,0.8125,0.7333333333333334,0.7789473684210526,0.8153846153846154,0.7473684210526316,0.7777777777777778,0.7473684210526316,0.7642857142857142,0.7384615384615385,0.76,0.7642857142857142,0.7933333333333333,0.95,0.7133333333333334,1.0,0.7526315789473684,0.8,0.7421052631578947,0.86,0.8375,0.85,0.7444444444444445,0.8,0.8142857142857143,0.7722222222222223,0.7142857142857143,0.8200000000000001
random--la518,0.7842105263157895,0.84,0.8,0.8,0.8466666666666667,0.775,0.7769230769230769,0.745,0.7444444444444445,0.7684210526315789,0.7857142857142857,0.7538461538461538,0.76,0.7571428571428571,0.78,0.9,0.7533333333333333,0.7526315789473684,1.0,0.7714285714285715,0.735,0.81,0.80625,0.8071428571428572,0.7611111111111111,0.7384615384615385,0.7142857142857143,0.7777777777777778,0.75,0.77
random--la62,0.7928571428571428,0.77,0.81,0.7625,0.7642857142857142,0.8071428571428572,0.7461538461538462,0.7714285714285715,0.7357142857142858,0.8214285714285714,0.7214285714285714,0.7692307692307692,0.7285714285714286,0.85,0.7357142857142858,0.9,0.7142857142857143,0.8,0.7714285714285715,1.0,0.8,0.76,0.7214285714285714,0.75,0.7714285714285715,0.7846153846153846,0.7214285714285714,0.7357142857142858,0.7571428571428571,0.77
random--la66,0.7157894736842105,0.85,0.78,0.7875,0.8200000000000001,0.75,0.8307692307692307,0.7428571428571429,0.7833333333333333,0.7789473684210526,0.7428571428571429,0.8615384615384616,0.8333333333333334,0.75,0.78,0.95,0.7733333333333333,0.7421052631578947,0.735,0.8,1.0,0.8200000000000001,0.7,0.75,0.8111111111111111,0.8846153846153846,0.7785714285714286,0.7388888888888889,0.7571428571428571,0.8200000000000001
random--la628,0.83,0.84,0.74,0.75,0.8,0.83,0.74,0.8,0.81,0.8200000000000001,0.81,0.79,0.76,0.76,0.74,0.8,0.77,0.86,0.81,0.76,0.8200000000000001,1.0,0.8200000000000001,0.78,0.81,0.75,0.77,0.8,0.79,0.83
random--la637,0.8125,0.83,0.83,0.85,0.8666666666666667,0.8,0.7923076923076923,0.75,0.775,0.79375,0.8,0.7692307692307692,0.7733333333333333,0.7428571428571429,0.7733333333333333,0.85,0.8333333333333334,0.8375,0.80625,0.7214285714285714,0.7,0.8200000000000001,1.0,0.8571428571428572,0.75625,0.7846153846153846,0.8214285714285714,0.8,0.7285714285714286,0.8
random--la638,0.8,0.76,0.78,0.825,0.7714285714285715,0.7928571428571428,0.7769230769230769,0.7928571428571428,0.8142857142857143,0.7642857142857142,0.7285714285714286,0.7769230769230769,0.7428571428571429,0.7428571428571429,0.7571428571428571,0.95,0.7785714285714286,0.85,0.8071428571428572,0.75,0.75,0.78,0.8571428571428572,1.0,0.7571428571428571,0.7769230769230769,0.7571428571428571,0.7642857142857142,0.7071428571428571,0.72
random--la660,0.7333333333333334,0.79,0.83,0.8375,0.7666666666666666,0.7611111111111111,0.7461538461538462,0.7388888888888889,0.7333333333333334,0.7611111111111111,0.7714285714285715,0.7692307692307692,0.7533333333333333,0.7357142857142858,0.8666666666666667,0.95,0.7133333333333334,0.7444444444444445,0.7611111111111111,0.7714285714285715,0.8111111111111111,0.81,0.75625,0.7571428571428571,1.0,0.7615384615384615,0.7857142857142857,0.8,0.7285714285714286,0.79
