road,random--la11,random--la14,random--la17,random--la18,random--la111,random--la115,random--la117,random--la102,random--la103,random--la105,random--la108,random--la109,random--la1012,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la28,random--la210,random--la211,random--la213,random--la214,random--la215,random--la216,random--la218,random--la219,random--la220,random--la222,random--la31,random--la35,random--la36,random--la37,random--la38,random--la310,random--la311,random--la318,random--la321,random--la322,random--la323,random--la42,random--la44,random--la46,random--la49,random--la412,random--la413,random--la414,random--la415,random--la53,random--la56,random--la57,random--la58,random--la59,random--la510,random--la511,random--la517,random--la518,random--la520,random--la61,random--la62,random--la63,random--la66,random--la68,random--la610,random--la614,random--la615,random--la616,random--la617,random--la619,random--la621,random--la622,random--la623,random--la625,random--la626,random--la627,random--la72,random--la74,random--la75,random--la77,random--la79,random--la711,random--la713,random--la714,random--la716,random--la718,random--la719,random--la82,random--la84,random--la85,random--la87,random--la88,random--la810,random--la811,random--la813,random--la814,random--la816,random--la818,random--la819,random--la820,random--la821,random--la822,random--la824,random--la92,random--la93,random--la96,random--la98,random--la910,random--la912,random--la914,random--la916,random--la917,random--la918,random--la921,random--la922,random--la923
random--la219,9,9,9,10,9,7,9,8,10,8,8,10,9,8,10,9,12,8,8,9,9,8,9,7,9,8,20,8,9,9,8,9,11,8,9,9,8,8,9,8,9,8,7,9,9,9,8,12,9,8,10,8,9,9,9,7,8,9,9,9,9,11,8,9,8,8,10,10,10,9,8,9,8,11,9,8,8,11,8,8,8,8,8,5,7,9,9,11,8,9,8,9,10,10,9,9,8,10,10,8,8,9,9,9,9,8,11,9,8,8,11,9,9,10,9
random--la220,10,8,8,10,8,8,11,11,8,10,8,10,9,9,9,9,10,8,8,7,8,8,9,10,9,9,8,16,8,10,9,7,9,9,10,9,8,9,9,11,12,10,9,9,9,10,10,11,9,11,10,9,9,10,9,8,8,9,8,9,10,11,8,9,8,10,11,10,9,10,8,9,8,9,9,9,8,9,9,9,8,9,9,5,10,10,9,9,10,9,8,11,11,10,12,11,11,9,9,9,8,9,9,9,8,10,10,10,12,10,9,10,10,9,9
random--la222,8,8,10,12,9,10,9,9,11,9,11,10,9,11,8,8,9,8,8,8,9,8,9,9,10,8,9,8,19,10,8,7,9,8,8,11,8,8,9,9,10,9,9,9,8,9,8,9,10,8,10,11,8,10,9,10,8,10,9,9,9,10,9,8,9,11,10,8,10,9,8,9,8,8,10,8,9,9,8,9,9,9,10,5,9,8,8,9,9,9,8,8,11,8,11,12,9,8,9,9,9,9,8,10,8,9,8,10,9,10,11,9,10,9,10
random--la31,10,8,10,9,9,8,10,9,9,12,9,11,8,10,9,9,11,8,9,10,8,9,9,9,10,10,9,10,10,21,10,9,9,9,11,9,10,9,10,11,10,9,9,9,9,9,10,9,10,9,11,8,9,9,9,9,9,10,9,11,11,10,9,11,10,9,10,11,9,8,9,9,11,9,10,10,10,12,9,9,10,10,10,5,9,9,10,9,9,9,9,9,9,12,9,11,10,10,9,10,9,11,9,11,8,10,9,11,9,10,9,12,10,9,9
random--la35,9,9,9,10,8,6,9,10,10,8,8,9,9,7,9,11,9,8,9,9,7,10,9,8,9,8,8,9,8,10,13,8,8,8,10,8,10,8,9,10,11,8,9,9,8,9,10,8,9,8,10,9,9,9,10,8,10,10,9,10,9,9,9,9,8,9,11,10,9,9,8,8,8,11,10,8,8,9,8,9,8,9,9,5,9,8,9,9,12,9,8,8,8,9,7,8,11,9,10,9,9,8,10,9,9,9,10,9,11,9,9,10,9,9,11
random--la36,8,9,8,8,8,7,8,8,7,7,7,8,8,6,9,8,9,6,6,9,8,7,10,7,9,7,9,7,7,9,8,10,8,7,8,10,8,7,7,7,9,8,9,9,9,8,8,8,8,10,9,7,7,7,10,6,7,8,8,8,7,9,7,9,6,8,8,8,8,8,7,7,7,10,10,8,9,8,7,7,7,7,8,5,8,9,9,8,8,8,7,8,7,7,7,8,7,8,9,8,8,7,8,8,8,7,8,8,8,7,7,8,8,8,10
random--la37,9,9,8,10,9,9,8,10,8,9,9,8,10,10,8,9,10,8,8,10,10,8,10,11,10,9,11,9,9,9,8,8,19,10,10,11,8,8,11,8,10,8,9,9,10,9,11,9,9,10,11,9,10,13,10,7,8,10,10,10,8,10,10,8,10,9,9,9,10,8,9,9,8,8,8,8,10,11,11,8,8,8,8,5,10,9,11,9,9,9,10,9,11,8,9,10,10,9,10,8,9,8,10,9,9,9,11,9,10,8,8,8,10,11,8
random--la38,9,8,9,10,10,9,8,10,9,12,8,10,8,9,8,11,8,8,8,11,9,8,8,10,8,9,8,9,8,9,8,7,10,17,11,9,9,8,11,9,9,9,11,9,8,9,13,9,10,9,9,9,8,8,11,9,8,11,9,13,8,9,8,10,8,11,9,11,9,8,11,8,9,10,8,9,7,9,9,8,9,10,9,5,10,9,8,9,8,9,9,10,9,11,9,11,10,9,10,9,10,8,11,8,10,9,10,9,9,10,8,8,9,8,8
random--la310,9,9,9,10,9,8,9,11,9,10,10,9,11,9,8,10,9,8,9,8,8,10,10,8,9,9,9,10,8,11,10,8,10,11,26,9,10,9,9,10,11,10,10,10,10,10,10,9,9,9,11,8,9,10,8,9,9,9,9,10,8,10,8,9,9,8,10,10,9,8,9,9,10,10,11,8,7,9,9,10,9,9,9,5,9,10,9,10,9,10,8,9,10,13,10,9,9,9,9,10,11,9,10,10,9,10,9,10,10,10,10,9,10,8,9
random--la311,9,11,8,10,10,9,7,10,9,10,9,9,8,8,12,9,9,7,8,10,9,9,10,8,8,9,9,9,11,9,8,10,11,9,9,23,8,9,9,8,8,10,8,9,10,10,9,10,9,11,11,8,10,9,12,8,8,9,10,11,8,10,9,9,10,12,11,9,9,9,9,8,9,10,8,8,10,12,9,7,9,9,8,5,10,9,9,10,11,10,9,10,10,9,8,8,8,9,12,11,10,9,9,9,9,9,9,11,10,8,8,11,9,10,10
random--la318,11,9,8,9,9,7,10,10,8,8,9,8,10,8,10,10,9,7,9,9,8,8,11,9,9,7,8,8,8,10,10,8,8,9,10,8,12,8,9,9,9,8,9,9,8,8,8,8,10,8,10,7,9,9,10,8,9,11,9,8,9,8,8,9,7,8,10,8,11,9,10,8,8,10,10,8,8,9,8,8,10,9,8,5,10,11,9,10,10,8,8,8,9,9,8,9,8,7,8,10,9,8,12,9,8,9,8,9,8,11,8,7,10,9,12
random--la321,10,8,9,8,9,8,8,10,8,11,8,9,7,9,10,8,8,8,9,9,8,8,8,8,8,9,8,9,8,9,8,7,8,8,9,9,8,12,9,8,9,7,9,8,12,7,7,9,9,8,7,8,8,9,9,9,9,9,10,12,8,8,9,9,10,10,9,9,8,7,8,7,12,9,8,9,9,8,9,8,9,9,7,5,9,8,8,9,8,8,8,8,8,9,9,8,7,8,9,8,9,8,9,9,8,9,8,11,8,7,9,8,8,9,9
random--la322,10,10,9,11,10,9,9,12,10,11,9,9,12,9,9,11,9,8,9,9,9,9,10,10,9,9,9,9,9,10,9,7,11,11,9,9,9,9,23,13,14,11,10,9,9,11,10,10,10,8,10,9,11,11,9,9,9,11,11,12,10,10,8,9,9,10,11,10,9,9,9,9,9,11,10,10,9,10,10,10,10,10,11,5,10,10,10,10,9,10,9,9,11,10,9,11,8,8,11,12,11,9,11,10,8,9,9,11,10,11,8,11,10,10,10
random--la323,10,8,9,10,9,8,11,11,9,12,9,10,11,9,9,9,10,8,9,9,7,10,11,9,12,10,8,11,9,11,10,7,8,9,10,8,9,8,13,21,10,9,9,10,8,10,9,9,9,8,10,10,10,9,10,9,10,10,9,8,12,9,9,9,9,10,10,9,9,8,9,12,9,10,11,12,9,11,10,10,8,8,10,5,10,11,9,10,9,10,8,10,10,9,9,11,9,11,8,10,9,10,10,9,8,9,9,10,11,12,8,10,11,8,10
random--la42,10,10,11,11,11,8,10,10,9,10,9,9,11,8,10,9,10,8,8,11,8,11,10,8,10,8,9,12,10,10,11,9,10,9,11,8,9,9,14,10,25,9,13,9,8,10,9,9,9,9,10,10,9,9,10,8,8,10,10,10,10,10,8,10,10,9,11,10,10,8,9,9,9,10,9,9,8,10,8,11,9,9,10,5,9,9,10,10,10,9,9,10,10,10,10,10,11,9,8,9,10,8,10,10,8,8,10,10,9,11,11,9,10,10,10
random--la44,8,9,9,9,8,8,10,10,8,9,8,9,8,8,8,11,9,8,8,9,9,10,11,9,11,9,8,10,9,9,8,8,8,9,10,10,8,7,11,9,9,16,8,9,9,9,10,9,10,8,11,9,9,9,9,9,8,9,8,9,9,10,9,9,7,8,11,8,9,9,7,8,7,8,11,9,8,9,9,10,8,9,10,5,9,9,9,7,8,9,8,9,8,9,8,10,9,8,8,10,9,10,8,8,8,8,10,8,9,9,8,11,9,8,9
random--la46,10,9,10,11,11,9,8,10,9,9,8,9,10,9,9,9,8,8,10,10,8,8,9,9,8,9,7,9,9,9,9,9,9,11,10,8,9,9,10,9,13,8,17,9,9,8,9,10,8,10,9,9,8,12,9,9,10,9,10,10,8,9,9,11,9,10,10,9,11,8,9,9,9,9,9,8,8,9,8,9,10,11,11,5,11,9,8,10,9,9,8,10,10,10,8,10,10,8,9,9,12,10,9,9,9,9,8,8,9,10,9,8,9,9,10
random--la49,10,9,8,9,9,8,9,10,10,10,9,9,10,9,8,9,8,8,8,10,8,8,10,8,11,9,9,9,9,9,9,9,9,9,10,9,9,8,9,10,9,9,9,18,9,9,10,9,9,9,10,9,9,9,9,9,11,10,9,9,9,9,9,10,8,8,12,12,9,8,11,9,10,11,9,8,11,9,8,10,8,8,9,5,9,9,10,11,10,10,8,9,10,9,10,10,11,8,9,10,11,9,10,9,9,11,9,8,9,10,9,10,10,8,9
random--la412,9,9,9,10,10,8,8,9,7,8,9,14,9,8,10,9,10,8,9,9,8,8,9,9,9,8,9,9,8,9,8,9,10,8,10,10,8,12,9,8,8,9,9,9,21,10,9,11,10,9,9,8,9,10,9,8,8,9,10,10,9,10,8,9,9,9,10,9,9,8,9,9,11,9,9,8,10,10,9,8,10,8,9,5,10,9,8,9,10,11,8,8,9,8,9,9,9,10,9,10,10,9,10,10,9,10,8,10,9,9,9,8,10,9,12
random--la413,9,9,9,10,8,8,10,11,13,10,8,10,11,9,8,10,8,8,9,9,8,9,10,9,9,8,9,10,9,9,9,8,9,9,10,10,8,7,11,10,10,9,8,9,10,19,11,8,12,11,9,9,9,9,11,10,9,9,9,10,9,11,9,10,8,9,10,9,9,9,8,11,8,10,8,10,8,10,12,9,9,9,9,5,11,10,11,11,9,12,9,11,10,10,10,10,10,9,11,9,11,10,11,9,10,9,10,8,9,13,8,9,10,9,10
random--la414,8,10,9,9,8,8,8,11,9,11,9,8,10,8,8,10,9,8,8,11,9,8,9,9,9,8,8,10,8,10,10,8,11,13,10,9,8,7,10,9,9,10,9,10,9,11,19,9,10,11,11,8,9,9,11,8,9,8,9,10,9,10,8,9,8,10,10,9,11,8,9,8,10,9,9,9,7,11,9,9,10,9,8,5,10,9,10,11,9,9,9,12,9,10,10,11,10,9,10,10,10,10,10,9,10,10,12,8,9,9,8,9,10,9,10
random--la415,10,10,8,9,10,8,10,9,8,8,9,9,7,9,10,9,8,8,10,10,9,9,8,9,10,10,12,11,9,9,8,8,9,9,9,10,8,9,10,9,9,9,10,9,11,8,9,21,10,9,9,9,9,10,10,8,8,10,10,11,10,9,11,8,8,9,11,9,10,9,8,10,8,8,8,9,10,9,9,8,9,8,9,5,9,9,9,11,10,10,8,9,10,9,11,10,9,12,9,9,8,10,9,9,9,9,9,10,9,8,9,9,9,11,9
random--la53,10,8,9,11,9,9,9,8,9,9,8,9,10,10,9,10,11,8,8,10,10,9,8,9,9,8,9,9,10,10,9,8,9,10,9,9,10,9,10,9,9,10,8,9,10,12,10,10,22,9,10,9,9,9,10,8,9,12,9,9,8,9,9,10,9,10,9,10,8,10,9,8,9,9,10,10,8,10,10,9,10,9,10,5,9,11,8,9,10,12,9,9,9,9,10,9,9,10,10,9,9,11,9,9,10,12,10,10,10,8,9,9,10,8,12
random--la56,8,9,8,10,9,9,8,10,9,8,7,8,8,9,8,9,8,8,9,8,8,8,9,9,9,9,8,11,8,9,8,10,10,9,9,11,8,8,8,8,9,8,10,9,9,11,11,9,9,20,10,7,9,9,9,8,8,10,12,9,8,9,9,9,9,11,9,8,9,8,10,10,8,9,9,9,7,9,10,8,8,8,8,5,10,9,9,9,9,9,10,8,8,8,10,9,11,11,10,11,9,11,9,9,11,8,9,9,8,9,9,8,10,9,9
random--la57,9,8,9,9,9,9,10,10,8,10,9,10,9,8,10,10,11,8,8,9,10,10,12,9,10,8,10,10,10,11,10,9,11,9,11,11,10,7,10,10,10,11,9,10,9,9,11,9,10,10,29,9,10,9,10,9,10,10,8,10,11,10,11,12,9,9,11,9,13,10,10,10,9,9,10,10,9,11,9,10,9,10,11,5,10,10,11,11,10,9,9,11,11,9,12,10,11,11,11,9,9,11,9,11,9,10,10,11,10,8,10,9,11,9,9
random--la58,9,8,8,9,8,8,9,10,9,9,10,9,9,8,7,8,9,8,9,10,9,9,8,9,10,9,8,9,11,8,9,7,9,9,8,8,7,8,9,10,10,9,9,9,8,9,8,9,9,7,9,13,9,10,8,8,8,9,8,9,10,10,9,10,7,9,10,8,9,8,9,10,8,8,8,8,9,8,9,8,8,8,10,5,8,8,10,9,8,10,10,8,8,8,9,12,8,10,11,10,9,9,8,10,9,9,9,9,9,9,9,10,10,11,8
random--la59,10,8,9,9,9,8,9,9,9,9,8,8,10,9,9,9,9,8,8,8,8,9,10,8,10,8,9,9,8,9,9,7,10,8,9,10,9,8,11,10,9,9,8,9,9,9,9,9,9,9,10,9,12,9,9,9,9,9,9,9,10,9,8,8,8,8,9,8,9,8,9,9,8,8,9,9,9,9,8,9,11,9,8,5,9,8,9,10,9,10,9,10,10,10,8,10,10,8,9,9,9,10,8,10,8,10,9,9,9,9,9,9,9,10,10
random--la510,11,9,9,9,9,8,9,11,9,10,10,9,9,9,10,9,9,8,9,9,8,10,9,11,13,9,9,10,10,9,9,7,13,8,10,9,9,9,11,9,9,9,12,9,10,9,9,10,9,9,9,10,9,21,12,8,9,11,11,9,10,10,9,10,8,9,10,11,12,10,10,9,10,10,11,10,9,12,11,8,8,11,9,5,9,9,11,9,10,9,10,10,9,9,10,11,9,9,8,8,9,9,10,10,8,9,9,11,9,11,9,12,10,11,10
