road,random--la11,random--la14,random--la17,random--la18,random--la111,random--la115,random--la117,random--la102,random--la103,random--la105,random--la108,random--la109,random--la1012,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la28,random--la210,random--la211,random--la213,random--la214,random--la215,random--la216,random--la218,random--la219,random--la220,random--la222,random--la31,random--la35,random--la36,random--la37,random--la38,random--la310,random--la311,random--la318,random--la321,random--la322,random--la323,random--la42,random--la44,random--la46,random--la49,random--la412,random--la413,random--la414,random--la415,random--la53,random--la56,random--la57,random--la58,random--la59,random--la510,random--la511,random--la517,random--la518,random--la520,random--la61,random--la62,random--la63,random--la66,random--la68,random--la610,random--la614,random--la615,random--la616,random--la617,random--la619,random--la621,random--la622,random--la623,random--la625,random--la626,random--la627,random--la72,random--la74,random--la75,random--la77,random--la79,random--la711,random--la713,random--la714,random--la716,random--la718,random--la719,random--la82,random--la84,random--la85,random--la87,random--la88,random--la810,random--la811,random--la813,random--la814,random--la816,random--la818,random--la819,random--la820,random--la821,random--la822,random--la824,random--la92,random--la93,random--la96,random--la98,random--la910,random--la912,random--la914,random--la916,random--la917,random--la918,random--la921,random--la922,random--la923
random--la108,3,2,3,2,2,1,2,2,3,2,12,2,3,3,2,2,4,3,2,2,2,3,2,3,3,2,2,2,4,3,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,4,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,3,2,3,3,2,2,2,4,5,2,3,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,4,4,6,5,2,3,2,2
random--la109,2,2,3,3,7,1,2,2,3,3,2,19,3,3,2,2,3,4,3,3,3,3,3,2,5,4,3,4,3,3,2,2,2,4,3,2,2,3,3,4,3,3,2,3,6,3,3,2,3,2,3,4,2,2,2,2,3,4,2,3,3,3,3,3,3,4,4,4,2,3,3,3,3,3,2,4,3,2,2,3,4,3,3,2,4,2,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,4,3,2,2,4,5,3,3
random--la1012,2,2,2,2,3,1,2,3,3,2,3,3,14,3,2,3,3,3,2,3,2,2,4,2,3,2,3,3,2,2,3,2,4,2,3,2,3,1,4,4,2,3,3,2,2,3,4,3,3,1,3,4,3,3,3,3,1,2,2,3,3,3,3,2,2,1,2,3,3,2,2,3,2,3,2,2,1,3,2,3,2,2,2,2,3,6,2,3,3,2,2,2,3,3,2,5,2,2,3,2,3,2,3,1,2,2,3,3,4,3,2,3,3,3,3
random--la1017,3,2,2,2,3,3,2,3,2,3,3,3,3,14,3,2,2,3,3,2,2,2,2,4,3,2,2,2,2,2,2,1,3,3,2,2,2,4,3,3,2,2,3,2,2,3,3,2,2,2,2,2,2,3,3,4,2,2,3,4,2,3,3,2,2,3,2,3,2,2,2,3,2,3,1,3,2,2,3,2,3,2,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,2,5,3,2,2,2,2,3,3,3,3,3,2,2,3,2
random--la1018,3,2,3,5,3,3,2,2,3,4,2,2,2,3,16,2,3,3,3,3,3,2,3,2,3,2,4,2,3,4,2,2,2,3,2,3,3,2,3,2,3,2,3,2,3,4,2,4,3,3,2,3,2,3,4,2,3,2,3,2,2,2,2,2,2,3,2,3,3,2,3,3,4,2,2,3,3,3,2,2,2,2,2,2,5,3,3,2,3,2,3,2,2,2,2,2,3,4,3,2,2,3,2,3,2,3,3,3,2,2,2,2,3,3,3
random--la1020,4,3,3,3,2,2,3,3,2,4,2,2,3,2,2,23,4,2,2,3,3,2,3,3,3,4,2,4,2,2,3,2,3,3,2,3,4,2,3,3,3,3,3,3,2,3,3,3,3,4,3,2,3,5,4,2,4,2,2,2,3,2,2,4,2,2,2,3,3,4,3,2,2,3,3,3,2,4,3,2,3,2,2,2,2,3,2,3,4,2,1,2,3,3,2,4,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,5,4,3,3
random--la23,3,3,4,3,4,2,3,2,3,3,4,3,3,2,3,4,21,4,3,3,3,3,4,3,3,3,3,2,2,4,2,2,4,2,3,2,3,3,2,3,3,2,2,2,3,2,3,2,3,3,3,2,2,3,3,2,3,2,2,3,3,5,3,4,3,3,2,3,2,3,3,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,3,5,3,2,2,2,2,4,3,3,2,2,3,2,3,2,2,3,5,2,3,2,3,4,2,2,4,2,3
random--la24,2,1,3,3,4,1,2,2,4,2,3,4,3,3,3,2,4,8,4,2,2,3,2,3,3,3,2,2,3,3,2,1,2,3,3,2,2,3,3,3,3,2,3,2,4,2,3,3,3,1,3,2,2,2,3,2,2,2,2,3,3,4,2,2,2,3,3,4,2,2,3,2,3,4,2,3,2,2,2,2,2,3,3,2,3,2,2,2,4,2,2,2,2,5,3,3,2,2,2,3,3,2,2,2,2,3,5,5,3,3,2,2,4,4,3
random--la28,3,2,2,3,5,2,2,3,3,4,2,3,2,3,3,2,3,4,12,2,2,3,2,4,4,3,2,2,2,3,2,1,3,3,2,2,2,2,3,2,3,2,4,2,4,2,3,4,2,2,3,2,2,3,3,2,2,3,3,4,3,3,2,2,2,3,2,2,2,2,3,4,2,2,2,3,3,2,2,4,3,3,4,3,2,2,2,2,4,2,3,2,2,3,3,2,3,3,2,3,2,5,2,2,3,3,4,3,4,2,2,3,3,3,2
random--la210,2,3,2,3,4,2,2,3,3,4,2,3,3,2,3,3,3,2,2,21,4,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,4,2,3,2,3,2,3,4,2,3,2,3,3,2,2,2,2,3,3,3,3,2,4,2,3,2,2,1,4,4,3,3,5,4,2,2,2,2,2,3,3,2,3,3,3,2,3,2,3,3,3,4,2,2,2,3,3,3,3
random--la211,2,2,2,4,2,2,2,3,3,2,2,3,2,2,3,3,3,2,2,4,10,2,2,2,2,3,3,2,3,2,3,2,4,2,2,2,2,2,2,2,2,2,3,2,2,4,4,3,3,3,3,4,2,3,2,2,3,2,2,2,1,2,2,2,2,3,2,3,3,2,2,2,2,3,1,2,4,2,3,2,2,3,3,2,3,4,2,4,2,3,2,2,3,1,2,3,2,3,3,2,2,2,2,3,4,3,4,2,2,2,3,2,3,2,2
random--la213,3,2,2,5,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,11,2,3,3,3,2,3,2,4,3,1,1,2,3,2,3,1,4,4,6,2,2,3,3,2,2,2,3,2,2,3,2,3,2,3,4,3,2,1,3,3,3,3,2,2,3,2,2,4,3,2,4,2,2,3,2,3,3,2,3,3,3,2,2,2,2,4,3,2,2,2,2,3,3,3,2,3,2,3,4,2,2,2,3,2,3,2,4,4,2,3,3,2,2
random--la214,2,3,4,4,3,2,3,2,2,2,2,3,4,2,3,3,4,2,2,2,2,2,24,2,2,2,3,3,3,3,3,2,2,2,6,2,2,3,4,2,5,3,2,3,3,2,2,3,3,3,4,3,3,3,3,2,2,4,3,3,3,2,2,6,3,2,5,3,3,2,2,2,3,3,4,2,2,2,2,3,3,2,3,1,3,2,3,3,3,3,2,2,5,3,3,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,3
random--la215,4,2,3,2,4,3,2,2,3,3,3,2,2,4,2,3,3,3,4,2,2,3,2,13,3,4,2,3,2,2,2,1,3,3,3,3,3,3,4,3,2,3,3,3,2,3,3,3,4,3,3,2,2,3,2,3,2,2,3,3,2,4,3,2,3,2,4,2,2,2,2,3,3,3,2,3,3,3,3,2,4,2,3,2,3,3,2,4,2,2,3,3,2,3,3,3,2,3,3,2,4,4,3,2,2,2,2,3,2,3,2,3,2,3,3
random--la216,3,2,2,2,3,2,3,4,3,3,3,5,3,3,3,3,3,3,4,3,2,3,2,3,20,3,2,4,2,3,3,2,3,2,3,2,2,2,3,4,2,2,3,4,2,3,2,2,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,5,2,3,4,6,3,3,3,4,2,2,2,3,3,2,3,2,2,2,4,2,3,3,5,2,2,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,3,3,3,3,4,3,3
random--la218,2,3,2,3,2,3,2,2,2,3,2,4,2,2,2,4,3,3,3,2,3,3,2,4,3,11,2,3,3,3,2,1,3,3,3,3,2,3,3,3,3,3,2,5,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,2,3,2,3,2,3,4,3,2,1,2,2,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,4,2,2
random--la219,3,2,2,3,3,2,3,3,3,2,2,3,3,2,4,2,3,2,2,2,3,2,3,2,2,2,20,2,3,3,3,3,4,2,2,3,3,2,2,2,3,3,3,3,3,3,2,5,2,2,3,3,3,3,3,2,4,3,3,4,3,3,3,2,2,2,3,4,4,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,2,2,3,3,3,2,3,2,5,2,2,3,3,4,4,2,2,3,2,2,2,4,3,3,3,3
random--la220,3,2,2,3,2,2,4,3,2,3,2,4,3,2,2,4,2,2,2,2,2,3,3,3,4,3,2,16,2,3,3,2,3,4,4,3,3,2,3,5,3,2,3,3,2,3,4,3,3,3,3,3,3,4,2,2,3,2,2,3,2,5,3,2,3,2,3,4,2,3,2,2,2,3,3,4,2,3,2,2,2,2,2,2,3,3,4,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,2,4,5,2,3
random--la222,2,2,3,4,3,2,2,4,4,3,4,3,2,2,3,2,2,3,2,2,3,2,3,2,2,3,3,2,19,3,4,2,3,3,3,3,2,3,4,2,3,4,3,3,2,2,2,3,4,2,4,4,2,3,2,2,3,3,2,3,2,2,2,2,2,2,3,3,3,2,4,2,4,2,2,3,2,4,2,2,2,3,4,2,3,2,2,3,2,3,2,2,2,2,4,3,2,3,3,3,3,2,2,3,2,4,2,4,3,3,4,3,3,2,2
random--la31,3,3,3,4,2,2,3,3,3,7,3,3,2,2,4,2,4,3,3,2,2,4,3,2,3,3,3,3,3,21,3,2,3,3,5,2,3,3,3,3,4,2,3,3,3,3,4,3,3,2,4,3,2,3,3,2,2,4,2,3,4,3,3,3,4,3,4,3,3,3,3,2,4,3,2,2,2,4,4,2,2,3,3,2,3,2,3,3,3,2,2,2,2,5,3,3,3,3,3,3,4,5,3,3,2,3,3,3,3,3,3,4,4,3,2
random--la35,4,3,3,4,2,2,4,4,2,2,2,2,3,2,2,3,2,2,2,3,3,3,3,2,3,2,3,3,4,3,13,2,2,2,2,2,3,1,3,3,4,3,3,3,3,2,4,4,2,2,4,3,2,4,2,2,3,3,2,2,3,3,2,2,1,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,4,2,2,2,3,3,3,2,2,2,2,2,2,3,3,3,2,4,2,3,2,3,2,2,3,3,2,2,4,3,3,2,3
random--la36,2,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,3,2,2,2,2,10,2,1,3,4,2,2,2,2,2,2,2,4,2,3,2,2,2,3,2,1,2,2,2,1,2,2,2,2,1,2,1,3,2,2,3,3,2,2,2,1,2,2,2,3,2,3,2,3,2,1,2,1,2,3,3,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,3,2,1,2,2,3,2,2,2,3,2,3
random--la37,2,3,2,3,3,2,3,3,3,2,2,2,4,3,2,3,4,2,3,3,4,1,2,3,3,3,4,3,3,3,2,2,19,3,2,3,2,3,4,2,2,2,3,3,3,3,6,2,3,4,3,2,2,6,2,4,2,3,3,3,3,2,2,2,2,3,2,2,3,2,3,3,2,2,1,3,3,3,3,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,3,3,3,2,3,3,4,3,3,2,3,3,5,3,3,2,3,2,3,4,2
random--la38,3,2,3,4,4,3,2,3,3,3,2,4,2,3,3,3,2,3,3,3,2,2,2,3,2,3,2,4,3,3,2,1,3,17,3,3,2,3,3,2,3,2,4,3,2,3,3,2,4,2,2,2,2,2,5,2,3,3,2,4,2,3,3,2,3,3,3,3,2,2,3,2,3,3,2,3,1,2,3,3,2,3,4,3,5,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,2,2,3,2,3
random--la310,2,4,2,3,3,2,2,2,3,5,3,3,3,2,2,2,3,3,2,2,2,3,6,3,3,3,2,4,3,5,2,3,2,3,26,2,2,2,4,5,4,3,2,3,3,2,4,2,2,3,3,2,2,2,3,2,2,4,3,3,2,3,2,3,3,2,6,4,2,2,2,3,3,3,3,3,2,2,2,4,2,3,3,2,2,3,3,3,2,2,2,3,2,4,3,3,2,2,2,3,4,2,3,3,3,3,2,3,3,3,2,3,3,2,2
random--la311,3,3,2,3,3,2,2,4,3,2,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,3,3,3,3,2,2,4,3,3,2,23,2,4,2,2,3,3,2,3,3,3,3,2,3,4,2,1,2,2,4,2,3,2,3,4,2,3,2,2,3,3,4,2,2,2,3,2,2,3,3,2,2,4,2,2,2,2,2,2,2,3,3,2,3,2,3,4,3,4,3,3,2,4,4,3,3,2,4,2,2,2,2,3,2,2,2,4,3,3,3
random--la318,5,2,3,2,2,1,2,3,2,2,3,2,3,2,3,4,3,2,2,2,2,3,2,3,2,2,3,3,2,3,3,2,2,2,2,2,12,1,3,2,3,2,3,3,3,2,3,2,3,2,2,2,3,4,3,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3,2,2,3,2,3,2,2,6,3,3,4,2,3,2,2,3,2,4,3,2,1,2,3,2,3,3,3,2,2,2,4,3,3,2,2,2,2,2,2,4,2,3,2,3,3
random--la321,4,2,4,3,3,2,1,4,2,2,3,3,1,4,2,2,3,3,2,2,2,1,3,3,2,3,2,2,3,3,1,2,3,3,2,4,1,12,2,1,1,2,2,3,5,2,3,2,2,2,1,1,3,2,2,2,2,2,3,5,1,3,2,3,5,3,2,3,2,2,3,1,5,2,2,2,2,2,3,2,3,2,1,2,1,3,2,4,2,3,2,1,2,4,3,2,1,2,4,2,4,2,3,3,2,2,3,4,2,1,2,2,2,3,2
random--la322,3,3,4,3,2,2,3,4,4,4,2,3,4,3,3,3,2,3,3,2,2,4,4,4,3,3,2,3,4,3,3,2,4,3,4,2,3,2,23,6,4,4,4,3,2,4,4,3,3,2,3,4,2,3,2,4,3,5,3,3,3,2,2,2,2,3,5,3,2,3,3,2,3,4,2,3,2,3,3,3,3,2,3,4,3,3,3,3,3,4,2,2,3,3,3,3,2,2,3,3,3,2,4,2,2,3,2,3,4,4,3,4,3,3,3
random--la323,3,2,3,3,2,2,3,4,3,3,3,4,4,3,2,3,3,3,2,2,2,4,2,3,4,3,2,5,2,3,3,2,2,2,5,2,2,1,6,21,4,4,2,4,2,4,3,2,2,2,3,3,2,3,2,4,3,3,3,2,3,3,3,2,3,2,3,4,3,3,3,4,3,4,3,4,2,2,3,3,3,2,2,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,4,3,3,2,2,3,3,3,3,4,4,2,3,6,2,2
random--la42,3,3,5,6,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,6,5,2,2,3,3,3,3,4,4,2,2,3,4,3,3,1,4,4,25,3,4,3,3,2,2,2,3,2,2,4,2,4,3,2,3,3,2,2,3,5,2,3,2,3,3,3,2,3,3,2,3,2,3,2,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,3,3,3,3,2,4,3,2,3,3,3,3,3,2,2,3,3,3,4,4,3,3,2,3
random--la44,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,3,2,2,2,3,2,2,3,3,2,3,3,2,4,2,3,2,2,2,3,3,2,2,4,4,3,16,2,2,2,2,2,4,3,2,4,3,2,3,3,2,2,3,3,3,3,4,2,3,2,2,3,2,3,3,2,3,1,2,3,3,2,2,3,2,3,2,2,1,2,2,2,2,2,3,2,2,3,2,4,3,2,2,3,2,2,3,2,3,2,2,3,3,3,2,2,4,2,2,2
random--la46,3,3,3,4,4,2,2,4,3,3,2,2,3,3,3,3,2,3,4,3,3,2,2,3,3,2,3,3,3,3,3,2,3,4,2,2,3,2,4,2,4,2,17,2,3,2,4,3,3,2,3,3,2,3,2,2,3,3,2,4,2,3,2,2,2,4,3,4,3,3,4,3,3,3,2,2,3,3,2,3,3,3,5,3,4,3,2,4,3,2,3,2,3,3,2,4,4,2,3,2,4,5,2,3,2,3,2,2,3,3,3,3,2,3,5
random--la49,2,3,2,3,2,3,4,3,3,3,2,3,2,2,2,3,2,2,2,3,2,3,3,3,4,5,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,2,2,18,2,3,3,3,2,2,3,2,2,3,2,3,2,4,2,3,3,2,3,3,3,2,3,3,3,2,4,3,3,3,3,3,3,4,2,3,2,3,3,2,2,3,3,5,3,2,2,2,3,3,3,3,3,3,3,2,5,3,3,3,2,2,3,2,2,3,3,3,4,2,2
random--la412,3,3,3,3,2,2,2,3,2,2,2,6,2,2,3,2,3,4,4,3,2,3,3,2,2,3,3,2,2,3,3,2,3,2,3,3,3,5,2,2,3,2,3,2,21,3,3,3,2,3,2,2,3,3,3,2,2,3,3,3,3,3,2,3,4,2,3,2,3,2,2,2,4,2,3,3,2,3,2,2,3,3,3,2,2,2,4,4,4,3,3,3,2,3,4,3,2,2,3,3,2,2,3,3,3,4,5,4,3,3,2,2,3,4,5
random--la413,4,2,2,3,3,2,3,4,3,3,2,3,3,3,4,3,2,2,2,3,4,2,2,3,3,2,3,3,2,3,2,3,3,3,2,3,2,2,4,4,2,2,2,3,3,19,3,2,3,2,2,2,2,2,5,4,4,3,3,2,2,2,2,2,3,2,3,3,3,3,3,3,2,5,2,3,3,3,5,3,3,3,2,2,3,4,4,3,3,3,4,4,2,2,3,3,2,3,4,2,2,3,3,3,2,5,3,2,3,6,2,2,3,3,3
random--la414,2,3,2,3,3,2,2,3,3,4,2,3,4,3,2,3,3,3,3,3,4,2,2,3,2,3,2,4,2,4,4,2,6,3,4,3,3,3,4,3,2,2,4,3,3,3,19,3,4,4,2,2,2,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,2,2,3,2,2,3,3,2,4,2,3,2,3,3,4,4,3,4,3,4,3,5,4,4,2,3,3,4,3,4,3,2,3,3,3,4
random--la415,3,3,2,2,3,2,2,3,2,2,3,2,3,2,4,3,2,3,4,3,3,2,3,3,2,2,5,3,3,3,4,2,2,2,2,2,2,2,3,2,2,4,3,3,3,2,3,21,3,2,3,2,3,4,5,2,2,3,2,2,4,4,5,2,2,4,3,3,3,3,2,3,2,2,3,3,3,2,3,2,2,3,3,1,3,3,2,2,3,2,2,2,2,3,3,2,3,3,2,2,2,4,2,3,2,2,3,3,3,2,2,3,2,4,3
random--la53,2,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,4,3,2,2,3,4,3,2,2,3,4,2,3,3,2,3,2,3,3,3,2,2,3,4,3,22,3,3,3,2,2,2,4,4,3,3,3,3,3,3,3,3,2,4,3,2,4,3,3,5,3,2,2,2,2,2,2,2,2,3,2,4,3,3,2,2,2,3,3,3,3,3,3,3,4,3,5,3,3,3,2,3,4,3,3,4,2,3,2,3,2,3
random--la56,2,3,2,2,2,2,3,3,3,2,2,2,1,2,3,4,3,1,2,2,3,2,3,3,2,2,2,3,2,2,2,3,4,2,3,4,2,2,2,2,2,2,2,2,3,2,4,2,3,20,4,2,2,2,2,3,2,3,3,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,2,2,2,2,3,2,2,3,2,3,2,3,1,4,2,3,2,2,3,2,2,3,2,3,2,4,2,2,2,2,2,3,3,2
random--la57,2,2,3,3,4,2,3,5,3,3,3,3,3,2,2,3,3,3,3,2,3,2,4,3,3,3,3,3,4,4,4,2,3,2,3,2,2,1,3,3,2,4,3,3,2,2,2,3,3,4,29,3,2,3,3,2,3,3,2,3,3,3,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,3,3,4,3,4,2,3,4,3,3,2,2,2,4,4,3,3,3,3,4,4,3,2,4,2,5,3,2,4,3,3,3,4,3,5,3,3
random--la58,2,2,2,4,3,2,3,3,2,4,2,4,4,2,3,2,2,2,2,3,4,3,3,2,3,2,3,3,4,3,3,1,2,2,2,1,2,1,4,3,4,3,3,2,2,2,2,2,3,2,3,13,3,3,2,2,3,3,2,2,3,2,3,2,1,2,3,3,3,3,2,2,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,4,2,4,2,2,3,2,2,3,2,4,4,2,2,2,2,3,2,3,2,3,3,2,3,3,3,2,2
random--la59,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,12,4,2,2,2,3,3,2,3,2,3,3,3,2,2,2,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,2,2,2,2,4,3,5,2,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,3,3,3,3,2,3,3
random--la510,3,3,4,3,3,2,2,3,2,2,4,2,3,3,3,5,3,2,3,2,3,3,3,3,3,2,3,4,3,3,4,2,6,2,2,2,4,2,3,3,4,3,3,3,3,2,3,4,2,2,3,3,4,21,3,2,3,3,2,3,4,3,3,2,2,2,3,3,4,3,2,3,3,2,3,3,3,5,6,3,3,3,3,2,2,3,2,3,3,2,3,2,4,3,2,3,2,4,2,2,3,3,4,3,2,3,3,3,2,3,3,5,3,5,3
