road,random--la11,random--la14,random--la17,random--la18,random--la111,random--la115,random--la117,random--la102,random--la103,random--la105,random--la108,random--la109,random--la1012,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la28,random--la210,random--la211,random--la213,random--la214,random--la215,random--la216,random--la218,random--la219,random--la220,random--la222,random--la31,random--la35,random--la36,random--la37,random--la38,random--la310,random--la311,random--la318,random--la321,random--la322,random--la323,random--la42,random--la44,random--la46,random--la49,random--la412,random--la413,random--la414,random--la415,random--la53,random--la56,random--la57,random--la58,random--la59,random--la510,random--la511,random--la517,random--la518,random--la520,random--la61,random--la62,random--la63,random--la66,random--la68,random--la610,random--la614,random--la615,random--la616,random--la617,random--la619,random--la621,random--la622,random--la623,random--la625,random--la626,random--la627,random--la72,random--la74,random--la75,random--la77,random--la79,random--la711,random--la713,random--la714,random--la716,random--la718,random--la719,random--la82,random--la84,random--la85,random--la87,random--la88,random--la810,random--la811,random--la813,random--la814,random--la816,random--la818,random--la819,random--la820,random--la821,random--la822,random--la824,random--la92,random--la93,random--la96,random--la98,random--la910,random--la912,random--la914,random--la916,random--la917,random--la918,random--la921,random--la922,random--la923
random--la11,19,3,4,5,4,3,6,5,4,5,4,4,3,4,5,5,4,4,5,4,5,4,4,5,4,3,4,4,5,5,5,3,4,4,4,5,6,5,5,5,4,3,5,5,4,5,3,5,4,3,4,4,5,4,5,4,5,4,4,5,3,5,4,4,5,5,4,6,3,4,5,4,5,4,4,3,5,5,4,4,5,5,4,5,5,4,6,5,4,4,4,4,4,5,4,4,4,5,5,4,5,4,5,4,3,5,4,5,4,5,4,4,4,4,5
random--la14,3,18,4,3,5,4,4,4,3,4,3,4,4,3,4,5,5,3,3,5,3,4,5,3,3,4,4,4,3,4,4,4,4,4,5,4,3,3,5,3,5,3,5,4,5,4,4,4,4,5,4,4,4,4,5,3,4,4,4,4,4,4,4,5,3,4,6,5,4,5,3,3,3,4,4,5,4,4,4,6,4,3,3,3,5,4,5,4,4,4,3,3,3,4,4,5,3,4,4,5,5,4,5,5,3,4,4,4,4,3,3,5,4,5,6
random--la17,4,4,15,4,3,4,4,5,4,4,4,5,3,3,4,4,5,5,4,5,3,3,5,5,4,4,4,4,4,5,4,3,4,4,4,3,4,5,5,5,7,4,5,4,4,4,4,3,5,3,5,3,3,5,4,4,5,4,5,5,4,5,3,5,5,4,5,5,4,4,4,3,7,4,3,4,3,5,5,4,6,4,5,3,4,3,5,4,5,4,3,3,5,6,3,4,4,3,4,4,5,4,5,5,3,3,3,4,4,4,4,4,4,3,5
random--la18,5,3,4,23,4,4,4,5,4,7,4,4,4,4,6,4,5,4,5,4,4,6,5,4,4,4,4,4,7,5,5,3,4,5,4,4,4,4,5,4,7,5,5,4,4,4,4,4,5,5,4,5,4,5,4,4,4,5,5,4,4,5,4,4,4,4,4,5,4,5,6,5,5,3,5,5,5,4,5,4,4,5,6,4,6,4,4,6,4,3,3,5,4,4,6,5,4,5,5,5,4,5,4,4,4,5,4,4,4,4,5,5,5,4,4
random--la111,4,5,3,4,17,4,4,3,4,4,4,8,3,4,4,4,5,5,6,5,5,3,4,5,4,3,5,3,4,4,4,3,4,6,4,5,3,4,4,4,4,4,5,4,4,4,4,5,4,3,5,3,4,4,4,4,4,5,4,5,4,4,4,5,3,6,4,5,4,5,4,4,4,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,5,4,4,4,4,4,4,6,5,4,4,8,4,4,3,4,4,5,5,3,4,6,5,4,5
random--la115,3,4,4,4,4,10,4,4,3,5,2,3,3,4,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,3,3,3,4,4,3,4,3,4,3,3,4,3,5,4,3,4,3,3,4,4,3,3,4,3,4,3,3,3,4,4,5,4,4,4,3,5,3,4,3,3,4,4,3,3,4,3,4,3,3,3,5,4,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,3,4,4,4,5,4,4,4,4,3,4,4,3,3,4,3,4,3
random--la117,6,4,4,4,4,4,19,6,5,4,4,4,4,4,4,6,4,3,3,3,3,4,4,3,5,3,4,6,4,5,5,3,4,3,4,3,5,2,5,5,4,3,3,5,3,4,3,4,4,4,5,4,4,4,4,6,4,4,3,5,4,5,3,5,4,3,4,4,3,3,4,4,3,4,4,4,3,5,3,5,4,3,4,2,4,5,7,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,5,4,3,3,3,4,4,4,5,4,4,6,5
random--la102,5,4,5,5,3,4,6,21,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,3,4,5,5,5,4,5,5,5,5,4,5,4,4,6,6,4,4,4,6,4,4,5,5,6,4,4,5,5,4,5,3,3,4,4,4,5,5,3,4,4,4,5,4,5,3,5,4,4,5,5,6,4,4,5,4,5,4,4,4,5,5,5,3,5,5,4,5,4,5,4,5,5,4,4,4,5,4,8,5,5,5,4,4
random--la103,4,3,4,4,4,3,5,4,14,5,4,4,4,4,4,3,6,5,4,3,4,4,4,4,5,4,4,4,5,4,4,3,4,5,4,4,4,3,5,5,4,4,4,5,3,5,4,3,4,4,5,4,4,3,3,5,3,4,5,5,3,5,3,3,3,4,4,4,4,3,5,5,3,7,3,4,3,6,4,7,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,5,6,3,4,5,4,5,5,4,3,4,4,4,5,5,4,4,4,4,5
random--la105,5,4,4,7,4,5,4,4,5,22,4,5,5,4,5,7,5,3,5,5,4,4,4,4,4,6,3,5,4,8,4,3,4,6,6,3,3,5,5,6,4,4,4,5,3,4,5,3,5,3,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,5,4,5,4,4,5,4,7,4,5,6,4,4,5,5,5,6,4,4,5,5,3,5,4,8,4,4,4,6,4,7,5,3,5,4,6,5,5,4,5,5,5,5,5,5,5,4,5,4,3
