road,random--la18,random--la1018,random--la219,random--la222,random--la31,random--la37,random--la310,random--la322,random--la44,random--la49,random--la412,random--la53,random--la57,random--la511,random--la61,random--la66,random--la610,random--la617,random--la619,random--la627,random--la84,random--la85,random--la811,random--la814,random--la821,random--la822,random--la824,random--la912,random--la921,random--la922
random--la18,1.0,0.6875,0.6875,0.6875,0.5,0.6875,0.6875,0.6875,0.6875,0.625,0.6875,0.6875,0.6875,0.6875,0.6875,0.5625,0.625,0.6875,0.875,0.625,0.6875,0.6875,0.75,0.6875,0.6875,0.625,0.6875,0.6875,0.6875,0.6875
random--la1018,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la219,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la222,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la31,0.5,0.4375,0.4375,0.4375,1.0,0.4375,0.4375,0.4375,0.4375,0.375,0.4375,0.4375,0.4375,0.5625,0.4375,0.5625,0.375,0.3125,0.375,0.375,0.4375,0.4375,0.5,0.4375,0.4375,0.375,0.3125,0.4375,0.4375,0.4375
random--la37,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la310,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la322,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la44,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la49,0.625,0.9375,0.9375,0.9375,0.375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.8125,0.5625,0.6875,1.0,0.9375,0.75,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.875,0.9375,0.9375,0.9375,0.9375
random--la412,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la53,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la57,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la511,0.6875,0.875,0.875,0.875,0.5625,0.875,0.875,0.875,0.875,0.8125,0.875,0.875,0.875,1.0,0.5,0.625,0.8125,0.75,0.6875,0.8125,0.875,0.875,0.5625,0.75,0.875,0.8125,0.75,0.875,0.875,0.875
random--la61,0.6875,0.5,0.5,0.5,0.4375,0.5,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5,1.0,0.625,0.5625,0.625,0.6875,0.5625,0.5,0.5,0.6875,0.625,0.5,0.4375,0.625,0.5,0.5,0.5
random--la66,0.5625,0.625,0.625,0.625,0.5625,0.625,0.625,0.625,0.625,0.6875,0.625,0.625,0.625,0.625,0.625,1.0,0.6875,0.75,0.5625,0.6875,0.625,0.625,0.5625,0.75,0.625,0.5625,0.75,0.625,0.625,0.625
random--la610,0.625,0.9375,0.9375,0.9375,0.375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.8125,0.5625,0.6875,1.0,0.9375,0.75,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.875,0.9375,0.9375,0.9375,0.9375
random--la617,0.6875,0.875,0.875,0.875,0.3125,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.875,0.75,0.625,0.75,0.9375,1.0,0.8125,0.9375,0.875,0.875,0.6875,0.875,0.875,0.8125,1.0,0.875,0.875,0.875
random--la619,0.875,0.8125,0.8125,0.8125,0.375,0.8125,0.8125,0.8125,0.8125,0.75,0.8125,0.8125,0.8125,0.6875,0.6875,0.5625,0.75,0.8125,1.0,0.75,0.8125,0.8125,0.875,0.6875,0.8125,0.75,0.8125,0.8125,0.8125,0.8125
random--la627,0.625,0.9375,0.9375,0.9375,0.375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.8125,0.5625,0.6875,1.0,0.9375,0.75,1.0,0.9375,0.9375,0.625,0.9375,0.9375,0.875,0.9375,0.9375,0.9375,0.9375
random--la84,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la85,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la811,0.75,0.6875,0.6875,0.6875,0.5,0.6875,0.6875,0.6875,0.6875,0.625,0.6875,0.6875,0.6875,0.5625,0.6875,0.5625,0.625,0.6875,0.875,0.625,0.6875,0.6875,1.0,0.5625,0.6875,0.625,0.6875,0.6875,0.6875,0.6875
random--la814,0.6875,0.875,0.875,0.875,0.4375,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.875,0.75,0.625,0.75,0.9375,0.875,0.6875,0.9375,0.875,0.875,0.5625,1.0,0.875,0.8125,0.875,0.875,0.875,0.875
random--la821,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la822,0.625,0.9375,0.9375,0.9375,0.375,0.9375,0.9375,0.9375,0.9375,0.875,0.9375,0.9375,0.9375,0.8125,0.4375,0.5625,0.875,0.8125,0.75,0.875,0.9375,0.9375,0.625,0.8125,0.9375,1.0,0.8125,0.9375,0.9375,0.9375
random--la824,0.6875,0.875,0.875,0.875,0.3125,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.875,0.75,0.625,0.75,0.9375,1.0,0.8125,0.9375,0.875,0.875,0.6875,0.875,0.875,0.8125,1.0,0.875,0.875,0.875
random--la912,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la921,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
random--la922,0.6875,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.875,0.5,0.625,0.9375,0.875,0.8125,0.9375,1.0,1.0,0.6875,0.875,1.0,0.9375,0.875,1.0,1.0,1.0
