road,random--la17,random--la18,random--la109,random--la1018,random--la216,random--la219,random--la31,random--la310,random--la311,random--la322,random--la49,random--la53,random--la62,random--la66,random--la610,random--la616,random--la626,random--la75,random--la711,random--la84,random--la85,random--la811,random--la816,random--la819,random--la820,random--la821,random--la822,random--la912,random--la918,random--la921
random--la17,1.0,0.8125,0.75,0.875,0.875,0.6875,0.5625,0.875,0.875,0.625,0.9375,0.875,0.625,0.875,1.0,0.8125,0.875,0.875,0.9375,0.625,0.8125,0.875,0.9375,0.8125,0.8125,0.75,0.8125,1.0,0.75,0.6875
random--la18,0.8125,1.0,0.6875,0.8125,0.9375,0.75,0.75,0.8125,0.8125,0.8125,0.875,0.9375,0.6875,0.9375,0.8125,0.75,0.6875,0.9375,0.75,0.5625,0.75,0.9375,0.875,0.75,0.75,0.6875,0.75,0.8125,0.6875,0.625
random--la109,0.75,0.6875,1.0,0.875,0.625,0.6875,0.5625,0.875,0.875,0.625,0.6875,0.75,0.75,0.625,0.75,0.9375,0.75,0.75,0.8125,0.75,0.9375,0.625,0.8125,0.9375,0.9375,0.875,0.8125,0.75,0.875,0.8125
random--la1018,0.875,0.8125,0.875,1.0,0.75,0.6875,0.5625,1.0,1.0,0.625,0.8125,0.875,0.625,0.75,0.875,0.9375,0.875,0.875,0.9375,0.75,0.9375,0.75,0.9375,0.9375,0.9375,0.875,0.9375,0.875,0.875,0.6875
random--la216,0.875,0.9375,0.625,0.75,1.0,0.6875,0.6875,0.75,0.75,0.75,0.9375,0.875,0.625,1.0,0.875,0.6875,0.75,0.875,0.8125,0.5,0.6875,1.0,0.8125,0.6875,0.6875,0.625,0.6875,0.875,0.625,0.5625
random--la219,0.6875,0.75,0.6875,0.6875,0.6875,1.0,0.875,0.6875,0.6875,0.9375,0.75,0.8125,0.9375,0.6875,0.6875,0.75,0.5625,0.8125,0.625,0.8125,0.75,0.6875,0.75,0.75,0.75,0.6875,0.625,0.6875,0.6875,0.875
random--la31,0.5625,0.75,0.5625,0.5625,0.6875,0.875,1.0,0.5625,0.5625,0.9375,0.625,0.6875,0.8125,0.6875,0.5625,0.625,0.4375,0.6875,0.5,0.6875,0.625,0.6875,0.625,0.625,0.625,0.5625,0.5,0.5625,0.5625,0.75
random--la310,0.875,0.8125,0.875,1.0,0.75,0.6875,0.5625,1.0,1.0,0.625,0.8125,0.875,0.625,0.75,0.875,0.9375,0.875,0.875,0.9375,0.75,0.9375,0.75,0.9375,0.9375,0.9375,0.875,0.9375,0.875,0.875,0.6875
random--la311,0.875,0.8125,0.875,1.0,0.75,0.6875,0.5625,1.0,1.0,0.625,0.8125,0.875,0.625,0.75,0.875,0.9375,0.875,0.875,0.9375,0.75,0.9375,0.75,0.9375,0.9375,0.9375,0.875,0.9375,0.875,0.875,0.6875
random--la322,0.625,0.8125,0.625,0.625,0.75,0.9375,0.9375,0.625,0.625,1.0,0.6875,0.75,0.875,0.75,0.625,0.6875,0.5,0.75,0.5625,0.75,0.6875,0.75,0.6875,0.6875,0.6875,0.625,0.5625,0.625,0.625,0.8125
