road,one-plus-o216,one-plus-o217,one-plus-o222,one-plus-o223,one-plus-o225,one-plus-o243,random--la19,random--la1018,random--la1021,random--la26,random--la213,random--la218,random--la219,random--la232,random--la318,random--la43,random--la412,random--la430,random--la438,random--la520,random--la523,random--la532,random--la66,random--la621,random--la625,random--la631,random--la638,random--la76,random--la727,random--la86
one-plus-o216,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.6666666666666666,0.75,0.75,0.9090909090909091,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
one-plus-o217,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.6666666666666666,0.75,0.75,0.9090909090909091,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
one-plus-o222,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.6666666666666666,0.75,0.75,0.9090909090909091,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
one-plus-o223,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.6666666666666666,0.75,0.75,0.9090909090909091,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
one-plus-o225,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.6666666666666666,0.75,0.75,0.9090909090909091,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
one-plus-o243,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.8333333333333334,0.8333333333333334,0.8181818181818182,0.8181818181818182,0.75,0.8181818181818182,0.8181818181818182,0.8333333333333334,0.75,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.75,0.75,0.8181818181818182,0.8333333333333334,0.8333333333333334
random--la19,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.75,0.7272727272727273,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8181818181818182,0.75,0.6666666666666666,1.0,0.8333333333333334,0.75,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.75,0.75,0.6666666666666666,0.8333333333333334,0.8333333333333334
random--la1018,0.75,0.75,0.75,0.75,0.75,0.9090909090909091,0.9090909090909091,1.0,1.0,0.8333333333333334,0.8181818181818182,0.9166666666666666,0.9166666666666666,0.75,0.9090909090909091,0.8333333333333334,0.75,0.9090909090909091,0.9166666666666666,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.9090909090909091,0.75,0.8333333333333334,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666
random--la1021,0.75,0.75,0.75,0.75,0.75,0.9090909090909091,0.9090909090909091,1.0,1.0,0.8333333333333334,0.8181818181818182,0.9166666666666666,0.9166666666666666,0.75,0.9090909090909091,0.8333333333333334,0.75,0.9090909090909091,0.9166666666666666,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.9090909090909091,0.75,0.8333333333333334,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666
random--la26,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.75,0.75,0.8333333333333334,0.9090909090909091,0.75,0.9166666666666666,0.8333333333333334,0.75,0.75,0.9090909090909091,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666
