road,one-plus-o29,random--la114,random--la123,random--la1014,random--la1017,random--la1021,random--la1022,random--la214,random--la231,random--la232,random--la314,random--la413,random--la425,random--la430,random--la435,random--la52,random--la519,random--la523,random--la531,random--la68,random--la614,random--la635,random--la653,random--la654,random--la655,random--la658,random--la661,random--la732,random--la83,random--la828
random--la523,0.7421875,0.75,0.7421875,0.73046875,0.734375,0.80859375,0.75390625,0.71484375,0.703125,0.7109375,0.76171875,0.76953125,0.76171875,0.75,0.70703125,0.8046875,0.77734375,1.0,0.734375,0.75390625,0.76953125,0.76953125,0.71875,0.7890625,0.7890625,0.79296875,0.7890625,0.671875,0.80859375,0.7734375
random--la531,0.71875,0.796875,0.765625,0.78515625,0.7734375,0.75390625,0.76953125,0.80859375,0.75,0.78125,0.71484375,0.77734375,0.79296875,0.7578125,0.76953125,0.734375,0.77734375,0.734375,1.0,0.82421875,0.76171875,0.78515625,0.8125,0.7734375,0.7734375,0.82421875,0.8125,0.7109375,0.76171875,0.734375
random--la68,0.70703125,0.80859375,0.80859375,0.84375,0.78515625,0.7890625,0.796875,0.8203125,0.73828125,0.76953125,0.71875,0.8125,0.8046875,0.77734375,0.8046875,0.76171875,0.7890625,0.75390625,0.82421875,1.0,0.734375,0.8203125,0.80078125,0.80078125,0.75390625,0.8203125,0.83203125,0.71484375,0.75,0.73046875
random--la614,0.77734375,0.73046875,0.76171875,0.6875,0.66796875,0.765625,0.7578125,0.734375,0.73828125,0.73828125,0.71875,0.765625,0.75,0.79296875,0.734375,0.77734375,0.78125,0.76953125,0.76171875,0.734375,1.0,0.7734375,0.76171875,0.76953125,0.80859375,0.7734375,0.74609375,0.67578125,0.7734375,0.72265625
random--la635,0.70703125,0.79296875,0.80859375,0.78125,0.78515625,0.796875,0.75,0.8046875,0.76171875,0.73046875,0.78125,0.8203125,0.84375,0.77734375,0.7890625,0.80078125,0.7734375,0.76953125,0.78515625,0.8203125,0.7734375,1.0,0.80859375,0.77734375,0.80859375,0.796875,0.78515625,0.70703125,0.7421875,0.77734375
random--la653,0.71875,0.8359375,0.7890625,0.81640625,0.7421875,0.73828125,0.73828125,0.82421875,0.765625,0.796875,0.74609375,0.80078125,0.80078125,0.828125,0.76953125,0.7421875,0.78515625,0.71875,0.8125,0.80078125,0.76171875,0.80859375,1.0,0.78125,0.78125,0.79296875,0.8046875,0.6796875,0.72265625,0.7734375
random--la654,0.7578125,0.796875,0.78125,0.82421875,0.765625,0.76171875,0.76953125,0.78515625,0.7421875,0.734375,0.76171875,0.80859375,0.80078125,0.828125,0.76171875,0.796875,0.80859375,0.7890625,0.7734375,0.80078125,0.76953125,0.77734375,0.78125,1.0,0.765625,0.80859375,0.828125,0.6953125,0.74609375,0.7578125
random--la655,0.7265625,0.7578125,0.7734375,0.73046875,0.7421875,0.75390625,0.75390625,0.76171875,0.734375,0.75,0.74609375,0.81640625,0.79296875,0.7890625,0.73828125,0.8125,0.79296875,0.7890625,0.7734375,0.75390625,0.80859375,0.80859375,0.78125,0.765625,1.0,0.79296875,0.7578125,0.71875,0.80078125,0.765625
random--la658,0.76171875,0.80078125,0.83203125,0.8046875,0.76171875,0.828125,0.7734375,0.8203125,0.75390625,0.78515625,0.734375,0.78125,0.8125,0.80078125,0.7890625,0.79296875,0.8046875,0.79296875,0.82421875,0.8203125,0.7734375,0.796875,0.79296875,0.80859375,0.79296875,1.0,0.80859375,0.72265625,0.8125,0.77734375
random--la661,0.7421875,0.8515625,0.78125,0.85546875,0.796875,0.77734375,0.80859375,0.79296875,0.7734375,0.75,0.76953125,0.82421875,0.82421875,0.8046875,0.76953125,0.7578125,0.78515625,0.7890625,0.8125,0.83203125,0.74609375,0.78515625,0.8046875,0.828125,0.7578125,0.80859375,1.0,0.65625,0.73046875,0.7578125
random--la732,0.7109375,0.6796875,0.734375,0.67578125,0.7109375,0.69921875,0.62890625,0.71484375,0.703125,0.6875,0.70703125,0.66015625,0.73046875,0.703125,0.73046875,0.7265625,0.69140625,0.671875,0.7109375,0.71484375,0.67578125,0.70703125,0.6796875,0.6953125,0.71875,0.72265625,0.65625,1.0,0.72265625,0.734375
random--la83,0.70703125,0.72265625,0.76953125,0.734375,0.74609375,0.78125,0.71875,0.734375,0.72265625,0.72265625,0.765625,0.796875,0.7734375,0.73046875,0.7421875,0.76171875,0.796875,0.80859375,0.76171875,0.75,0.7734375,0.7421875,0.72265625,0.74609375,0.80078125,0.8125,0.73046875,0.72265625,1.0,0.81640625
random--la828,0.7734375,0.7734375,0.7890625,0.76171875,0.7890625,0.70703125,0.69140625,0.73828125,0.703125,0.6875,0.78515625,0.75390625,0.77734375,0.796875,0.75390625,0.7890625,0.80078125,0.7734375,0.734375,0.73046875,0.72265625,0.77734375,0.7734375,0.7578125,0.765625,0.77734375,0.7578125,0.734375,0.81640625,1.0
