road,one-plus-o29,random--la114,random--la123,random--la1014,random--la1017,random--la1021,random--la1022,random--la214,random--la231,random--la232,random--la314,random--la413,random--la425,random--la430,random--la435,random--la52,random--la519,random--la523,random--la531,random--la68,random--la614,random--la635,random--la653,random--la654,random--la655,random--la658,random--la661,random--la732,random--la83,random--la828
random--la425,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la430,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la435,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la52,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la519,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la523,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375
random--la531,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.875,0.875,0.875,0.875,0.9375,1.0,0.875,0.9375,0.875,0.875,0.9375,0.9375,0.875,0.875,0.875,0.875,0.875
random--la68,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la614,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375
random--la635,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la653,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la654,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375
random--la655,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375
random--la658,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la661,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la732,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la83,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
random--la828,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.875,1.0,0.9375,1.0,1.0,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0
