road,one-plus-o29,random--la114,random--la123,random--la1014,random--la1017,random--la1021,random--la1022,random--la214,random--la231,random--la232,random--la314,random--la413,random--la425,random--la430,random--la435,random--la52,random--la519,random--la523,random--la531,random--la68,random--la614,random--la635,random--la653,random--la654,random--la655,random--la658,random--la661,random--la732,random--la83,random--la828
one-plus-o29,1.0,0.8444444444444444,0.8444444444444444,0.8632478632478633,0.8166666666666667,0.7652777777777777,0.8652777777777778,0.8317460317460317,0.8555555555555555,0.7888888888888889,0.853968253968254,0.8,0.7902777777777777,0.7805555555555556,0.8355555555555556,0.8138888888888889,0.8152777777777778,0.8583333333333334,0.8103703703703704,0.7838383838383839,0.7930555555555555,0.8472222222222222,0.8222222222222222,0.8503703703703703,0.8305555555555555,0.7920634920634921,0.8296296296296296,0.8288888888888889,0.8097222222222222,0.8138888888888889
random--la114,0.8444444444444444,1.0,0.8343434343434344,0.8803418803418803,0.774074074074074,0.7984126984126985,0.8238095238095238,0.7904761904761906,0.788888888888889,0.7793650793650794,0.807936507936508,0.8206349206349206,0.8031746031746032,0.7857142857142857,0.7777777777777778,0.8555555555555556,0.8158730158730159,0.7984126984126985,0.8365079365079365,0.7757575757575758,0.8111111111111111,0.8317460317460318,0.8396825396825397,0.807936507936508,0.8634920634920635,0.8126984126984127,0.8537037037037037,0.8377777777777777,0.7936507936507936,0.8269841269841269
random--la123,0.8444444444444444,0.8343434343434344,1.0,0.8101010101010101,0.795959595959596,0.7838383838383838,0.8222222222222222,0.8262626262626263,0.8505050505050505,0.8323232323232324,0.8141414141414142,0.8323232323232324,0.8282828282828283,0.8262626262626263,0.8066666666666666,0.7858585858585859,0.8181818181818182,0.8040404040404041,0.806060606060606,0.7616161616161616,0.8303030303030303,0.9191919191919192,0.8202020202020202,0.7797979797979798,0.8565656565656565,0.8343434343434344,0.797979797979798,0.8311111111111111,0.8202020202020202,0.9050505050505051
random--la1014,0.8632478632478633,0.8803418803418803,0.8101010101010101,1.0,0.7870370370370371,0.8153846153846154,0.8837606837606837,0.7948717948717949,0.8341880341880342,0.8170940170940171,0.841025641025641,0.8478632478632478,0.8051282051282052,0.811965811965812,0.8244444444444444,0.8393162393162393,0.8632478632478633,0.8188034188034188,0.8700854700854701,0.7919191919191919,0.8222222222222222,0.8188034188034188,0.8444444444444444,0.7726495726495727,0.882051282051282,0.8290598290598291,0.8537037037037037,0.8244444444444445,0.7829059829059829,0.829059829059829
random--la1017,0.8166666666666667,0.774074074074074,0.795959595959596,0.7870370370370371,1.0,0.8296296296296296,0.8407407407407408,0.85,0.8148148148148149,0.8018518518518519,0.8481481481481482,0.7999999999999999,0.8055555555555556,0.7833333333333333,0.8577777777777778,0.8055555555555556,0.7888888888888889,0.8462962962962963,0.8166666666666667,0.7757575757575758,0.8055555555555556,0.8462962962962963,0.8296296296296296,0.8462962962962963,0.8222222222222223,0.8092592592592593,0.8462962962962963,0.8177777777777778,0.7944444444444444,0.8037037037037037
random--la1021,0.7652777777777777,0.7984126984126985,0.7838383838383838,0.8153846153846154,0.8296296296296296,1.0,0.7902777777777777,0.8142857142857143,0.825925925925926,0.8111111111111111,0.8269841269841269,0.7466666666666667,0.8012345679012346,0.8012345679012346,0.8400000000000001,0.7654320987654322,0.8333333333333333,0.7888888888888889,0.7837037037037038,0.8404040404040405,0.7765432098765432,0.7861111111111111,0.7703703703703704,0.7851851851851852,0.8098765432098766,0.7761904761904762,0.7962962962962963,0.8066666666666666,0.7765432098765432,0.7802469135802469
random--la1022,0.8652777777777778,0.8238095238095238,0.8222222222222222,0.8837606837606837,0.8407407407407408,0.7902777777777777,1.0,0.8301587301587301,0.8486111111111111,0.7861111111111111,0.8428571428571429,0.8118518518518518,0.8458333333333333,0.798611111111111,0.8822222222222222,0.8388888888888889,0.8541666666666666,0.8194444444444444,0.8133333333333334,0.7898989898989899,0.8222222222222222,0.8458333333333333,0.8333333333333334,0.8385185185185186,0.8722222222222222,0.7857142857142857,0.8740740740740741,0.8422222222222222,0.788888888888889,0.7986111111111112
random--la214,0.8317460317460317,0.7904761904761904,0.8262626262626263,0.7948717948717949,0.85,0.8142857142857143,0.8301587301587301,1.0,0.846031746031746,0.8206349206349206,0.8777777777777778,0.7857142857142857,0.8285714285714285,0.807936507936508,0.8377777777777777,0.8317460317460317,0.8476190476190476,0.819047619047619,0.8571428571428572,0.795959595959596,0.8476190476190476,0.807936507936508,0.8333333333333333,0.8142857142857143,0.8444444444444444,0.8158730158730159,0.8055555555555556,0.8022222222222222,0.846031746031746,0.8333333333333333
random--la231,0.8555555555555555,0.788888888888889,0.8505050505050505,0.8341880341880342,0.8148148148148149,0.825925925925926,0.8486111111111111,0.846031746031746,1.0,0.8058479532163743,0.8857142857142857,0.8192592592592592,0.7975308641975308,0.8133333333333332,0.8711111111111112,0.8074074074074075,0.8382716049382716,0.8011111111111111,0.7911111111111111,0.8545454545454545,0.8066666666666666,0.8055555555555556,0.8209876543209876,0.8340740740740741,0.8055555555555556,0.8142857142857143,0.8111111111111111,0.9333333333333333,0.8188888888888888,0.8514619883040936
random--la232,0.7888888888888889,0.7793650793650794,0.8323232323232324,0.8170940170940171,0.8018518518518519,0.8111111111111111,0.7861111111111111,0.8206349206349206,0.8058479532163743,1.0,0.8253968253968254,0.76,0.8160493827160493,0.7964912280701755,0.8888888888888888,0.7888888888888889,0.7901234567901234,0.776608187134503,0.8148148148148149,0.793939393939394,0.8315789473684211,0.8236111111111111,0.8481481481481481,0.797037037037037,0.8269005847953217,0.7634920634920634,0.812962962962963,0.808888888888889,0.7918128654970761,0.8140350877192982
