road,one-plus-o217,one-plus-o243,random--la17,random--la112,random--la114,random--la119,random--la125,random--la24,random--la26,random--la211,random--la213,random--la217,random--la218,random--la221,random--la33,random--la318,random--la435,random--la52,random--la635,random--la650,random--la658,random--la660,random--la727,random--la729,random--la86,random--la819,random--la93,random--la94,random--la915,random--la918
one-plus-o217,1.0,0.921875,0.8125,0.9140625,0.87109375,0.8125,0.91015625,0.890625,0.91796875,0.87890625,0.890625,0.91015625,0.90625,0.859375,0.88671875,0.80859375,0.875,0.91796875,0.89453125,0.90234375,0.875,0.8671875,0.90625,0.87109375,0.9140625,0.890625,0.8828125,0.89453125,0.91015625,0.8046875
one-plus-o243,0.921875,1.0,0.8046875,0.90625,0.86328125,0.8046875,0.91796875,0.8828125,0.92578125,0.88671875,0.8984375,0.90234375,0.9140625,0.8515625,0.87890625,0.80859375,0.8671875,0.91796875,0.88671875,0.89453125,0.8828125,0.8828125,0.8828125,0.86328125,0.921875,0.8828125,0.8828125,0.87890625,0.90234375,0.8125
random--la17,0.8125,0.8046875,1.0,0.8671875,0.92578125,0.9921875,0.83203125,0.9140625,0.87890625,0.91015625,0.8828125,0.87890625,0.875,0.9453125,0.91015625,0.84765625,0.9140625,0.83984375,0.88671875,0.90234375,0.9140625,0.890625,0.859375,0.87890625,0.84375,0.8984375,0.9140625,0.90234375,0.84765625,0.9296875
random--la112,0.9140625,0.90625,0.8671875,1.0,0.94140625,0.8671875,0.92578125,0.9453125,0.95703125,0.95703125,0.9609375,0.94921875,0.953125,0.921875,0.93359375,0.86328125,0.9296875,0.92578125,0.95703125,0.94140625,0.9453125,0.9296875,0.953125,0.93359375,0.9296875,0.9375,0.9453125,0.94921875,0.92578125,0.875
random--la114,0.87109375,0.86328125,0.92578125,0.94140625,1.0,0.92578125,0.8984375,0.96484375,0.9375,0.9765625,0.94921875,0.9375,0.93359375,0.98046875,0.96875,0.8984375,0.94921875,0.8984375,0.9453125,0.9453125,0.96484375,0.94921875,0.92578125,0.9453125,0.91015625,0.96484375,0.97265625,0.9609375,0.9140625,0.91796875
random--la119,0.8125,0.8046875,0.9921875,0.8671875,0.92578125,1.0,0.83203125,0.9140625,0.87890625,0.91015625,0.8828125,0.87890625,0.875,0.9453125,0.91015625,0.85546875,0.9140625,0.83984375,0.88671875,0.90234375,0.9140625,0.890625,0.859375,0.88671875,0.84375,0.8984375,0.9140625,0.90234375,0.84765625,0.9296875
random--la125,0.91015625,0.91796875,0.83203125,0.92578125,0.8984375,0.83203125,1.0,0.91015625,0.921875,0.9140625,0.93359375,0.921875,0.91796875,0.88671875,0.90625,0.828125,0.90234375,0.921875,0.90625,0.9140625,0.90234375,0.89453125,0.91015625,0.890625,0.94140625,0.91015625,0.91015625,0.90625,0.921875,0.83203125
random--la24,0.890625,0.8828125,0.9140625,0.9453125,0.96484375,0.9140625,0.91015625,1.0,0.94921875,0.95703125,0.9609375,0.92578125,0.953125,0.9609375,0.96484375,0.89453125,0.9609375,0.91015625,0.94140625,0.95703125,0.953125,0.9296875,0.9453125,0.94140625,0.90625,0.9609375,0.9609375,0.95703125,0.91015625,0.8984375
random--la26,0.91796875,0.92578125,0.87890625,0.95703125,0.9375,0.87890625,0.921875,0.94921875,1.0,0.9375,0.94140625,0.9453125,0.98046875,0.92578125,0.9375,0.8671875,0.94140625,0.9296875,0.9296875,0.9609375,0.93359375,0.93359375,0.93359375,0.9296875,0.93359375,0.93359375,0.93359375,0.953125,0.921875,0.87109375
random--la211,0.87890625,0.88671875,0.91015625,0.95703125,0.9765625,0.91015625,0.9140625,0.95703125,0.9375,1.0,0.96484375,0.9453125,0.94140625,0.96484375,0.9609375,0.890625,0.93359375,0.9140625,0.9609375,0.9453125,0.98828125,0.95703125,0.91796875,0.9453125,0.92578125,0.96484375,0.98828125,0.953125,0.90625,0.91015625
random--la213,0.890625,0.8984375,0.8828125,0.9609375,0.94921875,0.8828125,0.93359375,0.9609375,0.94140625,0.96484375,1.0,0.94140625,0.953125,0.9375,0.94921875,0.87109375,0.953125,0.93359375,0.95703125,0.95703125,0.9609375,0.953125,0.9375,0.95703125,0.921875,0.9609375,0.96875,0.96484375,0.90234375,0.8828125
random--la217,0.91015625,0.90234375,0.87890625,0.94921875,0.9375,0.87890625,0.921875,0.92578125,0.9453125,0.9453125,0.94140625,1.0,0.93359375,0.92578125,0.9375,0.859375,0.92578125,0.9375,0.9453125,0.9453125,0.94140625,0.91796875,0.92578125,0.9296875,0.93359375,0.93359375,0.94921875,0.9453125,0.9375,0.87109375
random--la218,0.90625,0.9140625,0.875,0.953125,0.93359375,0.875,0.91796875,0.953125,0.98046875,0.94140625,0.953125,0.93359375,1.0,0.921875,0.93359375,0.86328125,0.9375,0.93359375,0.93359375,0.97265625,0.9453125,0.953125,0.9296875,0.94140625,0.9296875,0.9453125,0.9453125,0.95703125,0.91796875,0.8671875
random--la221,0.859375,0.8515625,0.9453125,0.921875,0.98046875,0.9453125,0.88671875,0.9609375,0.92578125,0.96484375,0.9375,0.92578125,0.921875,1.0,0.96484375,0.89453125,0.9453125,0.88671875,0.93359375,0.94921875,0.953125,0.9375,0.9140625,0.93359375,0.8984375,0.953125,0.9609375,0.94921875,0.89453125,0.9296875
random--la33,0.88671875,0.87890625,0.91015625,0.93359375,0.96875,0.91015625,0.90625,0.96484375,0.9375,0.9609375,0.94921875,0.9375,0.93359375,0.96484375,1.0,0.921875,0.94140625,0.90625,0.9296875,0.953125,0.94921875,0.93359375,0.94140625,0.9453125,0.91796875,0.98828125,0.95703125,0.9609375,0.90625,0.89453125
random--la318,0.80859375,0.80859375,0.84765625,0.86328125,0.8984375,0.85546875,0.828125,0.89453125,0.8671875,0.890625,0.87109375,0.859375,0.86328125,0.89453125,0.921875,1.0,0.87109375,0.828125,0.8515625,0.875,0.88671875,0.87109375,0.87109375,0.8828125,0.83984375,0.91015625,0.87890625,0.8828125,0.828125,0.83984375
random--la435,0.875,0.8671875,0.9140625,0.9296875,0.94921875,0.9140625,0.90234375,0.9609375,0.94140625,0.93359375,0.953125,0.92578125,0.9375,0.9453125,0.94140625,0.87109375,1.0,0.90234375,0.92578125,0.94140625,0.9375,0.921875,0.9296875,0.93359375,0.890625,0.9453125,0.9453125,0.95703125,0.89453125,0.8984375
random--la52,0.91796875,0.91796875,0.83984375,0.92578125,0.8984375,0.83984375,0.921875,0.91015625,0.9296875,0.9140625,0.93359375,0.9375,0.93359375,0.88671875,0.90625,0.828125,0.90234375,1.0,0.9296875,0.9296875,0.91796875,0.90234375,0.90234375,0.90625,0.93359375,0.91796875,0.92578125,0.921875,0.9140625,0.83984375
random--la635,0.89453125,0.88671875,0.88671875,0.95703125,0.9453125,0.88671875,0.90625,0.94140625,0.9296875,0.9609375,0.95703125,0.9453125,0.93359375,0.93359375,0.9296875,0.8515625,0.92578125,0.9296875,1.0,0.9375,0.96484375,0.94140625,0.93359375,0.9375,0.91796875,0.94140625,0.97265625,0.953125,0.9140625,0.88671875
random--la650,0.90234375,0.89453125,0.90234375,0.94140625,0.9453125,0.90234375,0.9140625,0.95703125,0.9609375,0.9453125,0.95703125,0.9453125,0.97265625,0.94921875,0.953125,0.875,0.94140625,0.9296875,0.9375,1.0,0.94921875,0.94921875,0.92578125,0.953125,0.92578125,0.95703125,0.95703125,0.96875,0.921875,0.88671875
random--la658,0.875,0.8828125,0.9140625,0.9453125,0.96484375,0.9140625,0.90234375,0.953125,0.93359375,0.98828125,0.9609375,0.94140625,0.9453125,0.953125,0.94921875,0.88671875,0.9375,0.91796875,0.96484375,0.94921875,1.0,0.9609375,0.90625,0.94140625,0.9140625,0.9609375,0.9921875,0.95703125,0.90234375,0.90625
