road,one-plus-o217,one-plus-o243,random--la17,random--la112,random--la114,random--la119,random--la125,random--la24,random--la26,random--la211,random--la213,random--la217,random--la218,random--la221,random--la33,random--la318,random--la435,random--la52,random--la635,random--la650,random--la658,random--la660,random--la727,random--la729,random--la86,random--la819,random--la93,random--la94,random--la915,random--la918
one-plus-o217,1.0,0.7578125,0.5625,0.7265625,0.75,0.5625,0.78515625,0.7421875,0.765625,0.78515625,0.76953125,0.7578125,0.80078125,0.671875,0.66796875,0.734375,0.71484375,0.796875,0.79296875,0.6953125,0.76171875,0.80078125,0.78125,0.69921875,0.79296875,0.70703125,0.765625,0.7421875,0.76171875,0.62109375
one-plus-o243,0.7578125,1.0,0.6484375,0.7421875,0.7265625,0.6484375,0.77734375,0.703125,0.7734375,0.76953125,0.76953125,0.75,0.79296875,0.6875,0.73046875,0.7109375,0.72265625,0.7421875,0.76953125,0.6640625,0.76953125,0.75390625,0.7734375,0.69140625,0.76953125,0.66015625,0.7734375,0.7265625,0.78515625,0.68359375
random--la17,0.5625,0.6484375,1.0,0.6875,0.765625,0.9921875,0.65234375,0.7421875,0.6484375,0.67578125,0.68359375,0.671875,0.62109375,0.7890625,0.73828125,0.6875,0.76953125,0.6640625,0.68359375,0.703125,0.70703125,0.71484375,0.640625,0.65234375,0.66015625,0.71484375,0.6953125,0.6953125,0.71484375,0.90234375
random--la112,0.7265625,0.7421875,0.6875,1.0,0.7421875,0.6875,0.76171875,0.7421875,0.78125,0.81640625,0.77734375,0.796875,0.81640625,0.71875,0.69140625,0.75,0.74609375,0.7890625,0.77734375,0.734375,0.79296875,0.79296875,0.7734375,0.69140625,0.71484375,0.72265625,0.796875,0.796875,0.73046875,0.72265625
random--la114,0.75,0.7265625,0.765625,0.7421875,1.0,0.765625,0.73046875,0.8359375,0.765625,0.77734375,0.81640625,0.796875,0.78515625,0.828125,0.76171875,0.75,0.77734375,0.7890625,0.79296875,0.7421875,0.80078125,0.76171875,0.75,0.70703125,0.75390625,0.76953125,0.7890625,0.8125,0.76171875,0.81640625
random--la119,0.5625,0.6484375,0.9921875,0.6875,0.765625,1.0,0.65234375,0.7421875,0.6484375,0.67578125,0.68359375,0.671875,0.62109375,0.7890625,0.73828125,0.6796875,0.76953125,0.6640625,0.68359375,0.703125,0.70703125,0.71484375,0.640625,0.65234375,0.66015625,0.71484375,0.6953125,0.6953125,0.71484375,0.90234375
random--la125,0.78515625,0.77734375,0.65234375,0.76171875,0.73046875,0.65234375,1.0,0.77734375,0.76171875,0.796875,0.78125,0.76171875,0.765625,0.74609375,0.703125,0.73046875,0.7734375,0.77734375,0.7890625,0.68359375,0.7890625,0.8046875,0.80859375,0.6953125,0.8046875,0.7265625,0.80859375,0.77734375,0.7578125,0.703125
random--la24,0.7421875,0.703125,0.7421875,0.7421875,0.8359375,0.7421875,0.77734375,1.0,0.7578125,0.83203125,0.80859375,0.796875,0.79296875,0.8125,0.75390625,0.765625,0.81640625,0.7890625,0.82421875,0.8125,0.81640625,0.80859375,0.7734375,0.73046875,0.75390625,0.79296875,0.8046875,0.8203125,0.73046875,0.79296875
random--la26,0.765625,0.7734375,0.6484375,0.78125,0.765625,0.6484375,0.76171875,0.7578125,1.0,0.79296875,0.80078125,0.796875,0.84765625,0.71875,0.76171875,0.734375,0.76953125,0.8203125,0.79296875,0.71875,0.80078125,0.76953125,0.78125,0.70703125,0.75390625,0.73828125,0.78125,0.7734375,0.71484375,0.71484375
random--la211,0.78515625,0.76953125,0.67578125,0.81640625,0.77734375,0.67578125,0.796875,0.83203125,0.79296875,1.0,0.8125,0.80078125,0.8515625,0.78515625,0.7734375,0.76953125,0.78125,0.80078125,0.8203125,0.76953125,0.8515625,0.875,0.83203125,0.75,0.7890625,0.75,0.88671875,0.80078125,0.734375,0.71875
random--la213,0.76953125,0.76953125,0.68359375,0.77734375,0.81640625,0.68359375,0.78125,0.80859375,0.80078125,0.8125,1.0,0.78515625,0.828125,0.79296875,0.8125,0.76171875,0.8125,0.80859375,0.84375,0.76953125,0.8125,0.78125,0.81640625,0.8046875,0.8046875,0.7890625,0.82421875,0.81640625,0.7109375,0.7265625
