road,one-plus-o217,one-plus-o243,random--la17,random--la112,random--la114,random--la119,random--la125,random--la24,random--la26,random--la211,random--la213,random--la217,random--la218,random--la221,random--la33,random--la318,random--la435,random--la52,random--la635,random--la650,random--la658,random--la660,random--la727,random--la729,random--la86,random--la819,random--la93,random--la94,random--la915,random--la918
one-plus-o217,1.0,0.8457516339869281,0.855026455026455,0.807843137254902,0.8206349206349206,0.8023391812865497,0.825925925925926,0.9025641025641026,0.7906432748538011,0.8345679012345679,0.8280701754385965,0.8188888888888888,0.8210526315789474,0.8740740740740741,0.8174603174603174,0.8280701754385965,0.8022222222222222,0.854320987654321,0.8180555555555555,0.8091503267973856,0.8253968253968254,0.8352941176470589,0.8181818181818181,0.8522875816993464,0.8185185185185184,0.780952380952381,0.8484848484848485,0.8266666666666667,0.8462962962962963,0.811965811965812
one-plus-o243,0.8457516339869281,1.0,0.7882352941176471,0.8,0.8047619047619048,0.8130718954248366,0.7947712418300654,0.7965811965811966,0.8,0.8156862745098039,0.837908496732026,0.7895424836601308,0.7947712418300653,0.8629629629629629,0.8206349206349206,0.7725490196078432,0.8244444444444445,0.8222222222222222,0.8,0.7673202614379085,0.7555555555555555,0.803921568627451,0.8274509803921568,0.8313725490196079,0.8209150326797385,0.7904761904761904,0.7947712418300653,0.8296296296296296,0.8388888888888889,0.7794871794871795
random--la17,0.855026455026455,0.7882352941176471,1.0,0.8026143790849674,0.8206349206349206,0.8011695906432749,0.8123456790123457,0.8307692307692308,0.791812865497076,0.8296296296296296,0.7871345029239766,0.8166666666666667,0.8105263157894737,0.8555555555555556,0.8174603174603174,0.8093567251461988,0.8422222222222222,0.845679012345679,0.8361111111111111,0.8444444444444444,0.792063492063492,0.8065359477124183,0.8275132275132275,0.8222222222222222,0.8530864197530864,0.8222222222222222,0.8137566137566138,0.8088888888888889,0.8648148148148148,0.8769230769230769
random--la112,0.807843137254902,0.8,0.8026143790849674,1.0,0.7793650793650794,0.7725490196078432,0.788235294117647,0.7948717948717949,0.7856209150326797,0.7830065359477124,0.8052287581699347,0.7816993464052288,0.8026143790849674,0.8055555555555556,0.8031746031746032,0.7790849673202614,0.8444444444444444,0.8130718954248366,0.8222222222222222,0.7973856209150327,0.7825396825396825,0.7973856209150327,0.8026143790849674,0.8222222222222222,0.7712418300653594,0.7698412698412699,0.7895424836601308,0.7985185185185185,0.8277777777777778,0.8188034188034188
random--la114,0.8206349206349206,0.8047619047619048,0.8206349206349206,0.7793650793650794,1.0,0.834920634920635,0.8126984126984127,0.8376068376068376,0.8126984126984127,0.8063492063492064,0.8555555555555556,0.8825396825396825,0.8492063492063493,0.837037037037037,0.8,0.8238095238095238,0.7777777777777778,0.8555555555555556,0.8317460317460318,0.8,0.8126984126984127,0.7873015873015874,0.853968253968254,0.8571428571428572,0.8396825396825397,0.8412698412698413,0.8269841269841269,0.8111111111111111,0.8833333333333333,0.788034188034188
random--la119,0.8023391812865497,0.8130718954248366,0.8011695906432749,0.7725490196078432,0.834920634920635,1.0,0.8197530864197531,0.811965811965812,0.7929824561403509,0.8098765432098766,0.8233918128654971,0.808187134502924,0.8,0.8092592592592592,0.8317460317460318,0.760233918128655,0.8222222222222222,0.791358024691358,0.825,0.8248366013071895,0.8333333333333333,0.7882352941176471,0.8245614035087719,0.8431372549019608,0.8061728395061728,0.7952380952380953,0.816374269005848,0.837037037037037,0.8796296296296297,0.7863247863247863
random--la125,0.825925925925926,0.7947712418300654,0.8123456790123457,0.788235294117647,0.8126984126984127,0.8197530864197531,1.0,0.8632478632478633,0.7691358024691357,0.7950617283950617,0.8345679012345679,0.791358024691358,0.7962962962962963,0.8240740740740741,0.819047619047619,0.8271604938271605,0.8466666666666667,0.8358024691358025,0.8319444444444445,0.8300653594771242,0.7730158730158729,0.7908496732026143,0.8271604938271605,0.8130718954248366,0.7987654320987654,0.7746031746031746,0.8111111111111111,0.8340740740740741,0.7833333333333333,0.8085470085470086
random--la24,0.9025641025641026,0.7965811965811966,0.8307692307692308,0.7948717948717949,0.8376068376068376,0.811965811965812,0.8632478632478633,1.0,0.7675213675213675,0.8102564102564103,0.8581196581196582,0.8051282051282052,0.8427350427350427,0.8685185185185185,0.8376068376068376,0.8068376068376069,0.7644444444444445,0.8017094017094017,0.8170940170940171,0.8307692307692308,0.7965811965811966,0.7948717948717948,0.8358974358974359,0.8547008547008548,0.8136752136752137,0.7931623931623931,0.8512820512820514,0.8051282051282052,0.8055555555555556,0.7675213675213675
random--la26,0.7906432748538011,0.8,0.791812865497076,0.7856209150326797,0.8126984126984127,0.7929824561403509,0.7691358024691357,0.7675213675213675,1.0,0.7876543209876543,0.8222222222222222,0.7883040935672515,0.8643274853801169,0.8481481481481481,0.853968253968254,0.7801169590643274,0.8444444444444444,0.7901234567901234,0.8402777777777778,0.8,0.8365079365079365,0.8209150326797385,0.776608187134503,0.7908496732026145,0.7802469135802469,0.7904761904761904,0.8701754385964913,0.8385185185185186,0.7981481481481482,0.8324786324786325
random--la211,0.8345679012345679,0.8156862745098039,0.8296296296296296,0.7830065359477124,0.8063492063492064,0.8098765432098766,0.7950617283950616,0.8102564102564103,0.7876543209876543,1.0,0.782716049382716,0.8296296296296296,0.7728395061728395,0.8444444444444444,0.8158730158730159,0.8209876543209876,0.8511111111111112,0.8407407407407408,0.8319444444444444,0.7947712418300654,0.8365079365079364,0.7816993464052288,0.8172839506172839,0.8091503267973856,0.808641975308642,0.8031746031746032,0.7777777777777778,0.8237037037037037,0.8537037037037037,0.7948717948717949
random--la213,0.8280701754385965,0.837908496732026,0.7871345029239766,0.8052287581699347,0.8555555555555556,0.823391812865497,0.8345679012345679,0.8581196581196582,0.8222222222222222,0.782716049382716,1.0,0.7742690058479532,0.8456140350877193,0.8648148148148148,0.8333333333333333,0.808187134502924,0.8333333333333334,0.8024691358024691,0.8236111111111111,0.7960784313725491,0.807936507936508,0.7816993464052286,0.816374269005848,0.8392156862745098,0.8049382716049382,0.7904761904761906,0.8280701754385965,0.84,0.8388888888888889,0.7606837606837606
random--la217,0.8188888888888888,0.7895424836601308,0.8166666666666667,0.7816993464052288,0.8825396825396825,0.808187134502924,0.791358024691358,0.8051282051282052,0.7883040935672515,0.8296296296296296,0.7742690058479532,1.0,0.8070175438596491,0.8518518518518519,0.8158730158730159,0.7918128654970761,0.7822222222222223,0.8209876543209876,0.7944444444444444,0.7869281045751634,0.8269841269841269,0.7790849673202614,0.8333333333333333,0.8352941176470589,0.8629629629629629,0.8269841269841269,0.7922222222222223,0.8340740740740741,0.8518518518518519,0.7709401709401709
random--la218,0.8210526315789474,0.7947712418300653,0.8105263157894737,0.8026143790849674,0.8492063492063493,0.8,0.7962962962962963,0.8427350427350427,0.8643274853801169,0.7728395061728395,0.8456140350877194,0.8070175438596491,1.0,0.8240740740740741,0.8317460317460317,0.8245614035087719,0.9088888888888889,0.8061728395061728,0.8097222222222222,0.8496732026143791,0.834920634920635,0.8117647058823529,0.8280701754385964,0.8392156862745098,0.8135802469135802,0.8015873015873016,0.8269005847953217,0.8177777777777778,0.8185185185185185,0.8068376068376069
random--la221,0.8740740740740741,0.8629629629629629,0.8555555555555556,0.8055555555555556,0.837037037037037,0.8092592592592592,0.8240740740740741,0.8685185185185185,0.8481481481481481,0.8444444444444444,0.8648148148148148,0.8518518518518519,0.8240740740740741,1.0,0.8888888888888888,0.812962962962963,0.788888888888889,0.8537037037037037,0.8296296296296296,0.8203703703703704,0.8407407407407408,0.8240740740740741,0.8851851851851852,0.8481481481481481,0.8481481481481481,0.8074074074074075,0.8870370370370371,0.812962962962963,0.8203703703703704,0.8
random--la33,0.8174603174603174,0.8206349206349206,0.8174603174603174,0.8031746031746032,0.8,0.8317460317460318,0.819047619047619,0.8376068376068376,0.853968253968254,0.8158730158730159,0.8333333333333333,0.8158730158730159,0.8317460317460317,0.8888888888888888,1.0,0.7857142857142857,0.8044444444444445,0.7873015873015873,0.8,0.8,0.8,0.819047619047619,0.8269841269841269,0.8412698412698413,0.8269841269841269,0.7841269841269841,0.8095238095238095,0.8,0.7870370370370371,0.8324786324786325
random--la318,0.8280701754385965,0.7725490196078432,0.8093567251461988,0.7790849673202614,0.8238095238095238,0.760233918128655,0.8271604938271605,0.8068376068376069,0.7801169590643274,0.8209876543209876,0.8081871345029239,0.7918128654970761,0.8245614035087719,0.812962962962963,0.7857142857142857,1.0,0.8844444444444445,0.8333333333333334,0.7861111111111111,0.7803921568627452,0.8,0.7699346405228757,0.8339181286549707,0.7751633986928105,0.7987654320987655,0.7761904761904762,0.775438596491228,0.7837037037037037,0.8,0.8102564102564103
random--la435,0.8022222222222222,0.8244444444444445,0.8422222222222222,0.8444444444444444,0.7777777777777778,0.8222222222222222,0.8466666666666667,0.7644444444444445,0.8444444444444444,0.8511111111111112,0.8333333333333334,0.7822222222222223,0.9088888888888889,0.788888888888889,0.8044444444444445,0.8844444444444445,1.0,0.8200000000000001,0.8555555555555556,0.8266666666666667,0.8177777777777778,0.8755555555555555,0.8355555555555556,0.8177777777777778,0.7955555555555556,0.8044444444444445,0.88,0.8266666666666667,0.788888888888889,0.8311111111111111
random--la52,0.854320987654321,0.8222222222222222,0.845679012345679,0.8130718954248366,0.8555555555555556,0.791358024691358,0.8358024691358025,0.8017094017094017,0.7901234567901234,0.8407407407407408,0.8024691358024691,0.8209876543209876,0.8061728395061728,0.8537037037037037,0.7873015873015873,0.8333333333333334,0.8200000000000001,1.0,0.8111111111111111,0.7947712418300654,0.7857142857142857,0.8143790849673203,0.8061728395061729,0.8,0.8444444444444444,0.8222222222222222,0.8185185185185185,0.802962962962963,0.8740740740740741,0.8102564102564103
random--la635,0.8180555555555555,0.8,0.8361111111111111,0.8222222222222222,0.8317460317460318,0.825,0.8319444444444445,0.8170940170940171,0.8402777777777778,0.8319444444444444,0.8236111111111111,0.7944444444444444,0.8097222222222222,0.8296296296296296,0.8,0.7861111111111111,0.8555555555555556,0.8111111111111111,1.0,0.8125,0.8460317460317461,0.7972222222222222,0.8388888888888889,0.8375,0.8013888888888889,0.7634920634920634,0.8513888888888889,0.8059259259259259,0.8055555555555556,0.8324786324786325
random--la650,0.8091503267973856,0.7673202614379085,0.8444444444444444,0.7973856209150327,0.8,0.8248366013071895,0.8300653594771242,0.8307692307692308,0.8,0.7947712418300654,0.7960784313725491,0.7869281045751634,0.8496732026143791,0.8203703703703704,0.8,0.7803921568627452,0.8266666666666667,0.7947712418300654,0.8125,1.0,0.8142857142857143,0.8143790849673203,0.7895424836601307,0.8235294117647058,0.8575163398692811,0.7730158730158729,0.8156862745098039,0.802962962962963,0.7981481481481482,0.8512820512820513
random--la658,0.8253968253968254,0.7555555555555555,0.792063492063492,0.7825396825396825,0.8126984126984127,0.8333333333333333,0.7730158730158729,0.7965811965811966,0.8365079365079365,0.8365079365079364,0.807936507936508,0.8269841269841269,0.834920634920635,0.8407407407407408,0.8,0.8,0.8177777777777778,0.7857142857142857,0.8460317460317461,0.8142857142857143,1.0,0.7873015873015873,0.8301587301587301,0.8698412698412699,0.7857142857142857,0.7492063492063492,0.8507936507936509,0.7904761904761906,0.825925925925926,0.8034188034188035
random--la660,0.8352941176470589,0.803921568627451,0.8065359477124183,0.7973856209150327,0.7873015873015874,0.7882352941176471,0.7908496732026143,0.7948717948717948,0.8209150326797385,0.7816993464052288,0.7816993464052286,0.7790849673202614,0.8117647058823529,0.8240740740740741,0.819047619047619,0.7699346405228757,0.8755555555555555,0.8143790849673203,0.7972222222222222,0.8143790849673203,0.7873015873015873,1.0,0.7895424836601307,0.8052287581699347,0.8169934640522876,0.7952380952380953,0.8470588235294118,0.7911111111111111,0.8462962962962963,0.811965811965812
