road,random--la14,random--la115,random--la103,random--la109,random--la1018,random--la213,random--la215,random--la216,random--la38,random--la311,random--la322,random--la323,random--la49,random--la412,random--la414,random--la58,random--la510,random--la62,random--la616,random--la621,random--la625,random--la75,random--la88,random--la816,random--la820,random--la92,random--la96,random--la98,random--la918,random--la921
random--la14,1.0,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,1.0,0.875,1.0,0.875,1.0,0.9375,0.9375,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,1.0,0.9375,0.875,0.875,1.0,1.0,0.9375,0.9375
random--la115,0.9375,1.0,0.875,0.875,0.8125,0.8125,0.9375,0.875,0.9375,0.8125,0.9375,0.8125,0.9375,0.875,0.875,0.8125,0.9375,0.9375,0.8125,0.8125,0.8125,0.875,0.9375,0.875,0.8125,0.8125,0.9375,0.9375,0.875,0.875
random--la103,0.9375,0.875,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0
random--la109,0.9375,0.875,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0
random--la1018,0.875,0.8125,0.9375,0.9375,1.0,1.0,0.875,0.9375,0.875,1.0,0.875,1.0,0.875,0.9375,0.9375,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.875,0.9375,1.0,1.0,0.875,0.875,0.9375,0.9375
random--la213,0.875,0.8125,0.9375,0.9375,1.0,1.0,0.875,0.9375,0.875,1.0,0.875,1.0,0.875,0.9375,0.9375,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.875,0.9375,1.0,1.0,0.875,0.875,0.9375,0.9375
random--la215,1.0,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,1.0,0.875,1.0,0.875,1.0,0.9375,0.9375,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,1.0,0.9375,0.875,0.875,1.0,1.0,0.9375,0.9375
random--la216,0.9375,0.875,1.0,1.0,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0
random--la38,1.0,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,1.0,0.875,1.0,0.875,1.0,0.9375,0.9375,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,1.0,0.9375,0.875,0.875,1.0,1.0,0.9375,0.9375
random--la311,0.875,0.8125,0.9375,0.9375,1.0,1.0,0.875,0.9375,0.875,1.0,0.875,1.0,0.875,0.9375,0.9375,1.0,0.875,0.875,1.0,1.0,1.0,0.9375,0.875,0.9375,1.0,1.0,0.875,0.875,0.9375,0.9375
random--la322,1.0,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,1.0,0.875,1.0,0.875,1.0,0.9375,0.9375,0.875,1.0,1.0,0.875,0.875,0.875,0.9375,1.0,0.9375,0.875,0.875,1.0,1.0,0.9375,0.9375
