road,one-plus-o217,one-plus-o219,one-plus-o222,one-plus-o223,one-plus-o226,random--la13,random--la112,random--la114,random--la104,random--la107,random--la1010,random--la33,random--la43,random--la412,random--la430,random--la431,random--la438,random--la512,random--la514,random--la519,random--la532,random--la62,random--la621,random--la630,random--la655,random--la74,random--la712,random--la727,random--la819,random--la928
random--la1010,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.6153846153846154,0.8181818181818182,1.0,0.9090909090909091,0.75,0.8181818181818182,0.6666666666666666,0.9090909090909091,0.8333333333333334,0.6666666666666666,0.9090909090909091,0.75,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.8,0.75,0.8333333333333334,0.75,0.7272727272727273
random--la33,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,0.6666666666666666,0.8181818181818182,0.6923076923076923,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.75,1.0,0.9166666666666666,0.75,0.8333333333333334,0.8333333333333334,0.75,0.8181818181818182,0.75,0.6666666666666666,0.8181818181818182,0.7272727272727273,0.8333333333333334,0.9166666666666666,0.6923076923076923,0.6666666666666666
random--la43,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.75,0.75,0.8333333333333334,1.0,0.75,0.75,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,1.0,0.9090909090909091,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.6923076923076923,0.5384615384615384
random--la412,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5833333333333334,0.7272727272727273,0.6153846153846154,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.75,1.0,0.6666666666666666,0.9090909090909091,0.8333333333333334,0.6666666666666666,0.75,0.75,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.5833333333333334,0.7272727272727273,0.6363636363636364,0.75,0.8333333333333334,0.6153846153846154,0.5833333333333334
random--la430,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.75,0.8181818181818182,0.6666666666666666,0.75,0.75,0.6666666666666666,1.0,0.75,0.8333333333333334,0.6666666666666666,0.75,0.75,0.8181818181818182,0.9,0.8181818181818182,0.7272727272727273,0.9,0.6363636363636364,0.9090909090909091,0.8333333333333334,0.75,0.5833333333333334
random--la431,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,0.6666666666666666,0.8181818181818182,0.6923076923076923,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.75,1.0,0.9166666666666666,0.75,0.8333333333333334,0.8333333333333334,0.75,0.8181818181818182,0.75,0.6666666666666666,0.8181818181818182,0.7272727272727273,0.8333333333333334,0.9166666666666666,0.6923076923076923,0.6666666666666666
random--la438,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.75,0.8333333333333334,0.75,0.75,0.6666666666666666,0.9166666666666666,1.0,0.7692307692307693,0.6153846153846154
random--la512,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.7272727272727273,0.5833333333333334,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,1.0,0.75,0.75,0.6666666666666666,0.5833333333333334,0.8181818181818182,0.7272727272727273,0.5833333333333334,0.6363636363636364,0.75,0.8333333333333334,0.6153846153846154,0.5833333333333334
random--la514,0.75,0.75,0.75,0.75,0.75,0.75,0.8181818181818182,0.6666666666666666,0.6923076923076923,0.75,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.75,0.75,0.8333333333333334,0.9166666666666666,0.75,1.0,0.8333333333333334,0.75,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.6666666666666666
random--la519,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.75,0.75,0.8333333333333334,1.0,0.75,0.75,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,1.0,0.9090909090909091,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.6923076923076923,0.5384615384615384
random--la532,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.75,0.6666666666666666,0.6666666666666666,0.75,0.9090909090909091,0.6666666666666666,0.8181818181818182,0.75,0.8333333333333334,0.6666666666666666,0.75,0.9090909090909091,1.0,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.5,0.75,0.8333333333333334,0.75,0.5833333333333334
random--la62,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5833333333333334,0.6363636363636364,0.8,0.6666666666666666,0.9,0.7272727272727273,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.9,0.8181818181818182,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7272727272727273,1.0,0.7272727272727273,0.6363636363636364,1.0,0.7,0.8181818181818182,0.75,0.6666666666666666,0.6363636363636364
random--la621,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9,0.7272727272727273,0.75,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.8181818181818182,0.75,0.8333333333333334,0.8181818181818182,0.75,0.75,0.8181818181818182,0.7272727272727273,1.0,0.7272727272727273,0.7272727272727273,0.5,0.75,0.8333333333333334,0.75,0.7272727272727273
random--la630,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8,0.6363636363636364,0.8181818181818182,0.5833333333333334,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.7272727272727273,0.6666666666666666,0.75,0.7272727272727273,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.6363636363636364,0.7272727272727273,1.0,0.6363636363636364,0.7,0.6666666666666666,0.75,0.8181818181818182,0.6363636363636364
random--la655,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5833333333333334,0.6363636363636364,0.8,0.6666666666666666,0.9,0.7272727272727273,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.9,0.8181818181818182,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7272727272727273,1.0,0.7272727272727273,0.6363636363636364,1.0,0.7,0.8181818181818182,0.75,0.6666666666666666,0.6363636363636364
random--la74,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.8,0.8,0.7272727272727273,0.5833333333333334,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.5833333333333334,0.5,0.7,0.5,0.7,0.7,1.0,0.7272727272727273,0.6666666666666666,0.5833333333333334,0.5454545454545454
random--la712,0.75,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.9090909090909091,0.75,0.8333333333333334,0.8333333333333334,0.75,0.9090909090909091,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,0.8333333333333334,0.75,0.8181818181818182,0.75,0.6666666666666666,0.8181818181818182,0.7272727272727273,1.0,0.9166666666666666,0.6923076923076923,0.5384615384615384
random--la727,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.75,0.8333333333333334,0.75,0.75,0.6666666666666666,0.9166666666666666,1.0,0.7692307692307693,0.6153846153846154
random--la819,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.8181818181818182,0.6666666666666666,0.8333333333333334,0.6153846153846154,0.75,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.75,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.8333333333333334,0.6923076923076923,0.75,0.6666666666666666,0.75,0.8181818181818182,0.6666666666666666,0.5833333333333334,0.6923076923076923,0.7692307692307693,1.0,0.8181818181818182
random--la928,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8,0.6363636363636364,0.6666666666666666,0.5833333333333334,0.7272727272727273,0.6666666666666666,0.5384615384615384,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6153846153846154,0.5833333333333334,0.6666666666666666,0.5384615384615384,0.5833333333333334,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5384615384615384,0.6153846153846154,0.8181818181818182,1.0
