road,one-plus-o217,one-plus-o219,one-plus-o222,one-plus-o223,one-plus-o226,random--la13,random--la112,random--la114,random--la104,random--la107,random--la1010,random--la33,random--la43,random--la412,random--la430,random--la431,random--la438,random--la512,random--la514,random--la519,random--la532,random--la62,random--la621,random--la630,random--la655,random--la74,random--la712,random--la727,random--la819,random--la928
random--la1010,0.7304347826086957,0.7421052631578947,0.73,0.73,0.7222222222222222,0.8470588235294118,0.7473684210526316,0.7785714285714286,0.75,0.8,1.0,0.7928571428571428,0.740909090909091,0.8357142857142857,0.75,0.7782608695652173,0.7684210526315789,0.7529411764705882,0.7428571428571429,0.75,0.765,0.7714285714285715,0.744,0.7588235294117647,0.7458333333333333,0.7357142857142858,0.78,0.7692307692307692,0.7647058823529411,0.7636363636363637
random--la33,0.75,0.7571428571428571,0.7642857142857142,0.7714285714285715,0.8142857142857143,0.7642857142857142,0.8214285714285714,0.7357142857142858,0.7642857142857142,0.8,0.7928571428571428,1.0,0.7428571428571429,0.7857142857142857,0.7428571428571429,0.7642857142857142,0.7285714285714286,0.8214285714285714,0.7357142857142858,0.7642857142857142,0.7928571428571428,0.7357142857142858,0.7857142857142857,0.7714285714285715,0.7928571428571428,0.7214285714285714,0.7785714285714286,0.7785714285714286,0.7571428571428571,0.7785714285714286
random--la43,0.7272727272727273,0.7315789473684211,0.735,0.71,0.7090909090909091,0.7352941176470589,0.7210526315789474,0.8,0.7333333333333334,0.7578947368421053,0.740909090909091,0.7428571428571429,1.0,0.7714285714285715,0.6909090909090909,0.7136363636363636,0.736842105263158,0.8117647058823529,0.7571428571428571,0.7611111111111111,0.735,0.8,0.7727272727272727,0.7294117647058824,0.7545454545454545,0.7714285714285715,0.73,0.7818181818181819,0.7352941176470589,0.7318181818181818
random--la412,0.7714285714285715,0.7357142857142858,0.7571428571428571,0.7428571428571429,0.75,0.7642857142857142,0.7785714285714286,0.7357142857142858,0.7142857142857143,0.8,0.8357142857142857,0.7857142857142857,0.7714285714285715,1.0,0.7785714285714286,0.7857142857142857,0.7857142857142857,0.8642857142857143,0.7571428571428571,0.7571428571428571,0.8071428571428572,0.75,0.7928571428571428,0.7071428571428571,0.7785714285714286,0.7214285714285714,0.7642857142857142,0.8071428571428572,0.8,0.7571428571428571
random--la430,0.8090909090909091,0.736842105263158,0.7150000000000001,0.74,0.759090909090909,0.7529411764705882,0.736842105263158,0.7,0.7611111111111111,0.7842105263157895,0.75,0.7428571428571429,0.6909090909090909,0.7785714285714286,1.0,0.7863636363636364,0.7526315789473684,0.7705882352941177,0.7523809523809524,0.7333333333333334,0.74,0.7428571428571429,0.7181818181818183,0.7647058823529411,0.6954545454545454,0.7785714285714286,0.755,0.7772727272727273,0.7470588235294118,0.740909090909091
random--la431,0.7391304347826086,0.7473684210526316,0.7150000000000001,0.71,0.7217391304347827,0.7647058823529411,0.7473684210526316,0.7142857142857143,0.7888888888888889,0.7210526315789474,0.7782608695652173,0.7642857142857142,0.7136363636363636,0.7857142857142857,0.7863636363636364,1.0,0.7157894736842105,0.8294117647058823,0.7666666666666666,0.7666666666666666,0.74,0.8,0.7304347826086957,0.7235294117647059,0.7521739130434782,0.7785714285714286,0.765,0.7869565217391304,0.7764705882352941,0.7272727272727273
random--la438,0.7842105263157895,0.7842105263157895,0.7473684210526316,0.8368421052631578,0.8315789473684211,0.7470588235294118,0.7473684210526316,0.7571428571428571,0.7333333333333334,0.7157894736842105,0.7684210526315789,0.7285714285714286,0.736842105263158,0.7857142857142857,0.7526315789473684,0.7157894736842105,1.0,0.7235294117647059,0.7578947368421053,0.7722222222222223,0.7421052631578947,0.8,0.7157894736842105,0.7705882352941177,0.7526315789473684,0.8428571428571429,0.7263157894736842,0.7736842105263158,0.7705882352941177,0.8
random--la512,0.7352941176470589,0.7411764705882353,0.7176470588235294,0.7,0.7588235294117647,0.7823529411764706,0.7764705882352941,0.7785714285714286,0.7411764705882353,0.7411764705882353,0.7529411764705882,0.8214285714285714,0.8117647058823529,0.8642857142857143,0.7705882352941177,0.8294117647058823,0.7235294117647059,1.0,0.7647058823529411,0.7941176470588236,0.7764705882352941,0.7785714285714286,0.8058823529411765,0.7235294117647059,0.7764705882352941,0.75,0.7647058823529411,0.7647058823529411,0.8,0.7411764705882353
random--la514,0.719047619047619,0.7578947368421053,0.765,0.765,0.7714285714285715,0.8941176470588236,0.7210526315789474,0.75,0.7777777777777778,0.736842105263158,0.7428571428571429,0.7357142857142858,0.7571428571428571,0.7571428571428571,0.7523809523809524,0.7666666666666666,0.7578947368421053,0.7647058823529411,1.0,0.7166666666666667,0.76,0.75,0.7952380952380953,0.8647058823529412,0.8047619047619048,0.8,0.765,0.7904761904761904,0.7352941176470589,0.7619047619047619
random--la519,0.7888888888888889,0.75,0.7277777777777779,0.7444444444444445,0.7555555555555555,0.8,0.7333333333333334,0.7714285714285715,0.8055555555555556,0.7333333333333334,0.75,0.7642857142857142,0.7611111111111111,0.7571428571428571,0.7333333333333334,0.7666666666666666,0.7722222222222223,0.7941176470588236,0.7166666666666667,1.0,0.7666666666666666,0.8,0.7722222222222223,0.7411764705882353,0.7944444444444445,0.7714285714285715,0.75,0.7611111111111111,0.7764705882352941,0.7944444444444445
