road,random--la11,random--la117,random--la1018,random--la23,random--la24,random--la222,random--la38,random--la318,random--la415,random--la56,random--la57,random--la511,random--la63,random--la614,random--la617,random--la621,random--la622,random--la626,random--la74,random--la77,random--la79,random--la810,random--la811,random--la819,random--la820,random--la821,random--la822,random--la914,random--la921,random--la922
random--la11,1.0,0.8430335097001764,0.7837301587301587,0.8271604938271605,0.8571428571428572,0.7837301587301587,0.8010582010582011,0.8425925925925927,0.7971781305114639,0.7749766573295985,0.791005291005291,0.7680776014109347,0.8148148148148149,0.834920634920635,0.8112874779541447,0.7891156462585034,0.8148148148148149,0.7957671957671958,0.8587301587301588,0.7753357753357754,0.8117913832199547,0.8046398046398047,0.8185941043083901,0.8156966490299824,0.8105820105820106,0.7883597883597884,0.7821869488536155,0.7918871252204586,0.8236331569664903,0.7821869488536155
random--la117,0.8430335097001764,1.0,0.8363095238095238,0.8203842940685047,0.7868480725623583,0.8075396825396826,0.7576719576719577,0.8544973544973545,0.8379281537176274,0.7880485527544352,0.8304093567251463,0.8036758563074353,0.8544973544973545,0.8174603174603174,0.7652464494569758,0.8253968253968254,0.8055555555555556,0.8243386243386244,0.807936507936508,0.7985347985347986,0.8435374149659864,0.7692307692307693,0.8027210884353742,0.7928153717627402,0.8412698412698413,0.808688387635756,0.7844611528822055,0.8237259816207185,0.8337510442773601,0.8350970017636684
random--la1018,0.7837301587301587,0.8363095238095238,1.0,0.8154761904761905,0.8140589569160999,0.7966269841269842,0.7365079365079366,0.8267195767195767,0.8492063492063493,0.7609126984126984,0.8293650793650793,0.8095238095238095,0.8174603174603174,0.8365079365079365,0.7936507936507937,0.8253968253968254,0.8187830687830688,0.7788359788359789,0.8317460317460318,0.7728937728937729,0.8174603174603174,0.7997557997557998,0.790249433106576,0.8075396825396826,0.8105820105820106,0.8551587301587302,0.7976190476190477,0.8273809523809524,0.7886904761904763,0.8184523809523809
random--la23,0.8271604938271605,0.8203842940685047,0.8154761904761905,1.0,0.8616780045351474,0.7996031746031746,0.7513227513227514,0.8306878306878307,0.849624060150376,0.8132586367880486,0.8329156223893066,0.8178780284043442,0.8395061728395061,0.8555555555555556,0.8145363408521303,0.8650793650793651,0.7936507936507937,0.852910052910053,0.7952380952380953,0.8021978021978022,0.8185941043083901,0.8376068376068376,0.8163265306122449,0.8270676691729324,0.8063492063492064,0.8295739348370927,0.8028404344193818,0.8379281537176274,0.822890559732665,0.8051146384479718
random--la24,0.8571428571428572,0.7868480725623583,0.8140589569160999,0.8616780045351474,1.0,0.8707482993197279,0.8843537414965986,0.780045351473923,0.888888888888889,0.7482993197278911,0.8684807256235828,0.8616780045351474,0.8820861678004536,0.9160997732426304,0.9387755102040817,0.8616780045351474,0.8616780045351474,0.8752834467120182,0.8775510204081632,0.7233560090702948,0.8367346938775511,0.8390022675736961,0.854875283446712,0.8820861678004536,0.8798185941043084,0.8208616780045352,0.8526077097505669,0.800453514739229,0.8412698412698413,0.9024943310657596
random--la222,0.7837301587301587,0.8075396825396826,0.7966269841269842,0.7996031746031746,0.8707482993197279,1.0,0.8010582010582011,0.8148148148148149,0.7876984126984128,0.8224206349206349,0.8402777777777778,0.8065476190476191,0.8402777777777778,0.834920634920635,0.7906746031746033,0.8027210884353742,0.794973544973545,0.7862433862433863,0.873015873015873,0.8070818070818071,0.7913832199546487,0.8253968253968254,0.8129251700680272,0.7936507936507937,0.7798941798941799,0.7718253968253969,0.7886904761904763,0.7986111111111112,0.8253968253968254,0.75
random--la38,0.8010582010582011,0.7576719576719577,0.7365079365079366,0.7513227513227514,0.8843537414965986,0.8010582010582011,1.0,0.8029100529100529,0.7714285714285715,0.7767195767195767,0.7957671957671958,0.7428571428571429,0.7661375661375662,0.8571428571428572,0.8253968253968255,0.7811791383219955,0.8253968253968255,0.801058201058201,0.8174603174603174,0.7582417582417582,0.7551020408163266,0.7338217338217339,0.746031746031746,0.7968253968253969,0.7714285714285715,0.7703703703703704,0.7407407407407407,0.7555555555555556,0.7671957671957672,0.7566137566137566
random--la318,0.8425925925925927,0.8544973544973545,0.8267195767195767,0.8306878306878307,0.780045351473923,0.8148148148148149,0.8029100529100529,1.0,0.8386243386243386,0.798941798941799,0.828042328042328,0.802910052910053,0.8121693121693122,0.7857142857142857,0.8121693121693122,0.8002645502645503,0.8068783068783069,0.8425925925925926,0.8206349206349206,0.7857142857142857,0.8306878306878307,0.7870370370370371,0.8240740740740741,0.8624338624338624,0.798941798941799,0.8148148148148149,0.8214285714285714,0.8293650793650794,0.8425925925925926,0.8505291005291006
random--la415,0.7971781305114639,0.8379281537176274,0.8492063492063493,0.849624060150376,0.888888888888889,0.7876984126984128,0.7714285714285715,0.8386243386243386,1.0,0.796451914098973,0.8023809523809524,0.8388888888888889,0.8368606701940036,0.8650793650793651,0.8492063492063493,0.8412698412698414,0.8002645502645503,0.853968253968254,0.888888888888889,0.7936507936507937,0.8310657596371882,0.8144078144078144,0.8197278911564626,0.8153717627401839,0.8232804232804233,0.8379281537176274,0.819047619047619,0.8126984126984127,0.8293650793650793,0.8747795414462081
random--la56,0.7749766573295985,0.7880485527544352,0.7609126984126984,0.8132586367880486,0.7482993197278911,0.8224206349206349,0.7767195767195767,0.798941798941799,0.796451914098973,1.0,0.7955182072829132,0.7936507936507937,0.7796451914098973,0.7793650793650794,0.7609710550887022,0.7891156462585034,0.7857142857142857,0.8105820105820106,0.7984126984126985,0.7875457875457876,0.8095238095238095,0.7692307692307692,0.7743764172335601,0.7871148459383754,0.7555555555555555,0.7824463118580766,0.7787114845938377,0.792717086834734,0.761904761904762,0.7861811391223157
