road,random--la11,random--la117,random--la1018,random--la23,random--la24,random--la222,random--la38,random--la318,random--la415,random--la56,random--la57,random--la511,random--la63,random--la614,random--la617,random--la621,random--la622,random--la626,random--la74,random--la77,random--la79,random--la810,random--la811,random--la819,random--la820,random--la821,random--la822,random--la914,random--la921,random--la922
random--la11,1.0,1.0,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,0.875,0.9375,0.875,0.875,1.0
random--la117,1.0,1.0,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,0.875,0.9375,0.875,0.875,1.0
random--la1018,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la23,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la24,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la222,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la38,1.0,1.0,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,0.875,0.9375,0.875,0.875,1.0
random--la318,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la415,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la56,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la57,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la511,1.0,1.0,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,0.875,0.9375,0.875,0.875,1.0
random--la63,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la614,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la617,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la621,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la622,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la626,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la74,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la77,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la79,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.9375,1.0,0.9375,1.0,1.0,1.0,0.9375,0.8125,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375
random--la810,0.875,0.875,0.9375,1.0,0.9375,1.0,0.875,0.9375,0.9375,1.0,1.0,0.875,1.0,0.9375,0.9375,1.0,0.9375,1.0,0.9375,0.9375,0.9375,1.0,0.75,0.875,0.9375,1.0,0.9375,1.0,1.0,0.875
random--la811,0.875,0.875,0.8125,0.75,0.8125,0.75,0.875,0.8125,0.8125,0.75,0.75,0.875,0.75,0.8125,0.8125,0.75,0.8125,0.75,0.8125,0.8125,0.8125,0.75,1.0,0.875,0.8125,0.75,0.8125,0.75,0.75,0.875
random--la819,1.0,1.0,0.9375,0.875,0.9375,0.875,1.0,0.9375,0.9375,0.875,0.875,1.0,0.875,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.9375,0.9375,0.875,0.875,1.0,0.9375,0.875,0.9375,0.875,0.875,1.0
